"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-01,1,1.5,1.2,0,1,1,2,2,4,"reported_cases","estimate"
2021-04-02,56,56.1,8.1,43,50.8,54,58,61,70,"reported_cases","estimate"
2021-04-03,60,60.5,8.4,47,55,58,62,66,75,"reported_cases","estimate"
2021-04-04,64,64,9,49,58,61,66,70,80,"reported_cases","estimate"
2021-04-05,66,65.6,9.2,51,59,63,68,72,81,"reported_cases","estimate"
2021-04-06,67,67.5,9.2,53,61,65,69,74,83,"reported_cases","estimate"
2021-04-07,69,69.2,9.2,54,63,67,71,75,85,"reported_cases","estimate"
2021-04-08,78,78,9.8,63,71,75,80,84,95,"reported_cases","estimate"
2021-04-09,85,85.6,10.4,68.9,79,83,88,92,103,"reported_cases","estimate"
2021-04-10,93,93.3,11.1,76,85.8,90,96,101,111,"reported_cases","estimate"
2021-04-11,96,96,11,78,88,93,98,103,115,"reported_cases","estimate"
2021-04-12,101,101.6,11.6,83,94,98,104,110,121,"reported_cases","estimate"
2021-04-13,99,99.3,11.8,81,91,96,102,107,119,"reported_cases","estimate"
2021-04-14,102,102.4,11.7,84,94,99,105,110,122,"reported_cases","estimate"
2021-04-15,104,103.9,11.9,84,96,101,107,112,124,"reported_cases","estimate"
2021-04-16,109,109.4,12.1,90,101,106,112,117,130,"reported_cases","estimate"
2021-04-17,118,118.9,13,99,110,115,122,128,141,"reported_cases","estimate"
2021-04-18,127,127.2,13.2,107,118,124,130,136,150,"reported_cases","estimate"
2021-04-19,120,121,12.8,100,112,117,124,130,143,"reported_cases","estimate"
2021-04-20,112,111.8,12.3,92,104,109,115,120,132,"reported_cases","estimate"
2021-04-21,112,112.8,12.1,93,105,109,116,121,133,"reported_cases","estimate"
2021-04-22,111,110.4,12.4,90,102,107,113,119,131,"reported_cases","estimate"
2021-04-23,105,105.9,11.4,88,98,103,108,113,125,"reported_cases","estimate"
2021-04-24,114,114.2,12,95,106,111,117,122,135,"reported_cases","estimate"
2021-04-25,119,118.8,12.7,98,110,115,122,127,141,"reported_cases","estimate"
2021-04-26,123,122.8,13.1,101,114,119,126,132,144,"reported_cases","estimate"
2021-04-27,118,118.6,13,98,109.8,115,121,127,141,"reported_cases","estimate"
2021-04-28,113,113.7,12.3,94,105,110,116,122,134,"reported_cases","estimate"
2021-04-29,113,113.6,12.6,93,105,110,117,122,135,"reported_cases","estimate"
2021-04-30,112,112,12.2,93,103,109,115,120,133,"reported_cases","estimate"
2021-05-01,110,110.5,12,91,102,107,113,118,130,"reported_cases","estimate"
2021-05-02,111,111.6,12.4,92,103,108,115,120,133,"reported_cases","estimate"
2021-05-03,107,107.1,12.3,88,99,103,110,115,129,"reported_cases","estimate"
2021-05-04,96,95.6,11.2,78,88,93,98,103,114,"reported_cases","estimate"
