"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-03-21,1,0.9,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-03-22,29,29.5,5.7,20,25,28,31,33,39,"reported_cases","estimate"
2021-03-23,30,30.8,5.7,22,27,29,32,34,41,"reported_cases","estimate"
2021-03-24,31,30.7,5.6,22,27,29,32,34,40,"reported_cases","estimate"
2021-03-25,34,34.6,6.3,25,30,33,36,39,45,"reported_cases","estimate"
2021-03-26,41,41,6.9,30,36,39,43,46,53,"reported_cases","estimate"
2021-03-27,44,43.9,6.9,33,39,42,46,48,56,"reported_cases","estimate"
2021-03-28,46,46.3,6.9,35,42,44,48,51,58,"reported_cases","estimate"
2021-03-29,45,45.8,7,35,41,44,47,50,57,"reported_cases","estimate"
2021-03-30,47,47.6,7.3,36,43,46,49,53,60,"reported_cases","estimate"
2021-03-31,47,47.4,7.3,36,42,45,49,52,60,"reported_cases","estimate"
2021-04-01,56,55.6,8.1,43,50,53,57,61,69,"reported_cases","estimate"
2021-04-02,55,55,7.8,43,50,53,57,60,68,"reported_cases","estimate"
2021-04-03,59,59.4,8.3,47,54,57,61,65,73,"reported_cases","estimate"
2021-04-04,63,63.8,8.5,50,58,62,66,70,78,"reported_cases","estimate"
2021-04-05,64,64.6,8.7,51,59,62,67,70,79,"reported_cases","estimate"
2021-04-06,66,66.5,9,52,60.8,64,68,73,82,"reported_cases","estimate"
2021-04-07,68,68.4,8.8,54,62,66,71,74,83,"reported_cases","estimate"
2021-04-08,77,77.5,9.7,62,71,75,80,84,93,"reported_cases","estimate"
2021-04-09,84,84.6,10.3,68,78,82,87,91,102,"reported_cases","estimate"
2021-04-10,92,92.2,10.9,75,85,89.6,94,99,111,"reported_cases","estimate"
2021-04-11,94.5,94.8,11.1,77.9,87,92,97,102,114,"reported_cases","estimate"
2021-04-12,99,99.6,11.1,82,92,96,102,107,119,"reported_cases","estimate"
2021-04-13,98,98.7,11.1,81,91,95,101,106,118,"reported_cases","estimate"
2021-04-14,101,101.1,10.9,83,94,98,104,108,119,"reported_cases","estimate"
2021-04-15,102,102.7,11.3,85,95,100,105,110,122,"reported_cases","estimate"
2021-04-16,107,108,11.8,89,100,105,110,116,128,"reported_cases","estimate"
2021-04-17,118,117.7,12.3,97,109,115,121,126,138,"reported_cases","estimate"
2021-04-18,127,127,13.2,106,118,123,130,135,149,"reported_cases","estimate"
2021-04-19,120,120.7,12.5,100,112,117,124,129,142,"reported_cases","estimate"
2021-04-20,113,113,11.7,94,105,110,116,121,133,"reported_cases","estimate"
2021-04-21,113,113.2,11.8,95,105,110,116,121,134,"reported_cases","estimate"
2021-04-22,111,111.1,11.9,91,103,108,114,119,131,"reported_cases","estimate"
2021-04-23,105,105.6,11.3,87,98,103,108,113,126,"reported_cases","estimate"
2021-04-24,114,114.1,12.1,95,106,111,117,122,134,"reported_cases","estimate"
2021-04-25,119,119.4,12.3,100,111,116,122,128,140,"reported_cases","estimate"
2021-04-26,121,121.9,12.8,102,113,118,125,130.2,144,"reported_cases","estimate"
2021-04-27,119,119.6,12.7,100,111,116,122,128,141,"reported_cases","estimate"
2021-04-28,114,114.2,12.2,95,106,111,117,122,135,"reported_cases","estimate"
2021-04-29,114,114.1,12.1,94,106,111,117,122,135,"reported_cases","estimate"
2021-04-30,111,111.2,11.4,93,103,108,114,119,130,"reported_cases","estimate"
2021-05-01,109,109.9,11.7,91,102,107,113,118,130,"reported_cases","estimate"
2021-05-02,111,111.6,11.9,93,103,108,114,119.2,131,"reported_cases","estimate"
