"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-09-23,0,0.4,0.7,0,0,0,0,1,2,"reported_cases","estimate"
2021-09-24,17,17.2,4.6,10,14,16,18,20,25,"reported_cases","estimate"
2021-09-25,16,15.8,4.5,9,13,14,17,19,24,"reported_cases","estimate"
2021-09-26,16,16.2,4.6,9,13,15,17,19,24,"reported_cases","estimate"
2021-09-27,17,17.1,4.5,10,14,16,18,20,25,"reported_cases","estimate"
2021-09-28,18,18.3,4.9,11,15,17,19,21,27,"reported_cases","estimate"
2021-09-29,18,18,4.8,10.9,15,17,19,21,26,"reported_cases","estimate"
2021-09-30,19,18.9,4.9,11,15,17,20,22,27,"reported_cases","estimate"
2021-10-01,20,20,5.1,12,16,18,21,23,29,"reported_cases","estimate"
2021-10-02,18,18.6,5,11,15,17,20,22,27,"reported_cases","estimate"
2021-10-03,14,13.9,4,8,11,13,15,16,21,"reported_cases","estimate"
2021-10-04,13,12.9,3.9,7,10,12,14,16,20,"reported_cases","estimate"
2021-10-05,9,9.5,3.4,4.9,7,8,10,12,15,"reported_cases","estimate"
2021-10-06,7,7.7,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-07,7,7.3,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-08,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-09,5,4.8,2.4,1,3,4,5,6,9,"reported_cases","estimate"
2021-10-10,6,5.8,2.6,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-11,5,5.7,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-12,7,7.4,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-13,6,6.7,2.8,2,5,6,7,8,11,"reported_cases","estimate"
2021-10-14,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,5.9,2.6,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-16,7,7.5,2.9,3,5,7,8,9,13,"reported_cases","estimate"
2021-10-17,8,7.9,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-18,8,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-19,9,9.5,3.3,5,7,8,10,12,15,"reported_cases","estimate"
2021-10-20,11,10.8,3.6,5,8,10,12,13,17,"reported_cases","estimate"
2021-10-21,11,11.4,3.7,6,9,10,12,14,18,"reported_cases","estimate"
2021-10-22,11,10.9,3.6,6,8,10,12,13,17,"reported_cases","estimate"
2021-10-23,7,7.5,2.9,3,5,7,8,9,12,"reported_cases","estimate"
2021-10-24,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-25,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.4,2.6,2,5,6,7,8,11,"reported_cases","estimate"
2021-10-27,8,7.9,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-28,9,9.1,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-29,12,12.6,4,7,10,11,13,15,20,"reported_cases","estimate"
2021-10-30,13,13.6,4.1,7,11,12,14,16,21,"reported_cases","estimate"
2021-10-31,15,15,4.2,8,12,14,16,18,22,"reported_cases","estimate"
2021-11-01,14,13.8,4,8,11,13,15,16,21,"reported_cases","estimate"
2021-11-02,14,13.9,4.2,7,11,13,15,17,21,"reported_cases","estimate"
2021-11-03,14,14,4.1,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-04,15,15.5,4.3,9,13,14,16,18,23,"reported_cases","estimate"
2021-11-05,18,17.9,4.8,10,14,16,19,21,26,"reported_cases","estimate"
