"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-10-21,0,0.3,0.6,0,0,0,0,1,1,"reported_cases","estimate"
2021-10-22,11,11.2,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-10-23,8,8.2,2.8,4,6,7,9,10,13,"reported_cases","estimate"
2021-10-24,6,6.1,2.6,2,4,5,7,8,11,"reported_cases","estimate"
2021-10-25,6,5.9,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.4,2.6,2,5,6,7,8,11,"reported_cases","estimate"
2021-10-27,8,8.1,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-28,9,9,3.1,4,7,8,10,11,14,"reported_cases","estimate"
2021-10-29,13,12.9,3.8,7,10,12,14,15,19,"reported_cases","estimate"
2021-10-30,14,14.3,4.1,8,11,13,15,17,21,"reported_cases","estimate"
2021-10-31,15,15.3,4.1,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-01,13,13.7,3.9,8,11,13,14,16,21,"reported_cases","estimate"
2021-11-02,13,13.5,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-03,14,14.1,4,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-04,15,14.8,4,9,12,13,16,17,22,"reported_cases","estimate"
2021-11-05,18,18,4.6,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-06,18,18.4,4.6,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-07,19,19.1,4.7,12,16,18,20,22,27,"reported_cases","estimate"
2021-11-08,22,22.5,5.3,14,19,21,24,26,31,"reported_cases","estimate"
2021-11-09,23,22.8,5.1,15,19,21,24,26,32,"reported_cases","estimate"
2021-11-10,23,23.6,5.5,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-11,28,27.9,6,18,24,26,29,32,38,"reported_cases","estimate"
2021-11-12,31,30.8,6.3,21,27,29,32,35,42,"reported_cases","estimate"
2021-11-13,33,32.9,6.6,23,28,31,34,37,44,"reported_cases","estimate"
2021-11-14,30,30.2,6.2,20,26,28,31,34,41,"reported_cases","estimate"
2021-11-15,25,25.5,5.6,17,21,24,26,29,35,"reported_cases","estimate"
2021-11-16,22,22.6,5,15,19,21,24,26,31,"reported_cases","estimate"
2021-11-17,22,21.8,5,14,18,20,23,25,30,"reported_cases","estimate"
2021-11-18,20,20.7,5.1,13,17,19,22,24,29,"reported_cases","estimate"
2021-11-19,19,18.9,4.7,12,16,18,20,22,27,"reported_cases","estimate"
2021-11-20,17,17.5,4.5,10,14.8,16,19,20,25,"reported_cases","estimate"
2021-11-21,14,13.8,3.8,8,11,13,15,16,21,"reported_cases","estimate"
2021-11-22,13,13.6,3.9,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-23,16,16.3,4.4,10,13,15,17,19,24,"reported_cases","estimate"
2021-11-24,14,14.7,4.1,8,12,13,16,18,22,"reported_cases","estimate"
2021-11-25,12,12,3.6,6,9,11,13,14,18,"reported_cases","estimate"
2021-11-26,10,10,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-11-27,12,12.3,3.8,6,10,11,13,15,19,"reported_cases","estimate"
2021-11-28,12,12,3.7,6,9,11,13,14,18,"reported_cases","estimate"
2021-11-29,11,10.8,3.4,6,8,10,11,13,17,"reported_cases","estimate"
2021-11-30,12,12.4,3.6,7,10,11,13,15,19,"reported_cases","estimate"
2021-12-01,13,12.8,3.8,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-02,13,13,3.8,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-03,11,11.2,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-04,8,8.4,3,4,6,7,9,10,14,"reported_cases","estimate"
2021-12-05,8,8.1,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-06,7,7,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-12-07,6,6.3,2.6,2,5,5,7,8,11,"reported_cases","estimate"
2021-12-08,7,6.9,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-12-09,6,6.6,2.7,3,5,6,7,8,11,"reported_cases","estimate"
2021-12-10,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-11,9,9,3.1,4,7,8,10,11,14,"reported_cases","estimate"
