"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-06-08,0,0.3,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-06-09,23,24.1,8.3,12,18,21,25,29,39,"reported_cases","estimate"
2021-06-10,27,27.7,9.2,14,21,25,29,33,44,"reported_cases","estimate"
2021-06-11,22,22.8,7.5,12,17,20,24,27,36,"reported_cases","estimate"
2021-06-12,15,15.7,5.6,8,12,14,17,19,26,"reported_cases","estimate"
2021-06-13,14,14.8,5.4,7,11,13,16,18,25,"reported_cases","estimate"
2021-06-14,13,13.7,5.1,6,10,12,15,17,23,"reported_cases","estimate"
2021-06-15,12,12.6,4.8,6,9,11,13,15,21,"reported_cases","estimate"
2021-06-16,13,13.5,5.1,6,10,12,14,17,23,"reported_cases","estimate"
2021-06-17,14,14.2,5.4,6,10,12,15,17,24,"reported_cases","estimate"
2021-06-18,12,12.5,4.8,6,9,11,13,15,21,"reported_cases","estimate"
2021-06-19,12,12.4,4.7,6,9,11,13,15,21,"reported_cases","estimate"
2021-06-20,9,9.1,4,3,6,8,10,11,16,"reported_cases","estimate"
2021-06-21,9,9,3.9,4,6,8,10,11,16,"reported_cases","estimate"
2021-06-22,8,7.9,3.6,3,5,7,9,10,14,"reported_cases","estimate"
2021-06-23,5,5.6,2.8,2,4,5,6,7,11,"reported_cases","estimate"
2021-06-24,4,4.6,2.5,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-25,4,4.4,2.4,1,3,3,5,6,9,"reported_cases","estimate"
2021-06-26,6,6,2.9,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-27,5,5.4,2.7,2,3,4,6,7,10,"reported_cases","estimate"
2021-06-28,4,4.5,2.4,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.5,2.1,0,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,3,2.8,1.9,0,1,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,2.3,1.6,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-02,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-03,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-04,1,0.8,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-05,1,1.7,1.4,0,1,1,2,2,4,"reported_cases","estimate"
2021-07-06,2,1.8,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-07,2,1.9,1.5,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-08,2,2.3,1.6,0,1,2,3,3,5,"reported_cases","estimate"
2021-07-09,3,3.3,2.1,0,2,3,4,5,7,"reported_cases","estimate"
2021-07-10,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-11,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-12,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-13,1,0.8,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
