"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-11-12,0,0.4,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-11-13,35,35.2,6.2,25,31,34,37,39,46,"reported_cases","estimate"
2021-11-14,33,33.3,6.1,24,29,31,35,37,44,"reported_cases","estimate"
2021-11-15,27,27.5,5.5,19,23.8,26,29,31,37,"reported_cases","estimate"
2021-11-16,24,24.3,5,16,21,23,26,28,33,"reported_cases","estimate"
2021-11-17,24,24.7,5.3,17,21,23,26,28,34,"reported_cases","estimate"
2021-11-18,22,22.4,4.9,15,19,21,23,25,31,"reported_cases","estimate"
2021-11-19,21,21.1,4.7,14,18,20,22,24,29,"reported_cases","estimate"
2021-11-20,20,19.9,4.6,13,17,18,21,23,27,"reported_cases","estimate"
2021-11-21,16,16.6,4.1,10,14,15,17,19,24,"reported_cases","estimate"
2021-11-22,16,15.7,4.1,9,13,15,17,18,23,"reported_cases","estimate"
2021-11-23,17,17.8,4.3,11,15,16,19,21,25,"reported_cases","estimate"
2021-11-24,17,17.5,4.3,11,14,16,18,20,25,"reported_cases","estimate"
2021-11-25,14,14.7,4,8,12,13,15,17,22,"reported_cases","estimate"
2021-11-26,13,13.2,3.7,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-27,15,15.5,4.1,9,13,14,16,18,23,"reported_cases","estimate"
2021-11-28,15,15.4,4.1,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-29,13,13.5,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-30,15,15,3.9,9,12,14,16,17,21,"reported_cases","estimate"
2021-12-01,16,16.5,4.2,10,14,15,17,19,24,"reported_cases","estimate"
2021-12-02,15,15.5,4.1,9,13,14,16,18,23,"reported_cases","estimate"
2021-12-03,14,14.3,4,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-04,11,11.5,3.5,6,9,10,12,14,18,"reported_cases","estimate"
2021-12-05,11,11.2,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-06,10,9.9,3.1,5,8,9,10.4,12,15,"reported_cases","estimate"
2021-12-07,9,9.2,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-12-08,10,10.2,3.2,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-09,11,11.3,3.4,6,9,10,12,14,17,"reported_cases","estimate"
2021-12-10,12,12.3,3.6,7,10,11,13,15,19,"reported_cases","estimate"
2021-12-11,14,14.2,3.8,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-12,13,13,3.6,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-13,13,12.9,3.7,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-14,15,14.9,3.9,9,12,14,16,17,22,"reported_cases","estimate"
2021-12-15,16,16.6,4.3,10,14,15,18,19,24,"reported_cases","estimate"
2021-12-16,13,13.4,3.7,8,11,12,14,16,20,"reported_cases","estimate"
2021-12-17,17,17.3,4.5,10,14,16,18,20,25,"reported_cases","estimate"
2021-12-18,19,19.3,4.5,12,16,18,20,22,27,"reported_cases","estimate"
2021-12-19,20,20.1,4.7,13,17,19,21,23,28,"reported_cases","estimate"
2021-12-20,19,19.5,4.5,12,16,18,21,22,27,"reported_cases","estimate"
2021-12-21,19,19.6,4.7,12,16,18,20,23,28,"reported_cases","estimate"
2021-12-22,22,22.4,5,14,19,21,24,26,31,"reported_cases","estimate"
2021-12-23,23,23.4,5.2,15,20,22,24,27,32,"reported_cases","estimate"
2021-12-24,25,25.4,5.6,17,21,24,27,29,35,"reported_cases","estimate"
2021-12-25,25,24.8,5.3,17,21,23,26,28,34,"reported_cases","estimate"
2021-12-26,24,24,5.2,16,20,23,25,27,33,"reported_cases","estimate"
2021-12-27,26,26,5.3,17,22,25,27,29,35,"reported_cases","estimate"
2021-12-28,33,32.9,6.1,23,29,31,34,37,44,"reported_cases","estimate"
2021-12-29,42,42.4,7.2,31,37,40,44,47,55,"reported_cases","estimate"
2021-12-30,44,44.4,7.3,33,39,42,46,49,57,"reported_cases","estimate"
2021-12-31,52,52.3,8.1,39,47,50,54,58,66,"reported_cases","estimate"
2022-01-01,62,62.1,8.7,49,56,60,64,68,77,"reported_cases","estimate"
2022-01-02,71.5,71.7,9.8,56,65,69,74,78,88,"reported_cases","estimate"
2022-01-03,73,72.7,9.7,57,66,70,75,79,89,"reported_cases","estimate"
2022-01-04,71,71.8,9.7,57,65,69,74,78,88,"reported_cases","estimate"
2022-01-05,81,81.3,10.3,64,74,79,84,88,99,"reported_cases","estimate"
2022-01-06,90,90.6,11.4,73,83,88,93,98,110,"reported_cases","estimate"
2022-01-07,92,92.5,11.1,75,85,89,95,100,111,"reported_cases","estimate"
2022-01-08,101,101.3,11.9,82,94,98,104,109,121,"reported_cases","estimate"
2022-01-09,113,112.7,12.8,92,104,109.6,116,121,134,"reported_cases","estimate"
2022-01-10,113,113.9,12.8,93.9,105,110,117,123,135,"reported_cases","estimate"
2022-01-11,118,118.6,13.6,97,109,115,121,128,142,"reported_cases","estimate"
2022-01-12,124,124.5,13.3,103,116,121,128,133,146,"reported_cases","estimate"
2022-01-13,115,115.4,12.9,95,106,112,118,124,137,"reported_cases","estimate"
2022-01-14,120,120.5,13.3,100,111,116,123,129,143,"reported_cases","estimate"
2022-01-15,134,134,14,111,125,130,137,143,157,"reported_cases","estimate"
2022-01-16,136,137,14.9,113,127,133,140,147,162,"reported_cases","estimate"
2022-01-17,131,131,13.8,109,121,127,134,140,154,"reported_cases","estimate"
2022-01-18,127,127.5,13.7,105,118,124,130,137,151,"reported_cases","estimate"
2022-01-19,132,132.5,13.8,111,123,128.6,136,141,156,"reported_cases","estimate"
2022-01-20,130,130.7,13.9,108,121,127,134,140,155,"reported_cases","estimate"
2022-01-21,134,134.5,14.2,111,125,130.6,138,144,158,"reported_cases","estimate"
2022-01-22,134,134.5,14.5,111,124,130,138,144,159,"reported_cases","estimate"
2022-01-23,129,129.2,13.8,107,120,126,133,138,152,"reported_cases","estimate"
2022-01-24,125,125.5,13.4,104,116,122,129,134.2,148,"reported_cases","estimate"
2022-01-25,114,114.6,12.6,94,106,111,118,123,136,"reported_cases","estimate"
2022-01-26,111,111,12.5,91,102,107,114,119,132,"reported_cases","estimate"
2022-01-27,103,103.4,12,84,95,100,106,111,124,"reported_cases","estimate"
2022-01-28,92,91.9,10.9,74,84,89,94,99,110,"reported_cases","estimate"
2022-01-29,83,83.9,10.5,67,77,81,86,91,102,"reported_cases","estimate"
2022-01-30,87,86.5,10.6,69,79,84,89,93,105,"reported_cases","estimate"
2022-01-31,78,78.2,10.2,62,71,75,80,85,95,"reported_cases","estimate"
2022-02-01,76,76,10.2,59,69,73,78,82,93,"reported_cases","estimate"
2022-02-02,67,66.7,9.3,51,60,64,69,73,82,"reported_cases","estimate"
2022-02-03,65,65.2,9,51,59,63,67,71,81,"reported_cases","estimate"
2022-02-04,68,67.9,9.4,53,61,65,70,74,83,"reported_cases","forecast"
2022-02-05,68,68.4,9.3,53,62,66,70,75,85,"reported_cases","forecast"
2022-02-06,67,67.4,9.1,53,61,65,69,74,83,"reported_cases","forecast"
2022-02-07,63,62.9,8.9,49,57,60,65,69,78,"reported_cases","forecast"
2022-02-08,63,63.1,9,49,57,61,65,69,78,"reported_cases","forecast"
2022-02-09,65,64.6,9.2,50,58,62,67,71,80,"reported_cases","forecast"
2022-02-10,61,61.4,9.3,46.9,55,59,63,67,77,"reported_cases","forecast"
2022-02-11,63,63.7,9.7,48,57,61,65,70,80,"reported_cases","forecast"
2022-02-12,64,64.9,10.4,49,58,62,67,71,83,"reported_cases","forecast"
2022-02-13,64,64.7,10.9,48,57,61,66,71,82,"reported_cases","forecast"
2022-02-14,59,60,11,44,53,57,62,66,78,"reported_cases","forecast"
2022-02-15,60,60.9,12.2,44,53,57,63,67,80,"reported_cases","forecast"
2022-02-16,62,63.1,14.5,45,54,58.6,65,70,84,"reported_cases","forecast"
2022-02-17,58,60,16.1,42,51,55,61,66,83,"reported_cases","forecast"
