"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-09-13,0,0.3,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-09-14,14,14.1,4.2,8,11,13,15,17,21,"reported_cases","estimate"
2021-09-15,10,10.7,3.5,5,8,10,11,13,17,"reported_cases","estimate"
2021-09-16,12,12.1,3.9,6,9.8,11,13,15,19,"reported_cases","estimate"
2021-09-17,11,11.6,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-09-18,9,8.8,3.1,4,7,8,9,11,14,"reported_cases","estimate"
2021-09-19,8,8.4,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-09-20,9,9.3,3.2,4,7,8,10,12,15,"reported_cases","estimate"
2021-09-21,12,11.8,3.8,6,9,11,13,14,19,"reported_cases","estimate"
2021-09-22,12,12.5,3.8,7,10,11,13,15,19,"reported_cases","estimate"
2021-09-23,17,17.2,4.6,10,14,16,18,20,25,"reported_cases","estimate"
2021-09-24,16,16.6,4.5,10,13,15,18,20,24,"reported_cases","estimate"
2021-09-25,15,15.3,4.3,9,12,14,16,18,23,"reported_cases","estimate"
2021-09-26,16,15.9,4.5,9,13,15,17,19,23,"reported_cases","estimate"
2021-09-27,16,16.5,4.4,10,13,15,17,19,24,"reported_cases","estimate"
2021-09-28,18,18,4.8,11,15,16,19,21,26,"reported_cases","estimate"
2021-09-29,18,18.4,4.9,11,15,17,19,21,27,"reported_cases","estimate"
2021-09-30,19,19.2,4.9,12,16,18,20,22,28,"reported_cases","estimate"
2021-10-01,19,19.6,4.9,12,16,18,21,23,28,"reported_cases","estimate"
2021-10-02,18,17.8,4.6,11,15,16,19,21,26,"reported_cases","estimate"
2021-10-03,13,13.7,4,8,11,12,14,16,21,"reported_cases","estimate"
2021-10-04,12,12.5,3.8,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-05,9,9.3,3.3,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-06,8,7.8,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-07,7,7.3,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-08,7,6.9,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-10-09,4,4.6,2.2,1,3,4,5,6,9,"reported_cases","estimate"
2021-10-10,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-11,5,5.6,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-12,7,7.2,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-13,7,6.9,2.8,3,5,6,7,9,12,"reported_cases","estimate"
2021-10-14,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,5,5.7,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-16,7,7.4,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-17,8,7.8,3.1,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-18,8,7.8,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-19,9,9.4,3.2,5,7,8,10,12,15,"reported_cases","estimate"
2021-10-20,11,11.1,3.6,6,9,10,12,13,17,"reported_cases","estimate"
2021-10-21,11,11.5,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-10-22,11,10.8,3.6,5,8,10,11,13,17,"reported_cases","estimate"
2021-10-23,7,7.4,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-24,5.5,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-25,5,5.7,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.2,2.6,2,4,5,7,8,11,"reported_cases","estimate"
2021-10-27,8,8.1,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-10-28,9,9.4,3.3,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-29,12,12.5,3.8,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-30,13,13.2,4,7,10,12,14,16,20,"reported_cases","estimate"
2021-10-31,15,14.9,4.2,8,12,14,16,18,22,"reported_cases","estimate"
2021-11-01,13,13.6,4,8,11,12,14,16,21,"reported_cases","estimate"
2021-11-02,13,13.6,4,8,11,12,14,16,21,"reported_cases","estimate"
2021-11-03,14,14.5,4.2,8,12,13,15,17,22,"reported_cases","estimate"
2021-11-04,16,15.7,4.4,9,13,14,17,19,23,"reported_cases","estimate"
2021-11-05,17,17.6,4.7,10,14,16,19,21,26,"reported_cases","estimate"
2021-11-06,17,17.2,4.7,10,14,16,18,20,25,"reported_cases","estimate"
2021-11-07,19,18.7,4.8,11,15,17,20,22,27,"reported_cases","estimate"
2021-11-08,23,22.8,5.7,14,19,21,24,27,32,"reported_cases","estimate"
2021-11-09,23,23.5,5.6,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-10,24,24.4,5.5,16,20,23,26,28,34,"reported_cases","estimate"
2021-11-11,29,29.5,6.4,20,25,27,31,34,41,"reported_cases","estimate"
2021-11-12,30,30.3,6.7,20,26,28,31,35,42,"reported_cases","estimate"
2021-11-13,30,30.4,6.5,21,26,28,32,35,42,"reported_cases","estimate"
2021-11-14,29,29.7,6.5,19,25,28,31,34,41,"reported_cases","estimate"
2021-11-15,25,25.5,6,17,21,24,27,29,36,"reported_cases","estimate"
2021-11-16,23,23.1,5.4,15,19,21,24,26,33,"reported_cases","estimate"
2021-11-17,22,22.4,5.5,14,18,21,23,26,32,"reported_cases","estimate"
2021-11-18,22,22,5.5,13,18,20,23,25.2,31,"reported_cases","estimate"
2021-11-19,18,18.4,4.8,11,15,17,19,22,27,"reported_cases","estimate"
2021-11-20,16,16,4.4,9,13,15,17,19,24,"reported_cases","estimate"
2021-11-21,13,13.6,4,7,11,12,14,16,21,"reported_cases","estimate"
2021-11-22,13,13.6,4,7,11,12,15,16,20,"reported_cases","estimate"
2021-11-23,17,16.7,4.5,10,13,15,18,20,24,"reported_cases","estimate"
2021-11-24,15,15.4,4.3,9,12,14,16,18,23,"reported_cases","estimate"
2021-11-25,13,12.8,3.8,7,10,12,14,15,19,"reported_cases","estimate"
2021-11-26,10,9.9,3.4,5,7,9,11,12,16,"reported_cases","estimate"
2021-11-27,11,11.4,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-11-28,11,11.7,3.8,6,9,10,12,14,18,"reported_cases","estimate"
2021-11-29,10,10.8,3.5,5,8,10,11,13,17,"reported_cases","estimate"
2021-11-30,13,12.9,3.9,7,10,12,14,15,20,"reported_cases","estimate"
2021-12-01,12,12.4,3.9,6,10,11,13,15,19,"reported_cases","estimate"
2021-12-02,12,12.7,3.9,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-03,11,10.9,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-04,8,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-12-05,8,7.9,2.9,3.9,6,7,8,10,13,"reported_cases","estimate"
2021-12-06,7,6.9,2.8,3,5,6,7,9,12,"reported_cases","forecast"
2021-12-07,7,7.4,2.9,3,5,6,8,9,13,"reported_cases","forecast"
2021-12-08,7,7.4,2.9,3,5,6,8,9,13,"reported_cases","forecast"
2021-12-09,8,7.9,3,3,6,7,8,10,13,"reported_cases","forecast"
2021-12-10,7,7.5,2.9,3,5,7,8,9,13,"reported_cases","forecast"
2021-12-11,7,7.4,3,3,5,6,8,9,13,"reported_cases","forecast"
2021-12-12,8,7.8,3.2,3,6,7,8,10,13,"reported_cases","forecast"
2021-12-13,7,7.7,3.2,3,5,7,8,10,13,"reported_cases","forecast"
2021-12-14,8,8.6,3.6,3,6,7,9,11,15,"reported_cases","forecast"
2021-12-15,8,8.4,3.6,3,6,7,9,10,15,"reported_cases","forecast"
2021-12-16,9,9,4.1,3,6,8,9,11,16,"reported_cases","forecast"
2021-12-17,8,8.6,4.2,3,6,7,9,11,15,"reported_cases","forecast"
2021-12-18,8,8.8,4.4,3,6,7,9,11,16,"reported_cases","forecast"
2021-12-19,8,9.3,5,3,6,8,9,11,18,"reported_cases","forecast"
