"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-19,3,2.7,1.7,0,1,2,3,4,6,"reported_cases","estimate"
2021-04-20,112,112.2,14.1,89.9,103,109,115,121,136,"reported_cases","estimate"
2021-04-21,114,114.8,13.9,93,105,111,118,124,138,"reported_cases","estimate"
2021-04-22,114,114.2,14.6,91,104,110,118,124,139,"reported_cases","estimate"
2021-04-23,107,107.3,13.9,86,98,103,110,116,130,"reported_cases","estimate"
2021-04-24,114,115.1,14.5,93,105,110,118,125,139,"reported_cases","estimate"
2021-04-25,124,124.4,15.3,100,114,120,127,134,150,"reported_cases","estimate"
2021-04-26,126,126.6,15,103,117,122,130,136,152,"reported_cases","estimate"
2021-04-27,118,118.3,14.1,96,109,115,121,128,142,"reported_cases","estimate"
2021-04-28,115,114.9,14.3,92,105,111,118,124,139,"reported_cases","estimate"
2021-04-29,117,117.3,14.7,94,107,113,121,127,141,"reported_cases","estimate"
2021-04-30,112,112.3,14.2,90,102,108,116,122,136,"reported_cases","estimate"
2021-05-01,109,109.9,14.1,87,100,106,113,118,134,"reported_cases","estimate"
2021-05-02,115,115.1,14.1,92,106,111,118,124,140,"reported_cases","estimate"
2021-05-03,109,109.1,13.3,88,100,105,112,118,132,"reported_cases","estimate"
2021-05-04,94,94.2,12.4,74,86,91,97,102,116,"reported_cases","estimate"
2021-05-05,90,90.5,11.9,71.9,82,87,93,98,110,"reported_cases","estimate"
2021-05-06,90,90.4,11.9,71,82,87,93,98,111,"reported_cases","estimate"
2021-05-07,86,86.8,12,68,78.8,83,89,95,108,"reported_cases","estimate"
2021-05-08,95,95.4,12.3,76,86,92,98,104,116,"reported_cases","estimate"
2021-05-09,89,89.2,11.8,70,81,86,92,97,109,"reported_cases","estimate"
2021-05-10,83,83.4,11.2,65,76,80,86,91,102,"reported_cases","estimate"
2021-05-11,81,81.7,11.1,64,74,78,84,89,101,"reported_cases","estimate"
2021-05-12,75,75.1,10.6,58,68,72,77,82,93,"reported_cases","estimate"
2021-05-13,81,81.2,11.2,63,74,78,84,88,101,"reported_cases","estimate"
2021-05-14,76,76.2,10.8,59,69,73,79,83,94,"reported_cases","estimate"
2021-05-15,70,70,9.9,54,63,67,72,76,87,"reported_cases","estimate"
2021-05-16,66,66.1,9.8,51,59,63,68,73,83,"reported_cases","estimate"
2021-05-17,67,67.6,9.8,53,61,65,70,74,84,"reported_cases","estimate"
2021-05-18,68,68,9.9,52,61,65,70,75,85,"reported_cases","estimate"
2021-05-19,61,61,9.4,47,54,58,63,67,77,"reported_cases","estimate"
2021-05-20,58,57.7,8.8,44,52,55,59,63,73,"reported_cases","estimate"
2021-05-21,62,62.3,9.2,47.9,56,60,65,68,78,"reported_cases","estimate"
2021-05-22,58,58,8.9,44,52,55.6,60,64,73,"reported_cases","estimate"
2021-05-23,59,59.1,9,45,53,57,61,65,74,"reported_cases","estimate"
2021-05-24,58,58.4,8.9,44,52,56,60,64,73,"reported_cases","estimate"
2021-05-25,53.5,53.6,8.5,40,48,51,55,59,68,"reported_cases","estimate"
2021-05-26,50,50.7,8.2,38,45,49,52.4,56,65,"reported_cases","estimate"
2021-05-27,46,46.7,7.8,35,41,44,49,52,60,"reported_cases","estimate"
2021-05-28,40,40.6,7.3,30,35,38,42,45,54,"reported_cases","estimate"
2021-05-29,32,32.7,6.2,22,28,31,34,37,43,"reported_cases","estimate"
2021-05-30,36,36.1,6.7,25,32,34,38,41,48,"reported_cases","estimate"
2021-05-31,35,35,6.6,25,30,33,36,39,46,"reported_cases","estimate"
2021-06-01,32,32.5,6.2,23,28,31,34,36,43,"reported_cases","estimate"
2021-06-02,28,28.6,5.6,20,25,27,30,32,38,"reported_cases","estimate"
2021-06-03,29,29.4,6.1,20,25,28,31,33,40,"reported_cases","estimate"
2021-06-04,27,27.5,5.6,19,24,26,29,31,37,"reported_cases","estimate"
2021-06-05,28,27.8,5.9,18,24,26,29,32,38,"reported_cases","estimate"
2021-06-06,30,29.9,5.9,21,26,28,31,34,40,"reported_cases","estimate"
2021-06-07,27,27,5.7,18,23,25,28,31,37,"reported_cases","estimate"
2021-06-08,24,24.7,5.2,17,21,23,26,28,34,"reported_cases","estimate"
2021-06-09,24,23.8,5.2,16,20,22,25,27,33,"reported_cases","estimate"
2021-06-10,23,23,5.2,15,19,21,24,26,32,"reported_cases","estimate"
2021-06-11,20,19.7,4.6,13,17,18,21,23,28,"reported_cases","estimate"
2021-06-12,15,15,4.1,9,12,14,16,18,22,"reported_cases","estimate"
2021-06-13,16,16.5,4.3,10,13,15,17,19,24,"reported_cases","estimate"
2021-06-14,15,14.9,4,8,12,14,16,18,22,"reported_cases","estimate"
2021-06-15,13,13.3,3.9,7,11,12,14,16,20,"reported_cases","estimate"
2021-06-16,13,13.2,3.9,7,11,12,14,16,20,"reported_cases","estimate"
2021-06-17,12,12,3.6,6,9,11,13,14,18,"reported_cases","estimate"
2021-06-18,11,10.9,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-19,12,12.1,3.6,6,10,11,13,14,18,"reported_cases","estimate"
2021-06-20,11,11.2,3.4,6,9,10,12,14,17,"reported_cases","estimate"
2021-06-21,11,11,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-22,9,9.4,3.2,5,7,8,10,11,15,"reported_cases","estimate"
2021-06-23,7,6.7,2.6,3,5,6,7,8,11,"reported_cases","estimate"
2021-06-24,5,4.9,2.3,2,3,4,5,6,9,"reported_cases","estimate"
2021-06-25,5,4.8,2.2,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-26,7,6.9,2.6,3,5,6,7,9,12,"reported_cases","estimate"
2021-06-27,7,7.3,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-06-28,6,6,2.5,2,4,5,6,8,10,"reported_cases","estimate"
2021-06-29,5,4.8,2.2,1,3,4,5,6,8,"reported_cases","estimate"
2021-06-30,4,3.8,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-07-01,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-02,1,0.9,0.9,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-03,2,2,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-04,1,0.9,0.9,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-05,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-06,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-07,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-08,2,2.1,1.4,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-09,3,2.9,1.7,0,2,2,3,4,6,"reported_cases","estimate"
2021-07-10,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-11,2,2,1.4,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-12,2,2,1.4,0,1,1,2,3,5,"reported_cases","forecast"
2021-07-13,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-14,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-15,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-16,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-17,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-18,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-19,2,1.8,1.3,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-20,1,1.6,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-21,1,1.6,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-22,2,1.7,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-23,1,1.6,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-24,1,1.7,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-25,1,1.7,1.4,0,1,1,2,2,4,"reported_cases","forecast"
