"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-22,2,2.5,1.7,0,1,2,3,4,6,"reported_cases","estimate"
2021-04-23,106,106.8,13.9,86,98,103,110,116,131,"reported_cases","estimate"
2021-04-24,113,113.4,14.3,91,104,109,116,122,137,"reported_cases","estimate"
2021-04-25,124,124.4,15.6,99,114,120,128,134,150,"reported_cases","estimate"
2021-04-26,130,130.9,15.8,106,120,126,134,141,158,"reported_cases","estimate"
2021-04-27,118,118.4,14.7,95,108,114,122,128,143,"reported_cases","estimate"
2021-04-28,116,116.5,15.5,92,106,112,120,126,142,"reported_cases","estimate"
2021-04-29,117,117.5,14.6,95,107,113,121,127,142,"reported_cases","estimate"
2021-04-30,111,111.9,14.3,89,103,108,114,121,136,"reported_cases","estimate"
2021-05-01,109,109.3,14.1,87,100,105,112,119,134,"reported_cases","estimate"
2021-05-02,114,114.6,14.5,91,105,110,118,124,139,"reported_cases","estimate"
2021-05-03,111,111.8,14.1,89,102,107,115,121,135,"reported_cases","estimate"
2021-05-04,93,94,12.9,74,85,90,97,102,117,"reported_cases","estimate"
2021-05-05,91,91.4,12.5,72,83,88,94,99,113,"reported_cases","estimate"
2021-05-06,90,90.3,12.2,70,82,87,93,98,112,"reported_cases","estimate"
2021-05-07,86,87,12,68.9,79,83,89,95,107,"reported_cases","estimate"
2021-05-08,93,94,12.7,74,85,90,97,102,117,"reported_cases","estimate"
2021-05-09,88,89,12.6,69,80,85,92,98,110,"reported_cases","estimate"
2021-05-10,85,85.6,11.9,67,77,82,88,93,106,"reported_cases","estimate"
2021-05-11,81,80.9,11.6,62,73,78,84,89,100,"reported_cases","estimate"
2021-05-12,76,75.9,10.9,59,68,73,79,83,94,"reported_cases","estimate"
2021-05-13,80,80.9,11.5,63,73,78,83,88,100,"reported_cases","estimate"
2021-05-14,75,76,11.1,59,69,73,78,83,94,"reported_cases","estimate"
2021-05-15,69,69.4,10.2,53,63,66.6,71,76,87,"reported_cases","estimate"
2021-05-16,66,66,9.8,51,59,63,68,72,83,"reported_cases","estimate"
2021-05-17,69,69.4,10.4,53,62,66,72,76,88,"reported_cases","estimate"
2021-05-18,67,67.7,9.8,52,61,65,70,74,84,"reported_cases","estimate"
2021-05-19,62,62,9.9,47,55,59,64,69,79,"reported_cases","estimate"
2021-05-20,57,57.5,9.1,43,51,55,59,64,73,"reported_cases","estimate"
2021-05-21,62,62.2,9.6,47,56,60,64,69,78,"reported_cases","estimate"
2021-05-22,57,57.3,9.1,43,51,55,59.4,63,72,"reported_cases","estimate"
2021-05-23,58,58.4,9.3,44,52,56,60.4,64,74,"reported_cases","estimate"
2021-05-24,59,59.6,9.2,45,54,57,61,66,76,"reported_cases","estimate"
2021-05-25,53,53.3,8.9,39,47,51,55,59,68,"reported_cases","estimate"
2021-05-26,51,51.3,8.4,38,45,49,53,57,65,"reported_cases","estimate"
2021-05-27,46,46.5,7.7,35,41,44,48,51,60,"reported_cases","estimate"
2021-05-28,40,40.6,7.2,29,36,39,42,45,53,"reported_cases","estimate"
2021-05-29,32,32.6,6.4,22.9,28,31,34,37,44,"reported_cases","estimate"
2021-05-30,36,36,7,25,31,34,38,41,48,"reported_cases","estimate"
2021-05-31,36,35.9,6.7,25,31,34,37,40,47,"reported_cases","estimate"
2021-06-01,32,32.1,6.1,23,28,30,33,36,42,"reported_cases","estimate"
2021-06-02,28,28.7,6,19,25,27,30,33,39,"reported_cases","estimate"
2021-06-03,29,29.4,6,20,25,28,31,33,40,"reported_cases","estimate"
2021-06-04,27,27.5,5.8,18,23,26,29,31,37,"reported_cases","estimate"
2021-06-05,27,27.7,5.7,19,24,26,29,31,37,"reported_cases","estimate"
2021-06-06,29,29.5,6.1,20,25,28,31,34,40,"reported_cases","estimate"
2021-06-07,27,27.4,5.8,18,24,26,29,31,37,"reported_cases","estimate"
2021-06-08,24,24.6,5.4,16,21,23,26,28,34,"reported_cases","estimate"
2021-06-09,24,23.9,5.3,15,20,22,25,27,33,"reported_cases","estimate"
2021-06-10,23,23,5.2,15,19,22,24,26,32,"reported_cases","estimate"
2021-06-11,20,19.7,4.8,12,17,18,21,23,28,"reported_cases","estimate"
2021-06-12,14,14.7,4.1,8,12,13,15,17,22,"reported_cases","estimate"
2021-06-13,16,16.5,4.4,10,13,15,17,19,24,"reported_cases","estimate"
2021-06-14,15,15.5,4.1,9,13,14,16,18,23,"reported_cases","estimate"
2021-06-15,13,13,3.8,7,10,12,14,15,20,"reported_cases","estimate"
2021-06-16,13,13.4,3.9,7,11,12,14,16,20,"reported_cases","estimate"
2021-06-17,12,12,3.6,6,9.8,11,13,14,18,"reported_cases","estimate"
2021-06-18,11,10.8,3.5,5.9,8,10,11,13,17,"reported_cases","estimate"
2021-06-19,12,11.9,3.6,6,9,11,13,14,18,"reported_cases","estimate"
2021-06-20,10,10.2,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-06-21,10,10.2,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-06-22,8,8.6,3,4,7,8,9,11,14,"reported_cases","estimate"
2021-06-23,6,5.7,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-06-24,4,3.9,2,1,2,3,4,5,8,"reported_cases","estimate"
2021-06-25,4,3.7,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-26,6,5.9,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-06-27,6,6.1,2.5,2,4,5,7,8,11,"reported_cases","estimate"
2021-06-28,5,5,2.3,2,3,4,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.7,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,3,2.8,1.7,0,2,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-02,1,0.9,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-03,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-04,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-05,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-06,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-07,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-08,2,2,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-09,3,2.9,1.7,0,2,2,3,4,6,"reported_cases","estimate"
2021-07-10,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-11,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-12,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-13,1,0.9,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-15,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-16,0,0,0.2,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-17,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-18,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-19,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-20,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-21,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-22,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-23,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-24,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-25,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-26,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-27,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
2021-07-28,0,0,0.1,0,0,0,0,0,0,"reported_cases","forecast"
