"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-09-01,0,0.6,0.8,0,0,0,1,1,2,"reported_cases","estimate"
2021-09-02,9,9.8,3.3,5,7,9,10,12,15,"reported_cases","estimate"
2021-09-03,10,10,3.4,5,8,9,11,12,16,"reported_cases","estimate"
2021-09-04,5,5,2.3,2,3,4,5,6,9,"reported_cases","estimate"
2021-09-05,5,5.2,2.3,2,3,4,6,7,9,"reported_cases","estimate"
2021-09-06,7,7.4,2.8,3,5,7,8,9,12,"reported_cases","estimate"
2021-09-07,9,8.9,3.1,4,7,8,9,11,14,"reported_cases","estimate"
2021-09-08,9,9,3.1,4,7,8,10,11,14,"reported_cases","estimate"
2021-09-09,8,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-09-10,10,10,3.4,5,8,9,11,12,16,"reported_cases","estimate"
2021-09-11,6,6.6,2.7,3,5,6,7,8,12,"reported_cases","estimate"
2021-09-12,7,7.1,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-09-13,8,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-09-14,14,13.9,4,8,11,13,15,16.2,21,"reported_cases","estimate"
2021-09-15,10,10.6,3.5,5,8,10,11,13,17,"reported_cases","estimate"
2021-09-16,12,11.8,3.7,6,9,11,12,14,18,"reported_cases","estimate"
2021-09-17,11,10.9,3.6,6,8,10,12,13,17,"reported_cases","estimate"
2021-09-18,8,8.2,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-09-19,8,8.1,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-09-20,9,9.1,3.2,4,7,8,10,11,14,"reported_cases","estimate"
2021-09-21,11,11.4,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-09-22,13,12.7,3.9,7,10,12,14,15,19,"reported_cases","estimate"
2021-09-23,15,15.8,4.4,9,13,14,17,19,23,"reported_cases","estimate"
2021-09-24,15,15.1,4.2,9,12,14,16,18,22,"reported_cases","estimate"
2021-09-25,15,15,4.2,8,12,14,16,18,22,"reported_cases","estimate"
2021-09-26,15,15.6,4.4,9,13,14,16,18,23,"reported_cases","estimate"
2021-09-27,16,16.7,4.5,10,14,15,18,19,24,"reported_cases","estimate"
2021-09-28,18,17.7,4.7,10,14,16,19,21,26,"reported_cases","estimate"
2021-09-29,19,19,5,11,15,18,20,22,28,"reported_cases","estimate"
2021-09-30,19,19.2,4.9,12,16,18,20,22,28,"reported_cases","estimate"
