"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-09-25,0,0.5,0.7,0,0,0,0,1,2,"reported_cases","estimate"
2021-09-26,16,16.2,4.5,9,13,15,17,19,24,"reported_cases","estimate"
2021-09-27,17,17.3,4.8,10,14,16,18,20,25,"reported_cases","estimate"
2021-09-28,18,18.4,4.9,11,15,17,19,21,27,"reported_cases","estimate"
2021-09-29,18,18.2,4.8,11,15,17,19,21,27,"reported_cases","estimate"
2021-09-30,19,19.2,5.1,11,16,18,20,22,28,"reported_cases","estimate"
2021-10-01,20,19.8,5.1,12,16,18,21,23,28,"reported_cases","estimate"
2021-10-02,18,18.6,5,11,15,17,19.4,22,27,"reported_cases","estimate"
2021-10-03,14,14.2,4.3,7,11,13,15,17,22,"reported_cases","estimate"
2021-10-04,13,12.9,4.1,7,10,12,13,15,20,"reported_cases","estimate"
2021-10-05,9,9.6,3.3,5,7,9,10,12,15,"reported_cases","estimate"
2021-10-06,8,7.9,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-07,7,7.5,2.9,3,5,7,8,9,12,"reported_cases","estimate"
2021-10-08,7,7.2,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-09,5,4.8,2.2,1,3,4,5,6,9,"reported_cases","estimate"
2021-10-10,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-11,6,5.7,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-12,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-13,7,6.7,2.7,3,5,6,7,8,12,"reported_cases","estimate"
2021-10-14,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-16,7,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-17,8,8,3.1,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-18,8,7.9,3.1,3,6,7,8.4,10,13,"reported_cases","estimate"
2021-10-19,9,9.4,3.4,4,7,8,10,12,15,"reported_cases","estimate"
2021-10-20,10,10.8,3.6,5,8,10,11,13,17,"reported_cases","estimate"
2021-10-21,11,11.4,3.6,6,9,10,12,14,17,"reported_cases","estimate"
2021-10-22,11,10.9,3.6,5,8,10,12,13,17,"reported_cases","estimate"
2021-10-23,7,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-24,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-25,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.4,2.6,2,4,5,7,8,11,"reported_cases","estimate"
2021-10-27,8,8.1,3.1,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-28,9,9.2,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-29,12,12.6,4,6,10,11,13,15,19,"reported_cases","estimate"
2021-10-30,13,13.5,4.1,7,11,12,14,16,21,"reported_cases","estimate"
2021-10-31,14,14.8,4.4,8,12,14,16,18,22,"reported_cases","estimate"
2021-11-01,14,13.8,4.2,7,11,12,15,16,21,"reported_cases","estimate"
2021-11-02,14,14,4.1,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-03,14,13.8,4.1,7,11,13,15,16,21,"reported_cases","estimate"
2021-11-04,15,15.5,4.3,9,13,14,16,18,23,"reported_cases","estimate"
2021-11-05,18,17.9,4.8,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-06,17,17.3,4.7,10,14,16,18,20,26,"reported_cases","estimate"
2021-11-07,19,19,5,11,15.8,17,20,22,28,"reported_cases","estimate"
2021-11-08,23,23.1,5.9,14,19,21,24,27,33,"reported_cases","estimate"
2021-11-09,23,23.3,5.6,15,19,22,24,27,33,"reported_cases","estimate"
2021-11-10,23,23.7,5.7,15,20,22,25,27,34,"reported_cases","estimate"
2021-11-11,29,29,6.6,19,24,27,30,33,40,"reported_cases","estimate"
2021-11-12,30,30.4,6.8,20,26,28,32,35,42,"reported_cases","estimate"
2021-11-13,30,30.8,6.8,20,26,29,32,35,42,"reported_cases","estimate"
2021-11-14,29,29.7,6.6,20,25,28,31,34,41,"reported_cases","estimate"
2021-11-15,25.5,26,6.1,17,22,24,27,30,37,"reported_cases","estimate"
2021-11-16,23,23.7,5.6,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-17,21,21.8,5.4,14,18,20,23,25,31,"reported_cases","estimate"
2021-11-18,21,21.8,5.3,14,18,20,23,25,31,"reported_cases","estimate"
2021-11-19,18,18.4,5,11,15,17,19,22,27,"reported_cases","estimate"
2021-11-20,16,16.3,4.5,9,13,15,17,19,24,"reported_cases","estimate"
2021-11-21,13,13.7,4,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-22,14,13.9,4,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-23,17,16.8,4.6,9,13,15,18,20,25,"reported_cases","estimate"
2021-11-24,15,14.6,4.1,8,12,13,16,17,22,"reported_cases","estimate"
2021-11-25,12,12.6,4,7,10,11,13,15,20,"reported_cases","estimate"
2021-11-26,10,10,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-11-27,11,11.5,3.8,6,9,10,12,14,18,"reported_cases","estimate"
2021-11-28,11,11.8,3.8,6,9,10,12,14,19,"reported_cases","estimate"
2021-11-29,11,10.8,3.6,5,8,10,12,13,17,"reported_cases","estimate"
2021-11-30,13,12.9,4,7,10,12,14,15,20,"reported_cases","estimate"
2021-12-01,13,12.9,3.9,7,10,12,14,15,20,"reported_cases","estimate"
2021-12-02,13,13.7,4,7,11,12,14,16,21,"reported_cases","estimate"
2021-12-03,11,10.9,3.6,5,8,10,12,13,17,"reported_cases","estimate"
2021-12-04,8,7.9,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-12-05,8,7.9,2.9,3,6,7,9,10,13,"reported_cases","estimate"
2021-12-06,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-07,6,6.6,2.7,3,5,6,7,8,11,"reported_cases","estimate"
2021-12-08,7,6.9,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-09,7,7,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-10,7,7,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-11,8,8.5,3.1,4,6,8,9,10,14,"reported_cases","estimate"
2021-12-12,7,7.4,2.9,3,5,7,8,9,12,"reported_cases","estimate"
2021-12-13,7,7.3,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-14,8,8.7,3.2,4,6,8,9,11,14,"reported_cases","estimate"
2021-12-15,7,7.6,3,3,5,7,8,10,13,"reported_cases","estimate"
2021-12-16,5,5,2.4,2,3,4,5,7,9,"reported_cases","estimate"
2021-12-17,7,6.8,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-12-18,7,7,2.9,3,5,6,7,9,12,"reported_cases","forecast"
2021-12-19,9,8.9,3.7,4,6,8,9,11,15,"reported_cases","forecast"
2021-12-20,10,10.8,4.5,5,7,9,11,13,19,"reported_cases","forecast"
2021-12-21,14,14.9,6.2,6,11,13,16,18,26,"reported_cases","forecast"
2021-12-22,17,18.1,7.9,7,13,15,19,23,32,"reported_cases","forecast"
2021-12-23,23,25.6,12,10,17,21,27,32,47,"reported_cases","forecast"
2021-12-24,27,30.2,15.4,11,20,24.6,31,38,59,"reported_cases","forecast"
2021-12-25,33,37.2,20.3,13,23,29,38,46.2,77,"reported_cases","forecast"
2021-12-26,38,44.2,26.7,15,27,34,44,54,92,"reported_cases","forecast"
2021-12-27,44,51.4,33.3,17,30,37,50,64,112,"reported_cases","forecast"
2021-12-28,55,67.6,50.3,19,38,48,64,82,157,"reported_cases","forecast"
2021-12-29,62,78.2,66.2,20,39,52,72,97,187,"reported_cases","forecast"
2021-12-30,80,108.9,112.3,25,50,67,96,132,286,"reported_cases","forecast"
2021-12-31,91,127.9,144.3,27,54,76,108,155,358.1,"reported_cases","forecast"
