"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-20,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-04-21,114,114.4,13.8,92,105,111,118,123,138,"reported_cases","estimate"
2021-04-22,114,114.2,14.3,91,104,110,117,124,139,"reported_cases","estimate"
2021-04-23,107,107,13.4,85,98,103,110,116,130,"reported_cases","estimate"
2021-04-24,114,114.1,14.2,91,104,110,118,124,138,"reported_cases","estimate"
2021-04-25,123,124.2,14.8,101,114,120,127,134,150,"reported_cases","estimate"
2021-04-26,129,129.6,15.4,105,119,126,133,140,155,"reported_cases","estimate"
2021-04-27,118,118.5,14.6,96,109,114,122,128,143,"reported_cases","estimate"
2021-04-28,114,114.8,14.4,92,105,111,118,124,139,"reported_cases","estimate"
2021-04-29,116,116.5,14.8,92,107,113,120,126,142,"reported_cases","estimate"
2021-04-30,111,111.4,13.6,90,102,108,114,121,134,"reported_cases","estimate"
2021-05-01,109,109.3,13.7,87,100,105,112,118,132,"reported_cases","estimate"
2021-05-02,114,114.5,14.1,92,105,111,118,124,138,"reported_cases","estimate"
2021-05-03,110,110.9,13.8,90,101,107,114,119,135,"reported_cases","estimate"
2021-05-04,94,94.3,12.4,74,86,91,97,103,116,"reported_cases","estimate"
2021-05-05,90,90.4,12.5,71,82,87,94,99,111,"reported_cases","estimate"
2021-05-06,90,90.2,12.1,71,82,87,93,98,110,"reported_cases","estimate"
2021-05-07,86,86.5,11.3,69,79,83,89,94,105,"reported_cases","estimate"
2021-05-08,94,94.6,12.5,75,86,91,98,103,116,"reported_cases","estimate"
2021-05-09,88.5,88.7,11.4,70,81,86,91,96,108,"reported_cases","estimate"
2021-05-10,84,85.1,11.4,67,77,81,87,92,105,"reported_cases","estimate"
2021-05-11,81,81.4,11.2,64,73,78,84,89,101,"reported_cases","estimate"
2021-05-12,75,75.3,10.7,58,68,72,78,83,93,"reported_cases","estimate"
2021-05-13,80,80.9,11.4,63,73,77,83,88,100,"reported_cases","estimate"
2021-05-14,76,76.2,10.9,59,69,73,79,83,96,"reported_cases","estimate"
2021-05-15,69,69.7,10.1,54,63,67,72,76,87,"reported_cases","estimate"
2021-05-16,66,65.8,10,50,59,63,68,72,82,"reported_cases","estimate"
2021-05-17,69,69.1,10,54,62,66,71,75.2,86,"reported_cases","estimate"
2021-05-18,68,67.9,10,53,61,65,70,74,85,"reported_cases","estimate"
2021-05-19,61,61.1,9.2,47,55,58,63,67,77,"reported_cases","estimate"
2021-05-20,57,57.4,8.9,43,51,55,59,64,73,"reported_cases","estimate"
2021-05-21,62,62,9.5,47,56,59,64,68,77,"reported_cases","estimate"
2021-05-22,58,57.7,9,44,51,55,60,64,72,"reported_cases","estimate"
2021-05-23,58,58.5,9.2,44,53,56,60,64,74,"reported_cases","estimate"
2021-05-24,60,59.6,9,45,53,57,62,66,75,"reported_cases","estimate"
2021-05-25,53,53.5,8.4,40,48,51,55,59,68,"reported_cases","estimate"
2021-05-26,50,50.6,8.2,38,45,48,53,56,64,"reported_cases","estimate"
2021-05-27,46,46.3,7.8,34,41,44,48,51,60,"reported_cases","estimate"
2021-05-28,40,40.4,7.3,29,35,38,42,45,53,"reported_cases","estimate"
2021-05-29,32,32.4,6.2,23,28,30,34,36,43,"reported_cases","estimate"
2021-05-30,36,36,6.7,26,32,34,37,40,47,"reported_cases","estimate"
2021-05-31,36,35.8,6.8,25,31,34,37,40,47,"reported_cases","estimate"
2021-06-01,32,32.5,6.3,23,28,31,34,37,43,"reported_cases","estimate"
2021-06-02,28,28.6,5.8,19,25,27,30,33,38,"reported_cases","estimate"
2021-06-03,29,29.1,5.8,20,25,27,30,33,39,"reported_cases","estimate"
