"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-09-28,0,0.4,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-09-29,18,18.2,5,10.9,15,17,19,21,27,"reported_cases","estimate"
2021-09-30,19,19.5,5.1,12,16,18,21,23,28,"reported_cases","estimate"
2021-10-01,20,20.4,5.1,12,17,19,21,23,29,"reported_cases","estimate"
2021-10-02,18,18.7,5,11,15,17,20,22,27,"reported_cases","estimate"
2021-10-03,14,13.9,4.1,8,11,13,15,17,21,"reported_cases","estimate"
2021-10-04,13,12.8,3.9,7,10,12,14,15,19,"reported_cases","estimate"
2021-10-05,10,9.8,3.3,5,7,9,10,12,15,"reported_cases","estimate"
2021-10-06,8,7.9,2.9,4,6,7,8,10,13,"reported_cases","estimate"
2021-10-07,7,7.6,2.9,3,6,7,8,9,12,"reported_cases","estimate"
2021-10-08,7,7.3,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-09,5,4.8,2.2,2,3,4,5,6,9,"reported_cases","estimate"
2021-10-10,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-11,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-12,7,7.4,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-13,6,6.7,2.7,2.9,5,6,7,8,11,"reported_cases","estimate"
2021-10-14,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,5.9,2.6,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-16,7,7.5,2.9,3,6,7,8,9,12,"reported_cases","estimate"
2021-10-17,8,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-18,8,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-19,9,9.5,3.3,4,7,8,10,12,15,"reported_cases","estimate"
2021-10-20,11,10.8,3.6,5,8,10,11,13,17,"reported_cases","estimate"
2021-10-21,11,11.6,3.6,6,9,11,12,14,18,"reported_cases","estimate"
2021-10-22,11,10.9,3.5,5,8,10,12,13,17,"reported_cases","estimate"
2021-10-23,7,7.6,3,3,5,7,8,10,13,"reported_cases","estimate"
2021-10-24,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-25,5,5.6,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.4,2.6,3,4,6,7,8,11,"reported_cases","estimate"
2021-10-27,7,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-28,9,9.4,3.2,5,7,8,10,11,15,"reported_cases","estimate"
2021-10-29,13,12.9,3.9,7,10,12,14,15.2,20,"reported_cases","estimate"
2021-10-30,13,13.4,4.2,7,10,12,14,16,21,"reported_cases","estimate"
2021-10-31,15,14.8,4.3,8,12,13,16,18,22,"reported_cases","estimate"
