"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-11-14,0,0.4,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-11-15,28,27.8,5.8,19,24,26,29,32,38,"reported_cases","estimate"
2021-11-16,24,24,5.2,16,20,22,25,27,33,"reported_cases","estimate"
2021-11-17,25,24.8,5.2,17,21,23,26,28,33,"reported_cases","estimate"
2021-11-18,22,22.2,4.8,15,19,21,23,25,30,"reported_cases","estimate"
2021-11-19,21,21.1,4.8,14,18,20,22,24,29,"reported_cases","estimate"
2021-11-20,20,19.9,4.8,12,17,18,21,23,28,"reported_cases","estimate"
2021-11-21,16,16.6,4.2,10,14,15,17,19,24,"reported_cases","estimate"
2021-11-22,16,15.7,4,9,13,15,16,18,23,"reported_cases","estimate"
2021-11-23,18,17.8,4.2,11,15,17,19,20,25,"reported_cases","estimate"
2021-11-24,17,17.5,4.3,11,14,16,18,20,25,"reported_cases","estimate"
2021-11-25,15,14.8,4,9,12,14,16,17,21,"reported_cases","estimate"
2021-11-26,13,13,3.7,7,11,12,14,15,19,"reported_cases","estimate"
2021-11-27,16,15.7,4.1,9,13,15,17,18,23,"reported_cases","estimate"
2021-11-28,15,15.5,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-29,13,13.5,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-30,15,15,3.9,9,12,14,16,17,22,"reported_cases","estimate"
2021-12-01,17,16.7,4.3,10,14,15,18,20,24,"reported_cases","estimate"
2021-12-02,15,15.5,4,9,13,14,16,18,23,"reported_cases","estimate"
2021-12-03,14,14.1,3.8,8,11,13,15,16,21,"reported_cases","estimate"
2021-12-04,11,11.5,3.4,6,9,11,12,14,17,"reported_cases","estimate"
2021-12-05,11,11.3,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-06,10,10.1,3.2,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-07,9,9.1,3,4,7,8,10,11,14,"reported_cases","estimate"
2021-12-08,10,10.2,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-09,11,11.2,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-10,12,12.3,3.6,7,10,11,13,15,18,"reported_cases","estimate"
2021-12-11,14,14.1,3.8,8,11,13,15,17,21,"reported_cases","estimate"
2021-12-12,13,12.9,3.6,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-13,13,13.1,3.7,7,11,12,14,15,20,"reported_cases","estimate"
2021-12-14,15,14.9,4,9,12,14,16,18,22,"reported_cases","estimate"
2021-12-15,17,17,4.3,10,14,16,18,20,24,"reported_cases","estimate"
2021-12-16,13,13.3,3.8,7,11,12,14,16,20,"reported_cases","estimate"
2021-12-17,17,17,4.4,10,14,16,18,20,24,"reported_cases","estimate"
2021-12-18,19,19.3,4.6,12,16,18,20,22,28,"reported_cases","estimate"
2021-12-19,19,19.7,4.6,12,17,18,21,23,27,"reported_cases","estimate"
2021-12-20,20,20,4.5,13,17,19,21,23,28,"reported_cases","estimate"
2021-12-21,19,19.6,4.6,12,16,18,21,23,28,"reported_cases","estimate"
2021-12-22,22,22.5,5,15,19,21,24,26,31,"reported_cases","estimate"
2021-12-23,23,23.5,5.3,15,20,22,25,27,32,"reported_cases","estimate"
2021-12-24,25,25.2,5.2,17,22,24,26,28,34,"reported_cases","estimate"
2021-12-25,25,25,5.3,17,21,24,26,29,34,"reported_cases","estimate"
2021-12-26,24,24,5,16,20,23,25,27,33,"reported_cases","estimate"
2021-12-27,26,26.5,5.3,18,23,25,28,30,35,"reported_cases","estimate"
2021-12-28,32,32.7,6.2,23,28,31,34,37,43,"reported_cases","estimate"
2021-12-29,43,42.8,7.3,31,38,41,44,47,56,"reported_cases","estimate"
2021-12-30,44,44.1,7.3,33,39,42,46,49,57,"reported_cases","estimate"
2021-12-31,52,51.9,8,39,46,49,54,57,66,"reported_cases","estimate"
2022-01-01,61,61,8.9,47,55,58,63,67,76,"reported_cases","estimate"
2022-01-02,72,72,9.6,56,66,69,74,79,88,"reported_cases","estimate"
2022-01-03,73,73.6,9.7,58,67,71,76,80,90,"reported_cases","estimate"
2022-01-04,72,72.5,9.8,57,66,70,75,79,89,"reported_cases","estimate"
2022-01-05,80,80.4,10.2,64,73.8,78,83,87,98,"reported_cases","estimate"
2022-01-06,89,89.7,10.9,73,82,86,92,97,108,"reported_cases","estimate"
2022-01-07,91,91,11,73,84,88,93,98,109,"reported_cases","estimate"
2022-01-08,100,100.6,11.6,82,92,97,103,108,120,"reported_cases","estimate"
2022-01-09,111.5,112,12.5,91,103.8,109,115,120,133,"reported_cases","estimate"
2022-01-10,115,115.1,12.9,94,107,111,118,124,137,"reported_cases","estimate"
2022-01-11,119,119.1,12.8,99,110,115,122,128,141,"reported_cases","estimate"
2022-01-12,125,124.8,13.5,102,116,121,128,134,147,"reported_cases","estimate"
2022-01-13,115,115.7,13,95,107,112,119,124,137,"reported_cases","estimate"
2022-01-14,119,120,12.9,100,111,116,123,128,142,"reported_cases","estimate"
2022-01-15,133,133.3,14.1,111,124,129,136,143,157,"reported_cases","estimate"
2022-01-16,138,138.2,14.3,115,129,134,141,147,162,"reported_cases","estimate"
2022-01-17,132,132.7,14.2,110,123,129,136,142,157,"reported_cases","estimate"
2022-01-18,128,128.4,13.7,106,119,125,132,138,150,"reported_cases","estimate"
2022-01-19,133,133.6,14.2,111,124,129,137,143,158,"reported_cases","estimate"
2022-01-20,130,130.4,13.6,109,121,127,134,139,154,"reported_cases","estimate"
2022-01-21,134,134.2,14,112,125,131,138,143,158,"reported_cases","estimate"
2022-01-22,135,135.5,13.8,114,126,132,138,144,160,"reported_cases","estimate"
2022-01-23,131,130.7,14,108,121,127,134,140,154,"reported_cases","estimate"
2022-01-24,128,128.4,13.7,107,119,125,131,137,151,"reported_cases","estimate"
2022-01-25,121,120.8,13.2,99,112,117,124,129,143,"reported_cases","estimate"
2022-01-26,119,119.5,12.9,99,111,116,122,128,141,"reported_cases","estimate"
2022-01-27,109,110.2,12.1,91,102,106,113,118,131,"reported_cases","estimate"
2022-01-28,99,98.7,11.5,80,91,96,102,106,117,"reported_cases","estimate"
2022-01-29,90,90.1,10.9,72,83,87,93,97,108,"reported_cases","estimate"
2022-01-30,91,91.7,11.2,74,84,89,94,99,111,"reported_cases","estimate"
2022-01-31,82,82.4,10.2,66,75,80,85,89,99,"reported_cases","estimate"
2022-02-01,79,79.3,10.4,63,72,76,82,86,97,"reported_cases","estimate"
2022-02-02,68,67.9,9.1,53,62,65,70,74,83,"reported_cases","estimate"
2022-02-03,66,66.2,9.3,52,60,64,68,72,82,"reported_cases","estimate"
2022-02-04,66,66.6,9.1,52,61,64,69,72,82,"reported_cases","estimate"
2022-02-05,65,64.8,9,51,59,63,67,71,80,"reported_cases","estimate"
2022-02-06,62,61.9,8.6,48,56,59,64,68,76,"reported_cases","forecast"
2022-02-07,57,57.2,8.4,44,51,55,59,63,71,"reported_cases","forecast"
2022-02-08,57,56.9,8.2,44,51,55,59,62.2,71,"reported_cases","forecast"
2022-02-09,58,58.1,8.6,45,52,56,60,64,72,"reported_cases","forecast"
2022-02-10,54,54,8.3,41,48,52,56,59,68,"reported_cases","forecast"
2022-02-11,55,55.5,8.4,43,50,53,57,61,70,"reported_cases","forecast"
2022-02-12,56,56.8,8.8,43,51,54,59,62.2,72,"reported_cases","forecast"
2022-02-13,55,55.7,8.8,42,50,53,57,62,71,"reported_cases","forecast"
2022-02-14,52,52.4,9,39,46,50,54,58,68,"reported_cases","forecast"
2022-02-15,52,52.1,9,39,46,50,54,57,67,"reported_cases","forecast"
2022-02-16,53,53.6,10.4,39,47,51,55,59,69,"reported_cases","forecast"
2022-02-17,49,49.8,9.6,36,44,47,51,55,65,"reported_cases","forecast"
2022-02-18,51,51.9,11.8,37,45,49,54,58,68,"reported_cases","forecast"
2022-02-19,52,53.2,14.6,38,46,50,55,59,71,"reported_cases","forecast"
