"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-02,2,2.6,1.8,0,1,2,3,4,6,"reported_cases","estimate"
2021-04-03,60,60.5,8.4,47,55,58,63,66,74,"reported_cases","estimate"
2021-04-04,64,64.3,8.7,50.9,58,62,66,70,79,"reported_cases","estimate"
2021-04-05,65,65.7,9,52,59,63,68,72,81,"reported_cases","estimate"
2021-04-06,67,67.3,9.3,53,61,65,69,74,83,"reported_cases","estimate"
2021-04-07,69,69.1,9.2,54,63,66,71,75,84,"reported_cases","estimate"
2021-04-08,77,77.3,9.5,62,71,74,80,84,93,"reported_cases","estimate"
2021-04-09,86,85.7,10.6,69,78,83,88,93,103,"reported_cases","estimate"
2021-04-10,93,93.7,10.9,76,86,91,96,101,112,"reported_cases","estimate"
2021-04-11,95,95.4,11.1,78,88,92,98,102,114,"reported_cases","estimate"
2021-04-12,101,101.8,11.9,83,94,98,104,110,122,"reported_cases","estimate"
2021-04-13,100,99.6,11.3,81,92,96,102,107.2,118,"reported_cases","estimate"
2021-04-14,102,102.1,11.7,84,94,99,105,110,122,"reported_cases","estimate"
2021-04-15,102,102.5,11.6,84,95,99,105,110,122,"reported_cases","estimate"
2021-04-16,109,109.5,12,90,102,106,112,117,130,"reported_cases","estimate"
2021-04-17,119,119.3,12.8,99,110,115.6,122,128,141,"reported_cases","estimate"
2021-04-18,127,127.6,13.3,106,119,124,130,136,150,"reported_cases","estimate"
2021-04-19,121,121.6,12.9,101,113,118,124,131,143,"reported_cases","estimate"
2021-04-20,112,112.2,12.6,91.9,104,109,115,120,134,"reported_cases","estimate"
2021-04-21,112,112.6,12.4,93,104,109,115,121,133,"reported_cases","estimate"
2021-04-22,110,109.5,12.3,89,101,106,113,118,130,"reported_cases","estimate"
2021-04-23,106,106,11.6,88,98,103,109,113,126,"reported_cases","estimate"
2021-04-24,114,114.6,12.7,94,106,111,117,123,136,"reported_cases","estimate"
2021-04-25,119,119.8,12.9,99,111,116,123,128,142,"reported_cases","estimate"
2021-04-26,123,122.9,13.1,102,114,119,126,132,145,"reported_cases","estimate"
2021-04-27,119,119.1,12.9,98,110,116,122,127,141,"reported_cases","estimate"
2021-04-28,113,112.7,12.3,93,104,109,116,121,133,"reported_cases","estimate"
2021-04-29,113,112.8,12.6,92,104,109.6,116,121,134,"reported_cases","estimate"
2021-04-30,112,112,12.3,92,104,109,115,120,133,"reported_cases","estimate"
2021-05-01,110,110.9,12,92,102,107,114,119,130,"reported_cases","estimate"
2021-05-02,111,111.8,12.2,92,103,108.6,114,120,132,"reported_cases","estimate"
2021-05-03,107,106.8,12.2,87,98.8,104,110,115,127,"reported_cases","estimate"
2021-05-04,95,95.4,11.3,77,88,92,98,103,115,"reported_cases","estimate"
2021-05-05,89,89.7,10.7,72.9,82,87,92,97,108,"reported_cases","estimate"
2021-05-06,88,88.1,10.9,70,81,85,90,95,106,"reported_cases","estimate"
2021-05-07,88,87.9,10.4,71,80.8,85,90,95,106,"reported_cases","estimate"
2021-05-08,97,96.5,11,79,89,93,100,104,114,"reported_cases","estimate"
2021-05-09,88,87.7,10.5,71,81,85,90,94,105,"reported_cases","estimate"
2021-05-10,82,82,10.3,65,75,79,84,89,99,"reported_cases","estimate"
2021-05-11,83,83.3,10.4,67,76,81,85,90,101,"reported_cases","estimate"
2021-05-12,75,75.3,9.6,60,69,73,77,81,91,"reported_cases","estimate"
2021-05-13,80,79.6,9.9,64,73,77,82,86,96,"reported_cases","estimate"
2021-05-14,77,77.3,9.6,62,71,75,79,84,93,"reported_cases","estimate"
2021-05-15,71,71.2,9.5,56,65,69,74,78,87,"reported_cases","estimate"
2021-05-16,65,65.1,8.7,51,59,63,67,71,80,"reported_cases","estimate"
2021-05-17,66,66.6,9.1,52,60,64,69,72.2,82,"reported_cases","estimate"
2021-05-18,69,69.5,9.2,55,63,67,71,76,85,"reported_cases","estimate"
2021-05-19,61,61.2,8.6,48,55,59,63,67,76,"reported_cases","estimate"
2021-05-20,56,56.2,7.9,43,51,54,58,61,69,"reported_cases","estimate"
2021-05-21,63,63.2,8.7,50,57,61,65,69,78,"reported_cases","estimate"
2021-05-22,59,59.3,8.4,46,54,57,61,65,73,"reported_cases","estimate"
2021-05-23,58,57.9,8.2,45,52,56,60,63,72,"reported_cases","estimate"
2021-05-24,57,57.5,8.1,45,52,55,59,63,71,"reported_cases","estimate"
2021-05-25,54,54.3,8.1,41,49,52,56,60,68,"reported_cases","estimate"
2021-05-26,50,50.2,7.7,38,45,48,52,55,63,"reported_cases","estimate"
2021-05-27,46,45.9,7.4,34,41,44,47,51,59,"reported_cases","estimate"
2021-05-28,41,40.9,6.8,30,36,39,42,45,52,"reported_cases","estimate"
2021-05-29,33,33.6,6,24,30,32,35,38,43,"reported_cases","estimate"
2021-05-30,35,35.7,6.2,26,31,34,37,40,46,"reported_cases","estimate"
2021-05-31,34,34.5,6.3,24,30,33,36,39,46,"reported_cases","estimate"
2021-06-01,33,33.1,6.1,23.9,29,31,35,37,43,"reported_cases","estimate"
2021-06-02,28,28.3,5.5,19,24,27,30,32,38,"reported_cases","estimate"
2021-06-03,29,28.8,5.8,20,25,27,30,33,38,"reported_cases","estimate"
2021-06-04,28,28,5.4,19,24,26,29,32,38,"reported_cases","estimate"
2021-06-05,28,28.5,5.7,20,24,27,30,32,38,"reported_cases","estimate"
2021-06-06,29,29.4,5.6,21,25,28,31,33,39,"reported_cases","estimate"
2021-06-07,26,26.3,5.3,18,23,25,27.4,30,35,"reported_cases","estimate"
2021-06-08,25,25.3,5.1,17,22,24,26,29,34,"reported_cases","estimate"
2021-06-09,23,23.5,5,16,20,22,25,27,32,"reported_cases","estimate"
2021-06-10,23,22.8,5,15,19,21,24,26,31,"reported_cases","estimate"
2021-06-11,20,19.8,4.5,13,17,19,21,23,27,"reported_cases","estimate"
2021-06-12,15,15.3,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-06-13,16,16.1,4.2,10,13,15,17,19,23,"reported_cases","estimate"
2021-06-14,15,14.8,4,9,12,14,16,17,22,"reported_cases","estimate"
2021-06-15,13,13.6,3.7,8,11,12,14,16,20,"reported_cases","estimate"
2021-06-16,13,13.3,3.7,8,11,12,14,16,20,"reported_cases","estimate"
2021-06-17,12,11.8,3.5,6,9,11,13,14,18,"reported_cases","estimate"
2021-06-18,11,11,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-19,12,12.1,3.6,7,10,11,13,14,18,"reported_cases","estimate"
2021-06-20,11,11.1,3.3,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-21,11,10.8,3.4,6,8,10,12,13,17,"reported_cases","estimate"
2021-06-22,10,9.7,3.2,5,7,9,10,12,15,"reported_cases","estimate"
2021-06-23,6,6.7,2.5,3,5,6,7,8,11,"reported_cases","estimate"
2021-06-24,5,4.8,2.2,2,3,4,5,6,8,"reported_cases","estimate"
2021-06-25,5,5,2.2,2,3,4,5,6,9,"reported_cases","forecast"
2021-06-26,5,4.8,2.2,2,3,4,5,6,9,"reported_cases","forecast"
2021-06-27,5,4.8,2.2,1,3,4,5,6,9,"reported_cases","forecast"
2021-06-28,4,4.6,2.1,1,3,4,5,6,8,"reported_cases","forecast"
2021-06-29,4,4.4,2.2,1,3,4,5,6,8,"reported_cases","forecast"
2021-06-30,4,4.1,2.1,1,3,3,4,5,8,"reported_cases","forecast"
2021-07-01,4,4.3,2.2,1,3,4,5,6,8,"reported_cases","forecast"
2021-07-02,4,4.2,2.1,1,3,4,5,6,8,"reported_cases","forecast"
2021-07-03,4,4.3,2.1,1,3,4,5,6,8,"reported_cases","forecast"
2021-07-04,4,4.1,2.1,1,3,3,4.4,5,8,"reported_cases","forecast"
2021-07-05,4,4,2.1,1,3,3,4,5,8,"reported_cases","forecast"
2021-07-06,4,3.9,2,1,2,3,4,5,7,"reported_cases","forecast"
2021-07-07,4,3.8,2,1,2,3,4,5,7,"reported_cases","forecast"
2021-07-08,4,3.8,2.1,1,2,3,4,5,8,"reported_cases","forecast"
