"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-03-08,0,0.4,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-03-09,29,29.5,5.8,20,25,28,31,33,39,"reported_cases","estimate"
2021-03-10,27,27.1,5.5,19,23,26,28,30,37,"reported_cases","estimate"
2021-03-11,25,25.1,5.1,17,22,24,26,28,34,"reported_cases","estimate"
2021-03-12,21,21.1,4.7,14,18,20,22,24,29,"reported_cases","estimate"
2021-03-13,18,17.7,4.3,11,15,16,19,20,25,"reported_cases","estimate"
2021-03-14,23,23,4.9,15,20,22,24,26,31,"reported_cases","estimate"
2021-03-15,23,23.3,5,15,20,22,25,27,32,"reported_cases","estimate"
2021-03-16,25,25.4,5.1,17,22,24,27,29,34,"reported_cases","estimate"
2021-03-17,26,26.8,5.3,18,23,25,28,30,36,"reported_cases","estimate"
2021-03-18,28,27.9,5.4,19,24,26,29,32,37,"reported_cases","estimate"
2021-03-19,25,25,5.1,17,22,24,26,28,34,"reported_cases","estimate"
2021-03-20,24,24.6,5.1,17,21,23,26,28,34,"reported_cases","estimate"
2021-03-21,28,27.8,5.5,19,24,26,29,31,37,"reported_cases","estimate"
2021-03-22,29,28.9,5.6,20,25,27,30,33,38,"reported_cases","estimate"
2021-03-23,30,30.1,5.5,22,26,28,31,34,40,"reported_cases","estimate"
2021-03-24,30,30.4,5.6,21,26,29,32,34,40,"reported_cases","estimate"
2021-03-25,34,33.9,6.2,24,30,32,35,38,44,"reported_cases","estimate"
2021-03-26,40,40.6,6.6,30,36,39,42,45,52,"reported_cases","estimate"
2021-03-27,43,43.1,6.8,32,39,41,45,47,55,"reported_cases","estimate"
2021-03-28,45,45.4,7.1,34,40,44,47,50,57,"reported_cases","estimate"
2021-03-29,45,45.1,6.9,34,40,43,47,50,57,"reported_cases","estimate"
2021-03-30,47,47.1,7.2,36,42,45,49,52,59,"reported_cases","estimate"
2021-03-31,47,47.4,7.3,36,42,45,49,52,60,"reported_cases","estimate"
2021-04-01,55,55.2,7.9,43,50,53,57,61,68,"reported_cases","estimate"
2021-04-02,55,55,7.9,42,50,53,57,60,68,"reported_cases","estimate"
2021-04-03,59,58.9,8.2,46,53,57,61,64,72,"reported_cases","estimate"
2021-04-04,63,62.7,8.5,49,57,61,65,68,77,"reported_cases","estimate"
2021-04-05,64,64.2,8.6,50,58,62,66,70,78,"reported_cases","estimate"
2021-04-06,66,66.4,8.7,52,60,64,68,72,81,"reported_cases","estimate"
2021-04-07,69,69.2,8.9,55,63,67,72,75,84,"reported_cases","estimate"
2021-04-08,77,77.3,9.7,62,71,74,79,84,94,"reported_cases","estimate"
2021-04-09,85,85.1,10.1,69,78,82,87,92,102,"reported_cases","estimate"
2021-04-10,91,91.7,10.5,76,85,89,94,99,110,"reported_cases","estimate"
2021-04-11,94,94.4,10.5,77,87,92,97,101,112,"reported_cases","estimate"
2021-04-12,100,100.5,11.2,83,92,98,103,108,119,"reported_cases","estimate"
2021-04-13,99,99.4,10.9,82,92,96,102,106,118,"reported_cases","estimate"
2021-04-14,103,103.2,11.4,84,96,100,106,111,121,"reported_cases","estimate"
2021-04-15,104,103.9,11,86.9,96,101,107,112,122,"reported_cases","estimate"
2021-04-16,110,109.6,11.6,91,102,106,113,117.2,128,"reported_cases","estimate"
2021-04-17,117,116.7,12,97,108,114,120,125,136,"reported_cases","estimate"
2021-04-18,126,126.2,13.1,105,117,123,129.4,135,149,"reported_cases","estimate"
2021-04-19,120,120.2,12.6,99,112,117,123,129,141,"reported_cases","estimate"
2021-04-20,113,113.1,11.7,94,105,110,116,121,132,"reported_cases","estimate"
2021-04-21,114,114,12.1,94,106,110,117,122,134,"reported_cases","estimate"
2021-04-22,111,111.2,11.8,93,103,108,114,119,131,"reported_cases","estimate"
2021-04-23,105,105.5,11.5,87,98,103,108,113,125,"reported_cases","estimate"
2021-04-24,113,113.2,12,94,105,110,116,121,133,"reported_cases","estimate"
2021-04-25,118,118.5,12.3,98,110,115,121,127,139,"reported_cases","estimate"
2021-04-26,122,121.9,12.6,102,114,119,125,130,143,"reported_cases","estimate"
2021-04-27,119,119.5,12.1,100,111,116,122,127,140,"reported_cases","estimate"
2021-04-28,115,114.8,12.4,95,106,111,118,123,135,"reported_cases","estimate"
2021-04-29,114,114.3,11.8,95,107,111,117,122,134,"reported_cases","estimate"
2021-04-30,111,111.8,12.3,92,103,108,114,120,133,"reported_cases","estimate"
2021-05-01,108,108.7,12.2,89,101,105,111,117,129,"reported_cases","estimate"
2021-05-02,110,110.5,11.9,91,102,107,114,119,130,"reported_cases","estimate"
2021-05-03,105,105.6,11.5,87,98,102,108,114,125,"reported_cases","estimate"
2021-05-04,95,95.7,10.8,78.9,88,93,98,103,114,"reported_cases","estimate"
2021-05-05,91,91.2,10.6,74,83,88,94,98,109,"reported_cases","estimate"
2021-05-06,89,89.3,10.5,72,82,87,92,96,107,"reported_cases","estimate"
2021-05-07,87,87,10.5,70,80,84,89,94,105,"reported_cases","estimate"
2021-05-08,95,95.5,10.8,78,88,92,98,103,114,"reported_cases","estimate"
2021-05-09,86,86.3,10.4,69,79,84,89,93,104,"reported_cases","estimate"
2021-05-10,81,81.4,9.7,66,75,79,83,88,98,"reported_cases","estimate"
2021-05-11,83,83.2,9.9,67,77,81,85,90,100,"reported_cases","estimate"
2021-05-12,76,76.3,9.4,62,70,74,79,82,92,"reported_cases","estimate"
2021-05-13,81,80.7,9.6,66,74,78,83,87,97,"reported_cases","estimate"
2021-05-14,77,77.5,9.5,62,71,75,80,84,94,"reported_cases","estimate"
2021-05-15,70,70.3,9.1,56,64,68,72,77,86,"reported_cases","estimate"
2021-05-16,63,63.6,8.6,50,58,61,66,69,78,"reported_cases","estimate"
2021-05-17,65,65.3,8.8,51,59,63,68,71,80,"reported_cases","estimate"
2021-05-18,69,68.9,8.9,54,63,67,71,75,83,"reported_cases","estimate"
2021-05-19,61,61.3,8.7,47.9,55,59,63,67,76,"reported_cases","estimate"
2021-05-20,56.5,56.4,8.1,43,51,54,59,62,70,"reported_cases","estimate"
2021-05-21,62,62.2,8.7,48,56,60,64,68,77,"reported_cases","estimate"
2021-05-22,58,58.4,8.3,46,53,56,60,64,72,"reported_cases","estimate"
2021-05-23,57,57,7.8,44,52,55,59,62,70,"reported_cases","estimate"
2021-05-24,57,57.3,8,44,52,55,59,63,71,"reported_cases","estimate"
2021-05-25,55,54.9,8.1,42,49,53,57,60,69,"reported_cases","estimate"
2021-05-26,51,51.5,7.7,39,46,49,53,57,65,"reported_cases","estimate"
2021-05-27,47,47.3,7.4,36,42,45,49,52,60,"reported_cases","estimate"
2021-05-28,42,42,6.9,31,37,40,44,46,54,"reported_cases","estimate"
2021-05-29,34,34,6,25,30,32,35,38,44,"reported_cases","estimate"
2021-05-30,37,37.2,6.4,27,33,35,39,42,48,"reported_cases","estimate"
2021-05-31,34,34.3,6.1,25,30,33,35,38,45,"reported_cases","forecast"
2021-06-01,34,34,6.1,24,30,32,35,38,44,"reported_cases","forecast"
2021-06-02,33,33.5,6.2,23,29,32,35,38,44,"reported_cases","forecast"
2021-06-03,34,34.7,6.2,25,30,33,36,39,45,"reported_cases","forecast"
2021-06-04,34,33.9,6.1,24,30,32,35,38,44,"reported_cases","forecast"
2021-06-05,34,33.8,6,24,30,32,35,38,44,"reported_cases","forecast"
2021-06-06,33,33.7,6,24,29,32,35,38,44,"reported_cases","forecast"
2021-06-07,33,32.6,6.2,23,28,31,34,37,43,"reported_cases","forecast"
2021-06-08,32,32.2,5.9,23,28,31,33,36,42,"reported_cases","forecast"
2021-06-09,32,31.7,6,22,27,30,33,36,42,"reported_cases","forecast"
2021-06-10,33,33,6.2,23,29,31,34,37,43,"reported_cases","forecast"
2021-06-11,32,32.6,6.2,23,28,30,34,36,43,"reported_cases","forecast"
2021-06-12,32,32.5,6.1,23,28,31,34,36,43,"reported_cases","forecast"
2021-06-13,32,32.8,6.2,23,28,31,34,37,43,"reported_cases","forecast"
