"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-30,1,1.7,1.4,0,1,1,2,2,4,"reported_cases","estimate"
2021-05-01,113,113.2,15.7,89,103,109,117,123,139,"reported_cases","estimate"
2021-05-02,117,117.9,16.1,92,107,114,121,128,145,"reported_cases","estimate"
2021-05-03,112,112.3,15.4,89,102,108,115,122,139,"reported_cases","estimate"
2021-05-04,95,95.2,13.8,73,86,92,98,104,118,"reported_cases","estimate"
2021-05-05,88,89.1,13.5,68,80,85,91,97,113,"reported_cases","estimate"
2021-05-06,93,93.7,14,71,84,89,97,103,118,"reported_cases","estimate"
2021-05-07,84,84.3,12.9,64,76,80,87,92,106,"reported_cases","estimate"
2021-05-08,98,98.2,14.1,76,89,94,101,107,122,"reported_cases","estimate"
2021-05-09,91,91.5,14,70,82,87,94,101,115,"reported_cases","estimate"
2021-05-10,86,86,13.2,65,77,82,89,95,108,"reported_cases","estimate"
2021-05-11,82,82.9,12.3,64,74,79,85,91,104,"reported_cases","estimate"
2021-05-12,73,73.5,11.8,55,66,70,76,80,94,"reported_cases","estimate"
2021-05-13,83,83.3,13.3,63,74,79,86,92,106,"reported_cases","estimate"
2021-05-14,73,73.4,11.5,55,65,70,76,81,93,"reported_cases","estimate"
2021-05-15,71,71.5,11.1,54,64,68,74,79,91,"reported_cases","estimate"
2021-05-16,67,67.3,10.5,51,60,64,69,74,86,"reported_cases","estimate"
2021-05-17,68,68.9,10.7,52,62,66,71,76,87,"reported_cases","estimate"
2021-05-18,67.5,67.9,10.7,51,61,65,70,75,87,"reported_cases","estimate"
2021-05-19,59,59.1,10,43,52,56,61,66,75,"reported_cases","estimate"
2021-05-20,58,58.8,10,44,52,56,61,65,76,"reported_cases","estimate"
2021-05-21,59,59.5,10.1,44,53,56,61,66,77,"reported_cases","estimate"
2021-05-22,59,59.2,9.7,44,52.8,56,61,65,76,"reported_cases","estimate"
2021-05-23,59,59.8,10.1,44,53,57,62,66,77,"reported_cases","estimate"
2021-05-24,59,59.7,10.3,44,53,57,62,66,78,"reported_cases","estimate"
2021-05-25,53,53.5,9.1,39,47,51,55,59,69,"reported_cases","estimate"
2021-05-26,49,49,8.8,35,43,47,51,55,64,"reported_cases","estimate"
2021-05-27,47,47.8,8.4,34,42,45,50,53,62,"reported_cases","estimate"
2021-05-28,39,38.8,7.3,28,34,37,40,44,51,"reported_cases","estimate"
2021-05-29,33,33.5,6.6,23,29,31,35,38,45,"reported_cases","estimate"
2021-05-30,37,36.8,7.1,25,32,35,39,41,49,"reported_cases","estimate"
2021-05-31,35,35.5,7.1,24.9,30,33,37,40,48,"reported_cases","estimate"
2021-06-01,32,32.3,6.7,22,28,30,34,37,44,"reported_cases","estimate"
2021-06-02,27,27.7,6,19,24,26,29,32,37,"reported_cases","estimate"
2021-06-03,29,29.9,6.4,20,25,28,31,34,41,"reported_cases","estimate"
2021-06-04,26,26.2,5.7,17,22,25,27,30,36,"reported_cases","estimate"
2021-06-05,28,28.3,6.1,19,24,26.6,30,32,39,"reported_cases","estimate"
2021-06-06,30,30.3,6.4,20,26,28,32,34,41,"reported_cases","estimate"
2021-06-07,27,27.5,6.1,18,23,26,29,31,38,"reported_cases","estimate"
2021-06-08,25,25.1,5.8,16,21,23,26,29,35,"reported_cases","estimate"
2021-06-09,23,23.1,5.4,15,19,21,24,26,32,"reported_cases","estimate"
2021-06-10,23,23.8,5.5,16,20,22,25,28,33,"reported_cases","estimate"
2021-06-11,18,18.8,4.8,12,15,17,20,22,27,"reported_cases","estimate"
2021-06-12,15,15.2,4.2,9,12,14,16,18,22,"reported_cases","estimate"
2021-06-13,16,16.6,4.4,10,14,15,17,19,24,"reported_cases","estimate"
2021-06-14,15,15.2,4.4,8.9,12,14,16,18,23,"reported_cases","estimate"
2021-06-15,13,13.4,4,7,11,12,14,16,20,"reported_cases","estimate"
2021-06-16,13,12.9,3.9,7,10,12,14,15.2,20,"reported_cases","estimate"
2021-06-17,12,12.2,3.7,6,10,11,13,15,18,"reported_cases","estimate"
2021-06-18,10,10.4,3.4,5,8,9,11,12,16,"reported_cases","estimate"
2021-06-19,12,12.2,3.7,6,10,11,13,15,19,"reported_cases","estimate"
2021-06-20,10,10.5,3.4,5,8,9,11,13,16,"reported_cases","estimate"
2021-06-21,10,10.1,3.3,5,8,9,11,12,16,"reported_cases","estimate"
