"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-05-18,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-05-19,61,61.3,14,39,52,57,64,70,85,"reported_cases","estimate"
2021-05-20,58,58.8,13.6,38,50,55,61,67,83,"reported_cases","estimate"
2021-05-21,67,67.8,15.4,44,57,64,71,77,94,"reported_cases","estimate"
2021-05-22,59,60.3,13.1,41,51,56,62,68,84,"reported_cases","estimate"
2021-05-23,59,59.4,13.9,39,50,55,62,67,82,"reported_cases","estimate"
2021-05-24,57,57.6,13.4,37,48,54,60,66,81,"reported_cases","estimate"
2021-05-25,53,53.2,12.3,35,45,50,56,60,75,"reported_cases","estimate"
2021-05-26,50,50.3,11.4,33,42,47,53,57.2,69,"reported_cases","estimate"
2021-05-27,46,47.3,10.9,31,40,44,50,54,67,"reported_cases","estimate"
2021-05-28,43,43.9,10.7,28,36.8,41,46,50,63,"reported_cases","estimate"
2021-05-29,33,33.6,8.5,21,28,31,35,39,48,"reported_cases","estimate"
2021-05-30,35,36.1,9.3,22,30,33,38,42,52,"reported_cases","estimate"
2021-05-31,34,34.7,8.7,21,29,32,36,40,50,"reported_cases","estimate"
2021-06-01,32,32.1,7.9,20,27,30,34,37,45,"reported_cases","estimate"
2021-06-02,28,28,7.2,17,23,26,29,32,40,"reported_cases","estimate"
2021-06-03,29,29.4,7.7,18,24,27,31,34,43,"reported_cases","estimate"
2021-06-04,29,29.3,7.7,18,24,27,31,34,43,"reported_cases","estimate"
2021-06-05,28,28.3,7.4,17,23,26,30,33,42,"reported_cases","estimate"
2021-06-06,29,29.4,7.9,18,24,27,31,34,43,"reported_cases","estimate"
2021-06-07,26,26.1,7.3,15,21,24,27.4,31,39,"reported_cases","estimate"
2021-06-08,24,24.4,6.6,14,20,22,26,28,36,"reported_cases","estimate"
2021-06-09,23,23.3,6.6,13,19,21,24,27,35,"reported_cases","estimate"
2021-06-10,23,23.2,6.4,14,19,21,24,27,35,"reported_cases","estimate"
2021-06-11,21,21.1,6.2,12,17,19,22,25,31,"reported_cases","estimate"
2021-06-12,15,15,4.8,8,12,13,16,18,23,"reported_cases","estimate"
2021-06-13,16,16,5.1,8,12,14,17,19,25,"reported_cases","estimate"
2021-06-14,14,14.5,4.7,7,11,13,15,17,23,"reported_cases","estimate"
2021-06-15,13,13.1,4.5,6,10,12,14,16,21,"reported_cases","estimate"
2021-06-16,13,13.1,4.3,6,10,12,14,16,21,"reported_cases","estimate"
2021-06-17,12,12.1,4.3,6,9,11,13,15,20,"reported_cases","estimate"
2021-06-18,11,11.7,4,6,9,10,12,14,19,"reported_cases","estimate"
2021-06-19,12,12.2,4.2,6,9,11,13,15,20,"reported_cases","estimate"
2021-06-20,10,10,3.7,4,7,9,11,12,17,"reported_cases","estimate"
2021-06-21,9,9.7,3.7,4,7,8,10,12,16,"reported_cases","estimate"
2021-06-22,8,8.5,3.2,4,6,7,9,11,14,"reported_cases","estimate"
2021-06-23,5,5.6,2.6,2,4,5,6,7,10,"reported_cases","estimate"
2021-06-24,4,3.9,2.1,1,2,3,4,5,8,"reported_cases","estimate"
2021-06-25,4,4,2.2,1,2,3,4,5,8,"reported_cases","estimate"
2021-06-26,6,5.9,2.7,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-27,6,6,2.6,2,4,5,7,8,11,"reported_cases","estimate"
2021-06-28,4.5,4.8,2.3,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.7,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,2,2.7,1.7,0,1,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-02,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-03,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-04,1,0.9,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-05,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-06,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-07,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-08,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-09,3,3.1,1.8,1,2,2,3,4,6,"reported_cases","estimate"
2021-07-10,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-11,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-12,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-13,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.8,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-15,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-16,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-17,0,0.1,0.2,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-18,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-19,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-20,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-21,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-22,0,0.1,0.2,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-23,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-24,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-25,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-26,1,1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-27,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-28,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-29,1,1.1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-30,1,1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-31,1,1.1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-01,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-02,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-03,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-08-04,0,0.2,0.4,0,0,0,0,0,1,"reported_cases","estimate"
2021-08-05,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-08-06,2,2.3,1.6,0,1,2,2,3,5,"reported_cases","estimate"
2021-08-07,3,3.1,1.9,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-08,3,3.1,1.8,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-09,3,3.1,1.8,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-10,2,2,1.4,0,1,1,2,3,5,"reported_cases","forecast"
2021-08-11,2,2.1,1.5,0,1,2,2,3,5,"reported_cases","forecast"
2021-08-12,2,2.4,1.6,0,1,2,2,3,5,"reported_cases","forecast"
2021-08-13,3,2.7,1.8,0,1,2,3,4,6,"reported_cases","forecast"
2021-08-14,2,2.7,1.8,0,1,2,3,4,6,"reported_cases","forecast"
2021-08-15,3,2.9,1.9,0,2,2,3,4,6,"reported_cases","forecast"
2021-08-16,3,2.8,1.9,0,1,2,3,4,6,"reported_cases","forecast"
2021-08-17,3,3,2,0,2,2,3,4,7,"reported_cases","forecast"
2021-08-18,3,3.3,2.4,0,2,2,3,5,8,"reported_cases","forecast"
2021-08-19,3,3.8,2.6,1,2,3,4,5,8,"reported_cases","forecast"
2021-08-20,4,4.4,3.4,1,2,3,4,6,10,"reported_cases","forecast"
2021-08-21,4,4.6,3.6,1,2,3,5,6,11,"reported_cases","forecast"
2021-08-22,4,4.9,4.1,1,2,3,5,6,12,"reported_cases","forecast"
2021-08-23,4,5,4.7,1,2,3,5,6,13,"reported_cases","forecast"
