"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-10-10,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-10-11,6,6,2.6,2,4,5,6,8,11,"reported_cases","estimate"
2021-10-12,8,7.7,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-13,7,7,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-10-14,7,7.3,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,6,2.6,2,4,5,6,8,10,"reported_cases","estimate"
2021-10-16,8,7.7,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-17,8,8.3,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-10-18,8,8.1,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-19,10,9.7,3.3,5,7,9,10,12,15,"reported_cases","estimate"
2021-10-20,11,10.9,3.6,6,8,10,11,13,17,"reported_cases","estimate"
2021-10-21,11,11.2,3.5,6,9,10,12,14,17,"reported_cases","estimate"
2021-10-22,11,10.8,3.5,5,8,10,11,13,17,"reported_cases","estimate"
2021-10-23,7,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-24,6,6,2.6,2,4,5,6,8,11,"reported_cases","estimate"
2021-10-25,6,5.9,2.6,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.6,2.6,3,5,6,7,8,11,"reported_cases","estimate"
2021-10-27,8,7.9,2.9,4,6,7,8,10,13,"reported_cases","estimate"
2021-10-28,9,9,3.2,4,7,8,10,11,14,"reported_cases","estimate"
2021-10-29,12,12.7,3.9,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-30,13,13.2,3.9,7,10,12,14,16,20,"reported_cases","estimate"
2021-10-31,15,15.1,4.3,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-01,13,13.7,4.2,7,11,12,14,16,21,"reported_cases","estimate"
2021-11-02,14,14,4.1,8,11,13,15,16,21,"reported_cases","estimate"
2021-11-03,14,13.9,4.1,7,11,13,15,17,21,"reported_cases","estimate"
2021-11-04,15,15.2,4.2,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-05,18,17.7,4.7,11,14,16,19,21,26,"reported_cases","estimate"
2021-11-06,17,17.2,4.6,10,14,16,18,20,25,"reported_cases","estimate"
2021-11-07,19,19.1,4.8,12,16,18,20,22,27,"reported_cases","estimate"
2021-11-08,23,22.9,5.5,14,19,21,24,26,32,"reported_cases","estimate"
2021-11-09,24,23.9,5.5,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-10,23,23.5,5.7,15,19,22,24,27,33,"reported_cases","estimate"
2021-11-11,28,28.6,6.3,19,24,26.6,30,33,39,"reported_cases","estimate"
2021-11-12,30,30.5,6.5,20,26,29,32,35,42,"reported_cases","estimate"
2021-11-13,30,30.7,6.5,20,26,29,32,35,42,"reported_cases","estimate"
2021-11-14,30,30.4,6.7,20,26,28,32,35,42,"reported_cases","estimate"
2021-11-15,26,25.8,6,16,22,24,27,30,36,"reported_cases","estimate"
2021-11-16,23,23.6,5.6,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-17,21,21.4,5.2,13,18,20,22,25,30,"reported_cases","estimate"
