"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-11-21,0,0.2,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-11-22,15,15,3.9,9,12,14,16,17,22,"reported_cases","estimate"
2021-11-23,17,16.9,4.2,11,14,16,18,20,24,"reported_cases","estimate"
2021-11-24,16,16.7,4.3,10,14,15,18,20,24,"reported_cases","estimate"
2021-11-25,14,13.7,3.8,8,11,13,15,16,20,"reported_cases","estimate"
2021-11-26,12,12.4,3.7,7,10,11,13,15,19,"reported_cases","estimate"
2021-11-27,15,14.8,4,9,12,14,16,17,21,"reported_cases","estimate"
2021-11-28,15,15.5,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-29,14,13.8,3.8,8,11,13,15,16,20,"reported_cases","estimate"
2021-11-30,15,15,3.9,9,12,14,16,18,22,"reported_cases","estimate"
2021-12-01,16,16.5,4.2,10,13,15,17,19,23,"reported_cases","estimate"
2021-12-02,16,15.8,4.1,9,13,15,17,18,23,"reported_cases","estimate"
2021-12-03,14,14.4,3.9,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-04,11,11.7,3.5,6,9,11,12,14,18,"reported_cases","estimate"
2021-12-05,11,11.3,3.4,6,9,10,12,14,17,"reported_cases","estimate"
2021-12-06,10,10.1,3.2,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-07,9,9.2,3.1,4,7,8,10,11,15,"reported_cases","estimate"
2021-12-08,10,10.2,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-09,11,11.4,3.4,6,9,10,12,14,18,"reported_cases","estimate"
2021-12-10,12,12.4,3.6,7,10,11,13,15,19,"reported_cases","estimate"
2021-12-11,14,14.3,3.9,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-12,13,12.8,3.6,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-13,13,13.2,3.8,7,11,12,14,16,20,"reported_cases","estimate"
2021-12-14,15,14.8,3.9,9,12,14,16,17,21,"reported_cases","estimate"
2021-12-15,16,16.6,4.1,10,14,15,17,19,24,"reported_cases","estimate"
2021-12-16,13,13.3,3.7,7,11,12,14,16,20,"reported_cases","estimate"
2021-12-17,17,17.2,4.3,11,14,16,18,20,25,"reported_cases","estimate"
2021-12-18,19,19.4,4.6,12,16,18,20,22,27,"reported_cases","estimate"
2021-12-19,20,19.8,4.7,12,17,19,21,23,27,"reported_cases","estimate"
2021-12-20,19,19.7,4.6,13,17,18,21,23,28,"reported_cases","estimate"
2021-12-21,19,19.6,4.6,12,16,18,21,23,27,"reported_cases","estimate"
2021-12-22,22,22.6,5.1,15,19,21,24,26,31,"reported_cases","estimate"
2021-12-23,23,23.4,5.3,15,20,22,25,27,32,"reported_cases","estimate"
2021-12-24,25,25.4,5.4,17,22,24,27,29,34,"reported_cases","estimate"
2021-12-25,25,25.1,5.4,17,21,24,26,29,34,"reported_cases","estimate"
2021-12-26,24,24.2,5.2,16,21,23,25,28,33,"reported_cases","estimate"
2021-12-27,26,26.2,5.4,18,22,25,27,30,35,"reported_cases","estimate"
2021-12-28,32,32.7,6.3,23,28,31,34,37,43,"reported_cases","estimate"
2021-12-29,42,41.9,7,31,37,40,44,46,54,"reported_cases","estimate"
2021-12-30,44,44.1,7.4,32,39,42,46,49,57,"reported_cases","estimate"
2021-12-31,52,52.3,8.2,39,47,50,54,57,66,"reported_cases","estimate"
2022-01-01,60,60.5,8.9,46,54,58,62,66,76,"reported_cases","estimate"
2022-01-02,71,71.1,9.4,56,65,68,73,77,87,"reported_cases","estimate"
2022-01-03,72,72.1,9.7,56,65,69,75,79,88,"reported_cases","estimate"
2022-01-04,71,70.9,9.4,56,64,68,73,77,87,"reported_cases","estimate"
2022-01-05,78,78.8,10,62,72,76,81,85,96,"reported_cases","estimate"
2022-01-06,89,88.6,10.8,71,81,86,91,96,106,"reported_cases","estimate"
2022-01-07,90,90.3,10.7,73,83,87,93,97,108,"reported_cases","estimate"
2022-01-08,101,101.1,12,82,92.8,98,105,110,121,"reported_cases","estimate"
2022-01-09,110,110.8,12.6,90,102,107,114,119,132,"reported_cases","estimate"
2022-01-10,114,114.3,12.5,94,106,111,117,122,136,"reported_cases","estimate"
2022-01-11,118,118.5,13.2,97,109,115,121,127,142,"reported_cases","estimate"
2022-01-12,123,123.5,13.2,103,115,120,126,132,146,"reported_cases","estimate"
2022-01-13,115,115.4,13,94,107,112,118,124,138,"reported_cases","estimate"
2022-01-14,121,120.7,13.1,99,112,117,124,129,142,"reported_cases","estimate"
2022-01-15,135,135.8,14.2,113,126,132,139,145,160,"reported_cases","estimate"
2022-01-16,139,139.2,14.2,116,129,136,142,148,163,"reported_cases","estimate"
2022-01-17,134,133.7,13.9,110,124,130,137,143,157,"reported_cases","estimate"
2022-01-18,128,129,13.8,107,120,126,132,138,152,"reported_cases","estimate"
2022-01-19,132,132.3,13.9,109,123,129,135,142,155,"reported_cases","estimate"
2022-01-20,131,130.9,13.8,109,121,127,134,140,154,"reported_cases","estimate"
2022-01-21,134,134.9,13.9,112,125,131,138,144,158,"reported_cases","estimate"
2022-01-22,136,135.8,14.4,112,126,132,139,145,160,"reported_cases","estimate"
2022-01-23,130,129.7,13.2,109,120,126,133,139,151,"reported_cases","estimate"
2022-01-24,127,127.1,13.7,106,117,123,131,136,150,"reported_cases","estimate"
2022-01-25,119,119.1,13.1,98,110,116,122,127,142,"reported_cases","estimate"
2022-01-26,117,117,12.5,97,109,114,120,125,138,"reported_cases","estimate"
2022-01-27,109,108.9,12,90,101,106,111,116,129,"reported_cases","estimate"
2022-01-28,98,98.4,11.3,81,91,95,101,106,118,"reported_cases","estimate"
2022-01-29,89,89.6,10.7,73,82,87,92,97,108,"reported_cases","estimate"
2022-01-30,89,89.3,10.8,72,82,86,92,97,108,"reported_cases","estimate"
2022-01-31,80,79.7,10.1,63,73,77,82,87,96,"reported_cases","estimate"
2022-02-01,76,75.9,10,59,69,73,78,83,93,"reported_cases","estimate"
2022-02-02,64,64.3,8.9,50,58,62,66,70,80,"reported_cases","estimate"
2022-02-03,61,61.3,8.7,47,55,59,63,67,76,"reported_cases","estimate"
2022-02-04,60,60.6,8.5,47,55,58,62,66,75,"reported_cases","estimate"
2022-02-05,59,58.9,8.4,45,53,56.6,61,65,73,"reported_cases","estimate"
2022-02-06,53,53.3,7.9,41,48,51,55,58,66,"reported_cases","estimate"
2022-02-07,45,45.1,7.1,34,40,43,47,50,57,"reported_cases","estimate"
2022-02-08,43,42.9,6.7,32,38,41,44,47,54,"reported_cases","estimate"
2022-02-09,41,41.5,7.1,30,37,40,43,46,54,"reported_cases","estimate"
2022-02-10,33,33.2,6.1,23,29,32,34,37,44,"reported_cases","estimate"
2022-02-11,29,29.1,5.7,20,25,27,30,33,39,"reported_cases","estimate"
2022-02-12,27,27.2,5.6,19,24,26,28,31,37,"reported_cases","estimate"
2022-02-13,31,31,5.9,22,27,29,32,35,41,"reported_cases","forecast"
2022-02-14,28,28.4,5.7,20,25,27,29,32,38,"reported_cases","forecast"
2022-02-15,28,28,5.7,19,24,26,29,32,38,"reported_cases","forecast"
2022-02-16,28,28.3,5.6,19,24,27,30,32,38,"reported_cases","forecast"
2022-02-17,26,26.3,5.6,17,22,25,28,30,36,"reported_cases","forecast"
2022-02-18,27,27.1,5.4,19,23,26,28,31,37,"reported_cases","forecast"
2022-02-19,27,27.4,6.1,18,23,26,29,31,38,"reported_cases","forecast"
2022-02-20,26,26.4,5.9,17,22,25,28,30,36,"reported_cases","forecast"
2022-02-21,24,24.4,5.7,15,20,23,26,28,34,"reported_cases","forecast"
2022-02-22,24,24.1,5.8,15,20,22,25,28,34,"reported_cases","forecast"
2022-02-23,24,24.6,6.1,15,20,23,26,28.2,36,"reported_cases","forecast"
2022-02-24,22,22.9,6.1,13,19,21,24,27,33,"reported_cases","forecast"
2022-02-25,23,23.7,6.4,14,19,22,25,27,35,"reported_cases","forecast"
