"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-16,3,3.5,2.1,1,2,3,4,5,7,"reported_cases","estimate"
2021-04-17,119,119.4,13.5,97.9,110,116,123,128,142,"reported_cases","estimate"
2021-04-18,130,130.3,14.8,107,120,126,133,139,155,"reported_cases","estimate"
2021-04-19,126,126.4,14.3,104,117,122,130,136,151,"reported_cases","estimate"
2021-04-20,112,112.6,13.7,91,103,109,115,122,136,"reported_cases","estimate"
2021-04-21,115,114.9,13.4,93,106,111,118,124,137,"reported_cases","estimate"
2021-04-22,113,113.8,13.9,92,104,109,117,123,137,"reported_cases","estimate"
2021-04-23,106,106.5,13.2,86,97,103,110,115,129,"reported_cases","estimate"
2021-04-24,114,115,13.7,94,105,111,118,124,138,"reported_cases","estimate"
2021-04-25,122,122.4,14.9,100,112,118,125,132,147,"reported_cases","estimate"
2021-04-26,126,126.2,14.8,103,116,122,130,136,151,"reported_cases","estimate"
2021-04-27,118,118.4,14.4,95,109,115,121,127,143,"reported_cases","estimate"
2021-04-28,113,114.3,13.7,92,105,110,117,123,139,"reported_cases","estimate"
2021-04-29,116,115.9,14.1,94,106,112,119,126,139,"reported_cases","estimate"
2021-04-30,111,111.4,13.4,90,102,108,114.4,120,134,"reported_cases","estimate"
2021-05-01,110,109.6,13,88,100,107,113,118,131,"reported_cases","estimate"
2021-05-02,112,112.9,14,91,103,109,116,122,137,"reported_cases","estimate"
2021-05-03,108,108.6,13,87,100,106,111,117,130,"reported_cases","estimate"
2021-05-04,94,93.8,12.2,74,85,90,97,102,114,"reported_cases","estimate"
2021-05-05,90,90.2,12.1,70.9,82,87,93,98,110,"reported_cases","estimate"
2021-05-06,89,89.8,11.9,71,82,86,92,97.2,110,"reported_cases","estimate"
2021-05-07,87,87,11.2,69,79,84,90,95,105,"reported_cases","estimate"
2021-05-08,95,95.8,12.1,77,88,92,98,103,117,"reported_cases","estimate"
2021-05-09,88,88.2,11.3,71,80,85,91,96,108,"reported_cases","estimate"
2021-05-10,83,83.7,11.1,66,76,81,86,91,102,"reported_cases","estimate"
2021-05-11,82,82.2,11.1,64,75,79,85,89,101,"reported_cases","estimate"
2021-05-12,75,75.5,10.4,59,69,72,78,82,93,"reported_cases","estimate"
2021-05-13,81,80.9,10.6,64,74,78,83,88,99,"reported_cases","estimate"
