"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-13,2,2.3,1.6,0,1,2,3,3,5,"reported_cases","estimate"
2021-04-14,103.5,103.8,12.5,84,95,100,107,112,125,"reported_cases","estimate"
2021-04-15,105,105.4,12.3,85,97,102,108,113,126,"reported_cases","estimate"
2021-04-16,110,110.2,12.9,89,101,107,113,119,131,"reported_cases","estimate"
2021-04-17,120,119.7,14,97,110,116,123,129,143,"reported_cases","estimate"
2021-04-18,130,130.2,15.1,106,120,126,133,140,155,"reported_cases","estimate"
2021-04-19,125,125.1,14.8,101,115,121,129,134,149,"reported_cases","estimate"
2021-04-20,112,112.8,13.4,91,104,109,115.4,122,136,"reported_cases","estimate"
2021-04-21,114,114.7,13.2,93,106,111,118,123,137,"reported_cases","estimate"
2021-04-22,112,112.3,12.8,92,104,109,115,121,134,"reported_cases","estimate"
2021-04-23,106,106.1,12.8,86,97,102,109,115,128,"reported_cases","estimate"
2021-04-24,113,113.5,13.3,93,105,110,116,122,136,"reported_cases","estimate"
2021-04-25,122,121.7,14.4,99,112,118,125,131,146,"reported_cases","estimate"
2021-04-26,125,125.6,14.6,102,116,122,129,135,150,"reported_cases","estimate"
2021-04-27,118,118.3,13.3,97,109,115,121,127,141,"reported_cases","estimate"
2021-04-28,114,113.9,13.1,92,105,111,117,122,135,"reported_cases","estimate"
2021-04-29,115,115,13,94,107,111,118,123,137,"reported_cases","estimate"
2021-04-30,111,110.6,13.1,89.9,102,107,114,119,132,"reported_cases","estimate"
2021-05-01,109,109.2,12.5,90,101,106,112,117,131,"reported_cases","estimate"
2021-05-02,112,112.8,13.4,92,104,109,116,122,136,"reported_cases","estimate"
2021-05-03,108,107.9,12.5,88,99,105,111,116,129,"reported_cases","estimate"
2021-05-04,94,94.1,11.7,75.9,86,91,97,101,115,"reported_cases","estimate"
2021-05-05,90,90.3,11.4,72,82,88,93,98,110,"reported_cases","estimate"
2021-05-06,89,89.4,11.2,71,82,87,92,97,108,"reported_cases","estimate"
2021-05-07,86,86.4,11.1,69,79,83,89,94,105,"reported_cases","estimate"
2021-05-08,96,95.6,12.1,76.9,87,92,99,103,116,"reported_cases","estimate"
2021-05-09,88,88.1,10.9,70,81,85,91,95,107,"reported_cases","estimate"
2021-05-10,83,83,10.8,66,76,80,85,90,102,"reported_cases","estimate"
2021-05-11,82,82.2,10.7,65,75,79,85,89,100,"reported_cases","estimate"
2021-05-12,75,75.5,10.3,60,68,72,77,82,93,"reported_cases","estimate"
2021-05-13,80,80.3,10.5,64,73,77,83,87,97,"reported_cases","estimate"
2021-05-14,76,76.4,10.2,60,69,73,79,83,94,"reported_cases","estimate"
2021-05-15,70,70.3,9.7,55,63.8,67,73,77,87,"reported_cases","estimate"
2021-05-16,65,65.1,9.6,50,58,63,67,72,82,"reported_cases","estimate"
2021-05-17,68,68,9.4,53,62,65,70,74,84,"reported_cases","estimate"
2021-05-18,68,68.5,9.5,54,62,66,71,75,85,"reported_cases","estimate"
2021-05-19,61,61.2,8.8,47,55,59,63,67,76,"reported_cases","estimate"
2021-05-20,57,56.9,8.6,43,51,55,59,62,71,"reported_cases","estimate"
2021-05-21,62,62.5,8.9,48,57,60,64,68,78,"reported_cases","estimate"
2021-05-22,58,58.1,8.8,44,52,56,60,64,73,"reported_cases","estimate"
2021-05-23,58,58.4,8.8,45,52,55,60,64,73,"reported_cases","estimate"
2021-05-24,58,58.5,8.9,44,52.8,56,61,64,74,"reported_cases","estimate"
2021-05-25,54,54,8.1,41,49,52,56,59,68,"reported_cases","estimate"
2021-05-26,51,50.7,8,39,45,49,53,56,64,"reported_cases","estimate"
2021-05-27,46,46.2,7.4,35,41,44,48,51,59,"reported_cases","estimate"
2021-05-28,41,40.8,7.1,30,36,39,42,46,53,"reported_cases","estimate"
2021-05-29,33,32.9,6.1,23,29,31,34,37,44,"reported_cases","estimate"
2021-05-30,35,35.4,6.4,25,31,34,37,40,46,"reported_cases","estimate"
2021-05-31,35,35.1,6.6,25,30,33,37,39,46,"reported_cases","estimate"
2021-06-01,32,32.7,6.1,23,28,31,34,37,43,"reported_cases","estimate"
2021-06-02,29,28.8,5.8,20,25,27,30,33,38,"reported_cases","estimate"
2021-06-03,29,29.1,5.6,20,25,28,30,33,38,"reported_cases","estimate"
2021-06-04,28,27.8,5.7,19,24,26,29,32,37,"reported_cases","estimate"
2021-06-05,28,28,5.7,19,24,26,29,32,38,"reported_cases","estimate"
2021-06-06,29,29.5,5.8,21,25,28,31,33,39,"reported_cases","estimate"
2021-06-07,27,26.8,5.5,18,23,25,28,31,36,"reported_cases","estimate"
2021-06-08,25,25.1,5.3,17,22,24,26,29,34,"reported_cases","estimate"
2021-06-09,24,23.8,5,16,20,22,25,27,32,"reported_cases","estimate"
2021-06-10,23,22.8,5.1,15,19.8,21,24,26,31,"reported_cases","estimate"
2021-06-11,20,19.9,4.7,13,17,18,21,23,28,"reported_cases","estimate"
2021-06-12,15,15,4,9,12,14,16,18,22,"reported_cases","estimate"
2021-06-13,16,16.3,4.2,10,13,15,17,19,23,"reported_cases","estimate"
2021-06-14,15,15,3.9,9,12,14,16,18,22,"reported_cases","estimate"
2021-06-15,13,13.4,3.6,8,11,12,14,16,20,"reported_cases","estimate"
2021-06-16,13,13.3,3.7,7.9,11,12,14,16,20,"reported_cases","estimate"
2021-06-17,12,12,3.5,7,10,11,13,14,18,"reported_cases","estimate"
2021-06-18,11,10.8,3.4,6,8,10,11,13,17,"reported_cases","estimate"
2021-06-19,12,12,3.6,7,10,11,13,14,18,"reported_cases","estimate"
2021-06-20,11,11.2,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-21,11,11.1,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-22,9,9.5,3.2,5,7,8,10,12,15,"reported_cases","estimate"
2021-06-23,6,6.6,2.6,3,5,6,7,8,11,"reported_cases","estimate"
2021-06-24,5,4.8,2.3,2,3,4,5,6,9,"reported_cases","estimate"
2021-06-25,5,4.8,2.2,2,3,4,5,6,9,"reported_cases","estimate"
2021-06-26,7,6.9,2.6,3,5,6,7,9,11,"reported_cases","estimate"
2021-06-27,7,7.1,2.7,3,5,6,8,9,12,"reported_cases","estimate"
2021-06-28,6,5.9,2.5,2,4,5,6,8,10,"reported_cases","estimate"
2021-06-29,5,4.8,2.2,2,3,4,5,6,9,"reported_cases","estimate"
2021-06-30,4,3.7,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-07-01,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-02,1,0.9,0.9,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-03,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-04,1,0.9,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-05,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-06,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-07,2,1.8,1.3,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-08,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-09,2,1.8,1.3,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-10,2,1.8,1.3,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-11,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-12,2,1.8,1.3,0,1,1,2,3,4,"reported_cases","forecast"
2021-07-13,1,1.5,1.2,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-14,1,1.5,1.2,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-15,1,1.6,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-16,1,1.5,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-17,1,1.5,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-18,1,1.6,1.3,0,1,1,2,2,4,"reported_cases","forecast"
2021-07-19,1,1.5,1.3,0,1,1,2,2,4,"reported_cases","forecast"
