"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-09-04,0,0.4,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-09-05,5,5.2,2.4,2,4,4,6,7,9,"reported_cases","estimate"
2021-09-06,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-09-07,9,8.9,3.1,4,7,8,10,11,14,"reported_cases","estimate"
2021-09-08,9,8.9,3.2,4,7,8,9,11,14,"reported_cases","estimate"
2021-09-09,8,8,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-09-10,10,10.2,3.5,5,8,9,11,12,17,"reported_cases","estimate"
2021-09-11,7,7,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-09-12,7,7.3,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-09-13,8,7.9,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-09-14,14,14.1,4.2,8,11,13,15,17,21,"reported_cases","estimate"
2021-09-15,10,10.6,3.5,5,8,9,11,13,17,"reported_cases","estimate"
2021-09-16,12,11.9,3.8,6,9,11,13,14,18,"reported_cases","estimate"
2021-09-17,11,11.2,3.6,6,9,10,12,13,17,"reported_cases","estimate"
2021-09-18,8,8.5,3.1,4,6,8,9,10,14,"reported_cases","estimate"
2021-09-19,8,8.2,3,4,6,7,9,10,14,"reported_cases","estimate"
2021-09-20,9,8.9,3.2,4,7,8,9,11,14,"reported_cases","estimate"
2021-09-21,11,11.6,3.7,6,9,10,12,14,18,"reported_cases","estimate"
2021-09-22,12,12.4,3.7,7,10,11,13,15,19,"reported_cases","estimate"
2021-09-23,15,15.6,4.3,9,13,14,16,18,23,"reported_cases","estimate"
2021-09-24,15,15.5,4.3,9,12.8,14,16,18,23,"reported_cases","estimate"
2021-09-25,15,15,4.3,8,12,14,16,18,22,"reported_cases","estimate"
2021-09-26,16,15.8,4.4,9,13,14,17,19,23,"reported_cases","estimate"
2021-09-27,16,16.3,4.4,10,13,15,17,19,24,"reported_cases","estimate"
2021-09-28,18,17.8,4.6,11,15,16,19,21,26,"reported_cases","estimate"
2021-09-29,18,18.4,4.9,11,15,17,19,21,27,"reported_cases","estimate"
2021-09-30,19,19,4.9,12,16,18,20,22,27,"reported_cases","estimate"
2021-10-01,19,19.2,5,11,16,18,20,23,28,"reported_cases","estimate"
2021-10-02,17,17.5,4.7,11,14,16,18,20,26,"reported_cases","estimate"
2021-10-03,14,13.7,4,7,11,13,15,16,21,"reported_cases","estimate"
2021-10-04,12,12.5,3.8,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-05,9,9.2,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-06,8,7.9,2.9,4,6,7,8,10,13,"reported_cases","estimate"
2021-10-07,7,7.4,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-08,7,6.9,2.8,3,5,6,7,9,12,"reported_cases","estimate"
2021-10-09,4,4.6,2.3,1,3,4,5,6,8,"reported_cases","estimate"
2021-10-10,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-11,6,5.6,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-12,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-13,7,6.9,2.8,3,5,6,7,9,12,"reported_cases","estimate"
2021-10-14,7,7.3,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,5.7,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-16,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-17,8,8,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-18,7,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-19,9,9.2,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-20,11,11.1,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-10-21,12,11.8,3.7,6,9,11,13,14,18,"reported_cases","estimate"
2021-10-22,10,10.5,3.5,5,8,9,11,13,16,"reported_cases","estimate"
2021-10-23,7,7.3,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-24,6,5.8,2.6,2,4,5,6,8,10,"reported_cases","estimate"
2021-10-25,5,5.6,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.3,2.6,2,4,5,7,8,11,"reported_cases","estimate"
2021-10-27,8,8.2,3,3,6,7,9,10,14,"reported_cases","estimate"
2021-10-28,9,9.3,3.3,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-29,12,12.6,3.8,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-30,13,13,3.9,7,10,12,14,16,20,"reported_cases","estimate"
2021-10-31,15,15.1,4.3,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-01,13,13.5,4,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-02,13,13.8,4.1,8,11,12,15,16,21,"reported_cases","estimate"
2021-11-03,14,14.4,4.2,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-04,16,15.9,4.3,9,13,15,17,19,23,"reported_cases","estimate"
2021-11-05,17,17.7,4.7,10,14,16,18,21,26,"reported_cases","estimate"
2021-11-06,17,16.9,4.7,10,14,15,18,20,25,"reported_cases","estimate"
2021-11-07,19,19.2,5.1,11,16,18,20,22,28,"reported_cases","estimate"
2021-11-08,22,22.4,5.4,14,18,21,23,26,32,"reported_cases","estimate"
2021-11-09,23,23.2,5.5,15,19,22,24,27,33,"reported_cases","estimate"
2021-11-10,24,24.7,5.8,16,21,23,26,28,35,"reported_cases","estimate"
2021-11-11,29,29.8,6.4,20,25,28,31,34,41,"reported_cases","estimate"
2021-11-12,30,30.3,6.7,20,26,28,32,34,42,"reported_cases","estimate"
2021-11-13,29.5,29.7,6.4,20,25,28,31,34,40,"reported_cases","estimate"
2021-11-14,30,30.3,6.6,20,26,28,32,35,42,"reported_cases","estimate"
2021-11-15,25,25.3,5.7,16,21,24,26,29,35,"reported_cases","estimate"
2021-11-16,23,23.1,5.3,15,19,21,24,26,32,"reported_cases","estimate"
2021-11-17,22,22.6,5.3,14,19,21,24,26,32,"reported_cases","estimate"
2021-11-18,22,22.2,5.2,14,19,21,23,26,31,"reported_cases","estimate"
2021-11-19,18,18.3,4.9,11,15,17,19,21,27,"reported_cases","estimate"
2021-11-20,15,15.8,4.4,9,13,14,17,19,23,"reported_cases","estimate"
2021-11-21,14,13.9,4.1,7,11,13,15,17,21,"reported_cases","estimate"
2021-11-22,13,13.7,4,8,11,13,14,16,21,"reported_cases","estimate"
2021-11-23,16,16.7,4.6,10,14,15,18,20,25,"reported_cases","estimate"
2021-11-24,15,15.3,4.4,9,12,14,16,18,23,"reported_cases","estimate"
2021-11-25,13,12.8,4,7,10,12,14,15,20,"reported_cases","estimate"
2021-11-26,10,9.8,3.3,5,7,9,10,12,16,"reported_cases","estimate"
