"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-10-22,0,0.2,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-10-23,8,8.4,3,4,6,7,9,10,14,"reported_cases","estimate"
2021-10-24,6,6.4,2.6,2,5,6,7,8,11,"reported_cases","estimate"
2021-10-25,6,6,2.5,2,4,5,7,8,10,"reported_cases","estimate"
2021-10-26,6,6.4,2.6,2,4.8,6,7,8,11,"reported_cases","estimate"
2021-10-27,8,8.2,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-10-28,9,8.7,3.1,4,7,8,9,11,14,"reported_cases","estimate"
2021-10-29,12,12.6,3.7,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-30,15,14.7,4.1,8,12,14,16,17,22,"reported_cases","estimate"
2021-10-31,16,15.8,4.1,9,13,15,17,18,23,"reported_cases","estimate"
2021-11-01,13,13.5,3.9,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-02,13,13.4,3.8,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-03,14,13.7,3.9,8,11,13,14,16,20,"reported_cases","estimate"
2021-11-04,15,14.7,4.1,9,12,14,16,17,22,"reported_cases","estimate"
2021-11-05,18,17.9,4.4,11,15,17,19,21,25,"reported_cases","estimate"
2021-11-06,19,18.8,4.7,11.9,15,18,20,22,27,"reported_cases","estimate"
2021-11-07,19,19.7,4.7,13,16,18,21,23,28,"reported_cases","estimate"
2021-11-08,23,22.8,5.1,15,19,21,24,26,32,"reported_cases","estimate"
2021-11-09,22,22.5,5.1,14,19,21,24,26,31,"reported_cases","estimate"
2021-11-10,23,23.6,5.4,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-11,29,28.8,5.8,20,25,27,30,33,39,"reported_cases","estimate"
2021-11-12,31,31.7,6.2,22,27,30,33,36,42,"reported_cases","estimate"
2021-11-13,34,34.4,6.6,24,30,32,36,39,46,"reported_cases","estimate"
2021-11-14,32,32.1,6.5,22,28,30,33,36,43,"reported_cases","estimate"
2021-11-15,26,26.3,5.7,17,22,24,27,30,36,"reported_cases","estimate"
2021-11-16,23,23.6,5.2,15,20,22,25,27,33,"reported_cases","estimate"
2021-11-17,22,22.4,5.2,14,19,21,24,26,31,"reported_cases","estimate"
2021-11-18,21,21.4,5,13,18,20,23,25,30,"reported_cases","estimate"
2021-11-19,19,19.6,4.8,12,16,18,21,23,28,"reported_cases","estimate"
2021-11-20,18,18.7,4.6,12,16,17,20,22,27,"reported_cases","estimate"
2021-11-21,15,15.4,4.2,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-22,14,14.6,4,8,12,13,15,17,21,"reported_cases","estimate"
2021-11-23,17,17.2,4.5,10,14,16,18,20,25,"reported_cases","estimate"
2021-11-24,15.5,15.7,4.3,9,13,14,17,18,23,"reported_cases","estimate"
2021-11-25,12,12.7,3.6,7,10,12,13,15,19,"reported_cases","estimate"
2021-11-26,11,10.9,3.5,6,8,10,12,13,17,"reported_cases","estimate"
2021-11-27,13,13.4,3.9,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-28,13,13.3,3.9,7,10,12,14,16,20,"reported_cases","estimate"
2021-11-29,11,11.5,3.5,6,9,10,12,14,18,"reported_cases","estimate"
2021-11-30,13,13.4,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-12-01,13,13.7,3.9,8,11,12,14,16,20,"reported_cases","estimate"
2021-12-02,13,13.8,4,8,11,13,15,16,21,"reported_cases","estimate"
2021-12-03,12,11.8,3.6,6,9,11,12,14,18,"reported_cases","estimate"
2021-12-04,9,9.6,3.3,4,7,9,10,12,15,"reported_cases","estimate"
2021-12-05,9,9.4,3.2,5,7,8,10,11,15,"reported_cases","estimate"
2021-12-06,8,8.1,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-07,7,7.4,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-08,8,7.7,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-12-09,7,7.5,2.8,3,5,7,8,9,13,"reported_cases","estimate"
2021-12-10,8,8.1,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-11,10,10.1,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-12,8,8.7,3,4,7,8,9,11,14,"reported_cases","estimate"
2021-12-13,8,8.2,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-14,9,9.2,3.1,4,7,8,10,11,15,"reported_cases","estimate"
2021-12-15,8,8.1,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-16,6,5.7,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-12-17,9,8.9,3.2,4,7,8,10,11,14,"reported_cases","estimate"
2021-12-18,11,11.1,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-19,11,11.6,3.6,6,9,11,12,14,18,"reported_cases","estimate"
