"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-08-28,0,0.3,0.6,0,0,0,0,1,1,"reported_cases","estimate"
2021-08-29,11,11.3,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-08-30,10,10.4,3.5,5,8,9,11,13,17,"reported_cases","estimate"
2021-08-31,9,9.4,3.1,5,7,8,10,12,15,"reported_cases","estimate"
2021-09-01,7,7.7,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-09-02,9,9.6,3.3,5,7,9,10,12,15,"reported_cases","estimate"
2021-09-03,10,9.8,3.4,5,7,9,11,12,16,"reported_cases","estimate"
2021-09-04,5,4.9,2.3,2,3,4,5,6,9,"reported_cases","estimate"
2021-09-05,5,5.2,2.4,2,3,4,6,7,9,"reported_cases","estimate"
2021-09-06,7,7.3,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-09-07,8,8.5,3.1,4,6,8,9,10,14,"reported_cases","estimate"
2021-09-08,9,8.8,3.1,4,7,8,9,11,14,"reported_cases","estimate"
2021-09-09,7,7.7,2.8,3,6,7,8,9,13,"reported_cases","estimate"
2021-09-10,10,9.8,3.2,5,8,9,10,12,15,"reported_cases","estimate"
2021-09-11,7,6.8,2.7,3,5,6,7,8,11,"reported_cases","estimate"
2021-09-12,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-09-13,8,8.1,3.1,3,6,7,9,10,13,"reported_cases","estimate"
2021-09-14,13,13.4,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-09-15,11,10.7,3.5,5,8,10,12,13,17,"reported_cases","estimate"
2021-09-16,11,11.7,3.8,6,9,10,12,14,18,"reported_cases","estimate"
2021-09-17,10.5,10.8,3.6,5,8,10,11,13,17,"reported_cases","estimate"
2021-09-18,8,8.3,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-09-19,8,8.1,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-09-20,9,9.3,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-09-21,11,11.1,3.6,6,9,10,12,13,17,"reported_cases","estimate"
2021-09-22,12,12.7,3.9,7,10,12,13,15,19,"reported_cases","estimate"
2021-09-23,15,15.5,4.5,9,12,14,16,18,23,"reported_cases","estimate"
2021-09-24,15,15.2,4.2,9,12,14,16,18,22,"reported_cases","estimate"
2021-09-25,15,15,4.3,9,12,14,16,18,22,"reported_cases","estimate"
2021-09-26,16,15.7,4.2,9,13,14,17,19,23,"reported_cases","estimate"
2021-09-27,16,16.7,4.6,10,14,15,18,20,25,"reported_cases","estimate"
2021-09-28,17,17.2,4.7,10,14,16,18,20,25,"reported_cases","estimate"
2021-09-29,19,18.9,4.9,11,16,17,20,22,27,"reported_cases","estimate"
2021-09-30,19,18.8,4.9,11,15,17,20,22,27,"reported_cases","estimate"
2021-10-01,19,18.9,4.9,11,16,17,20,22,27,"reported_cases","estimate"
2021-10-02,18,17.8,4.7,10,14,16,19,21,26,"reported_cases","estimate"
2021-10-03,14,13.8,4.2,8,11,13,15,17,21,"reported_cases","estimate"
2021-10-04,13,12.8,4,7,10,12,14,15,20,"reported_cases","estimate"
2021-10-05,9,9,3.2,4,7,8,10,11,14,"reported_cases","estimate"
2021-10-06,8,8,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-07,7,7.4,2.9,3,5,6,8,9,13,"reported_cases","estimate"
2021-10-08,7,6.9,2.7,3,5,6,7,9,11,"reported_cases","estimate"
2021-10-09,4,4.5,2.2,1,3,4,5,6,8,"reported_cases","estimate"
2021-10-10,6,5.7,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-11,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-12,7,7.1,2.7,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-13,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-14,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,5.7,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-16,7,7.3,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-17,8,7.9,2.9,4,6,7,8,10,13,"reported_cases","estimate"
2021-10-18,8,8,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-10-19,9,9.1,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-10-20,11,11.6,3.7,6,9,10,12,14,18,"reported_cases","estimate"
2021-10-21,11,11.6,3.7,6,9,10,12,14,18,"reported_cases","estimate"
2021-10-22,10,10.4,3.5,5,8,9,11,13,17,"reported_cases","estimate"
2021-10-23,7,7.4,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-24,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-25,6,5.9,2.6,2,4,5,6,8,10,"reported_cases","estimate"
2021-10-26,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-27,9,9.5,3.3,4,7,8,10,12,15,"reported_cases","estimate"
2021-10-28,10,10.4,3.5,5,8,9,11,13,17,"reported_cases","estimate"
2021-10-29,13,13.1,3.9,7,10,12,14,16,20,"reported_cases","estimate"
2021-10-30,14,14,4.1,8,11,13,15,16,21,"reported_cases","estimate"
2021-10-31,16,16.1,4.3,10,13,15,17,19,23,"reported_cases","estimate"
2021-11-01,15,15,4.2,8,12,14,16,18,22,"reported_cases","estimate"
2021-11-02,14,14.4,4.2,8,11,13,15,17,22,"reported_cases","estimate"
2021-11-03,16,15.9,4.5,9,13,15,17,19,24,"reported_cases","estimate"
2021-11-04,16,16.7,4.5,10,14,15,18,20,24,"reported_cases","estimate"
2021-11-05,17,17.1,4.6,10,14,16,18,20,25,"reported_cases","estimate"
2021-11-06,17,16.9,4.5,10,14,15.6,18,20,25,"reported_cases","estimate"
2021-11-07,19,19.1,4.9,11,16,18,20,22,28,"reported_cases","estimate"
2021-11-08,23,23.5,5.5,15,20,22,24,27,33,"reported_cases","estimate"
2021-11-09,22,22.6,5.4,14,19,21,24,26,32,"reported_cases","estimate"
2021-11-10,25,25.2,5.6,16,21,24,26,29,35,"reported_cases","estimate"
2021-11-11,29,29.5,6.4,19,25,28,31,33,40,"reported_cases","estimate"
2021-11-12,29,29.6,6.4,20,25,28,31,34,41,"reported_cases","estimate"
2021-11-13,29,29.7,6.5,20,25,28,31,34,41,"reported_cases","estimate"
2021-11-14,29,29,6.3,20,25,27,30,33,40,"reported_cases","estimate"
2021-11-15,25,25.5,5.7,17,21,24,27,29,35,"reported_cases","estimate"
2021-11-16,23,23.4,5.5,14,20,22,25,27,33,"reported_cases","estimate"
2021-11-17,24,23.9,5.6,15,20,22,25,28,34,"reported_cases","estimate"
2021-11-18,23,22.9,5.2,15,19,21,24,26,32,"reported_cases","estimate"
2021-11-19,19,18.8,4.8,11,15,17,20,22,27,"reported_cases","estimate"
2021-11-20,16,16.8,4.5,10,14,15,18,20,25,"reported_cases","forecast"
2021-11-21,18,17.7,4.8,10,14,16,19,21,26,"reported_cases","forecast"
2021-11-22,18,17.9,4.6,11,15,17,19,21,26,"reported_cases","forecast"
2021-11-23,18,17.9,4.7,11,15,17,19,21,26,"reported_cases","forecast"
2021-11-24,19,18.7,4.7,11,15,17,20,22,27,"reported_cases","forecast"
2021-11-25,18,18.5,4.9,11,15,17,19,21,27,"reported_cases","forecast"
2021-11-26,16,16.7,4.6,10,13,15,18,20,25,"reported_cases","forecast"
2021-11-27,16,16.4,4.6,9,13,15,17,19,25,"reported_cases","forecast"
2021-11-28,17,17.5,5,10,14,16,18,20,26,"reported_cases","forecast"
2021-11-29,17.5,17.8,5,10,14,16,19,21,26,"reported_cases","forecast"
2021-11-30,18,18.1,5,10,15,17,19,21,27,"reported_cases","forecast"
2021-12-01,18,18.4,5.2,10.9,15,17,19,22,28,"reported_cases","forecast"
2021-12-02,18,18.3,4.9,11,15,17,19,21,27,"reported_cases","forecast"
2021-12-03,16,16.7,4.8,10,13,15,18,20,25,"reported_cases","forecast"
