"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-03-18,0,0.6,0.8,0,0,0,1,1,2,"reported_cases","estimate"
2021-03-19,25,25.6,5.1,18,22,24,27,29,34,"reported_cases","estimate"
2021-03-20,25,25.1,5.2,17,21,24,26,28,34,"reported_cases","estimate"
2021-03-21,29,28.8,5.7,20,25,27,30,32,39,"reported_cases","estimate"
2021-03-22,29,29.3,5.7,21,25,28,30,33,39,"reported_cases","estimate"
2021-03-23,31,30.9,5.7,22,27,29,32,35,41,"reported_cases","estimate"
2021-03-24,30,30.5,5.9,21,26,29,32,34,41,"reported_cases","estimate"
2021-03-25,34,34.5,6.1,25,30,33,36,39,45,"reported_cases","estimate"
2021-03-26,41,41,6.8,31,36,39,42,45,53,"reported_cases","estimate"
2021-03-27,44,43.7,6.7,33,39,42,45,48,55,"reported_cases","estimate"
2021-03-28,46,45.9,7.3,34.9,41,44,48,51,58,"reported_cases","estimate"
2021-03-29,45,45.3,7.1,34,40,43,47,50,57,"reported_cases","estimate"
2021-03-30,47,47.5,7.3,36,43,46,49,52,60,"reported_cases","estimate"
2021-03-31,47,46.9,7.2,35,42,45,49,52,59,"reported_cases","estimate"
2021-04-01,55,55.3,8,43,50,53,57,61,68,"reported_cases","estimate"
2021-04-02,55,55.1,7.9,42,50,53,57,60,68,"reported_cases","estimate"
2021-04-03,59,59.4,8.1,47,54,57,62,65,73,"reported_cases","estimate"
2021-04-04,63,63.2,8.4,50,57,61,65,69,77,"reported_cases","estimate"
2021-04-05,64,64,8.6,50,58,61.6,66,70,79,"reported_cases","estimate"
2021-04-06,67,66.7,8.4,53,61,65,69,72,80,"reported_cases","estimate"
2021-04-07,68,68.3,8.9,54,62,66,71,74,83,"reported_cases","estimate"
2021-04-08,77,77.1,9.5,62,71,74,79,83,93,"reported_cases","estimate"
2021-04-09,85,85.2,10.1,69,78,82,87,92,103,"reported_cases","estimate"
2021-04-10,92,92.1,10.7,75,85,89,95,99,110,"reported_cases","estimate"
2021-04-11,95,95,10.9,77,88,92,98,102,113,"reported_cases","estimate"
2021-04-12,100,99.9,11.1,82,92,97,103,107,118,"reported_cases","estimate"
2021-04-13,100,99.8,11.1,82,92,97,102,107,119,"reported_cases","estimate"
2021-04-14,101,102,11.1,84,94,99,105,110,121,"reported_cases","estimate"
2021-04-15,103,102.9,11.2,85,95,100,106,110,122,"reported_cases","estimate"
2021-04-16,109,109.4,12,90,101,106,112,118,130,"reported_cases","estimate"
2021-04-17,117,117.8,12.1,99,110,114,120,125.2,139,"reported_cases","estimate"
2021-04-18,126,126.8,12.9,106,118,124,129,135,149,"reported_cases","estimate"
2021-04-19,120,120.4,12.1,102,112,117,123,128,142,"reported_cases","estimate"
2021-04-20,112,112.8,12.2,93,105,109,115,121,133,"reported_cases","estimate"
2021-04-21,113,112.9,11.9,94,104,110,116,121,133,"reported_cases","estimate"
2021-04-22,110,110.6,12,92,102,107,113,118,131,"reported_cases","estimate"
2021-04-23,106,105.7,11.3,87,98,103,108,114,124,"reported_cases","estimate"
2021-04-24,113,113.4,12,94,105,110,116,122,134,"reported_cases","estimate"
2021-04-25,119,119.2,12.6,99,111,116,122,127,140,"reported_cases","estimate"
2021-04-26,122,121.9,12.3,102,113,119,125,130,142,"reported_cases","estimate"
2021-04-27,119,119.9,12.3,101,112,116,122,128,141,"reported_cases","estimate"
2021-04-28,113,113.3,11.8,94,105,110,116,122,133,"reported_cases","estimate"
2021-04-29,114,114.2,12,95,106,111,117,122,134,"reported_cases","estimate"
2021-04-30,112,112.4,12.1,93,104,109,115,121,132,"reported_cases","estimate"
2021-05-01,110,110,11.4,92,102,107,113,118,129,"reported_cases","estimate"
2021-05-02,111,111.6,12,92,103,108,114,120,132,"reported_cases","estimate"
2021-05-03,106,105.9,11.5,88,98,103,108,113,126,"reported_cases","estimate"
2021-05-04,96,96.1,11,78,89,93,99,103,114,"reported_cases","estimate"
2021-05-05,90,90.4,10.3,74,83,88,93,97,108,"reported_cases","estimate"
2021-05-06,89,89.3,10.5,72,82,87,92,96,107,"reported_cases","estimate"
2021-05-07,88,88.1,10.7,70.9,81,85,90,95,106,"reported_cases","estimate"
2021-05-08,96,96.2,10.9,79,89,93,99,103,115,"reported_cases","estimate"
2021-05-09,87,86.9,10.4,71,80,84,90,94,104,"reported_cases","estimate"
2021-05-10,81,81.2,9.9,65,75,79,83,88,98,"reported_cases","estimate"
2021-05-11,83,83.4,9.8,68,77,81,86,90,100,"reported_cases","estimate"
2021-05-12,76,75.7,9.5,60,69,74,78,82,91,"reported_cases","estimate"
2021-05-13,80,79.9,9.9,64,73,77,82,86.2,97,"reported_cases","estimate"
