"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-06-09,0,0.3,0.6,0,0,0,0,1,2,"reported_cases","estimate"
2021-06-10,26,27.1,8.7,14,21,24,28,32,43,"reported_cases","estimate"
2021-06-11,22,22.6,7.3,12,18,20,24,27,36,"reported_cases","estimate"
2021-06-12,15,15.9,5.6,8,12,14,17,19,26,"reported_cases","estimate"
2021-06-13,14,14.8,5.5,7,11,13,16,18,24,"reported_cases","estimate"
2021-06-14,13,13.9,5.3,6,10,12,15,17,23,"reported_cases","estimate"
2021-06-15,13,13.1,4.9,6,10,11,14,16,22,"reported_cases","estimate"
2021-06-16,13,13.2,5.2,6,9,12,14,16,23,"reported_cases","estimate"
2021-06-17,13,13.8,5.2,6,10,12,15,17,23,"reported_cases","estimate"
2021-06-18,12,12.4,4.8,5,9,11,13,15,21,"reported_cases","estimate"
2021-06-19,12,12.4,4.6,6,9,11,13,15,21,"reported_cases","estimate"
2021-06-20,9,9.2,3.8,3,7,8,10,12,16,"reported_cases","estimate"
2021-06-21,9,9,3.9,3,6,8,10,11,16,"reported_cases","estimate"
2021-06-22,8,8.4,3.7,3,6,7,9,11,15,"reported_cases","estimate"
2021-06-23,5,5.6,2.8,1,4,5,6,7,10,"reported_cases","estimate"
2021-06-24,4,4.5,2.5,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-25,4,4.4,2.4,1,3,3,5,6,9,"reported_cases","estimate"
2021-06-26,6,6.1,3,2,4,5,6.4,8,11,"reported_cases","estimate"
2021-06-27,5,5.4,2.7,2,3,4,6,7,10,"reported_cases","estimate"
2021-06-28,4,4.3,2.4,1,3,3,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.6,2.1,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,2,2.7,1.8,0,1,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,2.2,1.6,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-02,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-03,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-04,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-05,1,1.7,1.4,0,1,1,2,2,4,"reported_cases","estimate"
2021-07-06,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-07,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-08,2,2.3,1.6,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-09,3,3.2,2,0,2,3,4,4,7,"reported_cases","estimate"
2021-07-10,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-11,2,1.7,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-12,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-13,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-15,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-16,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-17,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-18,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-19,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-20,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-21,0,0.1,0.4,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-22,0,0.1,0.2,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-23,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-24,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-25,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-26,1,0.9,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-27,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-28,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-29,1,1.2,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-30,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-31,1,1.1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-01,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-02,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-03,1,1,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-08-04,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-05,3,3.5,2.2,0,2,3,4,5,7,"reported_cases","estimate"
2021-08-06,3,3.5,2.1,1,2,3,4,5,7,"reported_cases","estimate"
2021-08-07,4,4.2,2.3,1,3,3,5,6,8,"reported_cases","estimate"
2021-08-08,4,3.8,2.2,1,2,3,4,5,7,"reported_cases","estimate"
2021-08-09,3,2.8,1.8,0,1,2,3,4,6,"reported_cases","estimate"
2021-08-10,3,2.8,1.9,0,1,2,3,4,6,"reported_cases","estimate"
