"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-05-12,1,1.2,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-05-13,79,79.7,14.9,56,70,76,83,89,104,"reported_cases","estimate"
2021-05-14,75.5,76.9,14.8,55,67,72,79,86,101,"reported_cases","estimate"
2021-05-15,75,75.9,14.6,53,66,72,79,85,101,"reported_cases","estimate"
2021-05-16,67,67.4,13.2,47,59,63,70,75,90,"reported_cases","estimate"
2021-05-17,69,69.9,13.2,49,61,66,72,78,93,"reported_cases","estimate"
2021-05-18,69,69.3,13.8,48,60,65,72,78,93,"reported_cases","estimate"
2021-05-19,59,59.4,11.9,41,51,56,62,66,80,"reported_cases","estimate"
2021-05-20,56,56.7,11.4,39,49,53,59,64,76,"reported_cases","estimate"
2021-05-21,62,62.5,12.3,44,54,59,64,70,84,"reported_cases","estimate"
2021-05-22,62,62.5,12.4,43,54,59,65,70,83,"reported_cases","estimate"
2021-05-23,59,59.8,12.2,40,51.8,57,62,67,81,"reported_cases","estimate"
2021-05-24,59,60.5,12.4,41,52,57,63,69,82,"reported_cases","estimate"
2021-05-25,53,54.2,11.6,36,46,51,56,61,74,"reported_cases","estimate"
2021-05-26,48,48.5,10,33,42,46,51,55,66,"reported_cases","estimate"
2021-05-27,44,45.1,9.6,31,38,42,47,51,62,"reported_cases","estimate"
2021-05-28,40,40.5,9.2,27,34,38,42,46,56,"reported_cases","estimate"
2021-05-29,34,34.9,8.1,22,29,32,37,40,49,"reported_cases","estimate"
2021-05-30,36,36.4,8.3,24,31,34,38,41,51,"reported_cases","estimate"
2021-05-31,35,36,8.1,24,31,33,38,41,50,"reported_cases","estimate"
2021-06-01,32,32.5,7.7,20,27,30,34,37,46,"reported_cases","estimate"
2021-06-02,27,27.3,6.8,17,22,25,29,31,40,"reported_cases","estimate"
2021-06-03,28,28.3,6.9,18,23,26,30,33,40,"reported_cases","estimate"
2021-06-04,27,27.5,6.9,17,23,25,29,32,40,"reported_cases","estimate"
2021-06-05,29,29.5,7,19,24,27,31,34,41,"reported_cases","estimate"
2021-06-06,29,29.7,7.1,19,25,27,31,34,42,"reported_cases","estimate"
2021-06-07,27,27.1,6.6,17,23,25,28,31,39,"reported_cases","estimate"
2021-06-08,24,24.8,6.6,15,20,23,26,29,36,"reported_cases","estimate"
2021-06-09,22,22.4,5.9,13,18,21,24,26,33,"reported_cases","estimate"
2021-06-10,22,22.5,5.8,14,18,21,24,26,33,"reported_cases","estimate"
2021-06-11,19,19.5,5.5,11,16,18,20,23,29,"reported_cases","estimate"
2021-06-12,15,15.8,4.7,9,12,14,17,19,24,"reported_cases","estimate"
2021-06-13,16,16.4,4.7,9,13,15,17,19,24,"reported_cases","estimate"
2021-06-14,15,15.4,4.6,9,12,14,16,18,23,"reported_cases","estimate"
2021-06-15,13,13.3,4.3,7,10,12,14,16,21,"reported_cases","estimate"
2021-06-16,12,12.6,4.1,7,10,11,13,15,20,"reported_cases","estimate"
