"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-11-10,0,0.3,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-11-11,29,29,5.7,20,25,27,30,33,39,"reported_cases","estimate"
2021-11-12,33,33.6,6.3,24,29,32,35,38,44,"reported_cases","estimate"
2021-11-13,35,35.4,6.4,25,31,34,37,39.2,47,"reported_cases","estimate"
2021-11-14,33,33.2,6,24,29,31,34,37,43,"reported_cases","estimate"
2021-11-15,27,27.4,5.6,19,23,26,29,31,37,"reported_cases","estimate"
2021-11-16,24,24.5,5.2,16,21,23,26,28,33,"reported_cases","estimate"
2021-11-17,24,24.4,5.2,16,21,23,26,28,33,"reported_cases","estimate"
2021-11-18,22,22.3,4.9,14,19,21,23,25,31,"reported_cases","estimate"
2021-11-19,21,21.4,4.8,14,18,20,22,25,30,"reported_cases","estimate"
2021-11-20,20,19.8,4.6,13,16,19,21,23,28,"reported_cases","estimate"
2021-11-21,16,16.4,4.2,10,14,15,17,19,24,"reported_cases","estimate"
2021-11-22,15,15.5,4.1,9,13,14,16.4,18,23,"reported_cases","estimate"
2021-11-23,18,18,4.4,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-24,17,17.1,4.3,10,14,16,18,20,24,"reported_cases","estimate"
2021-11-25,15,14.7,3.9,9,12,14,16,17,21,"reported_cases","estimate"
2021-11-26,13,13.4,3.8,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-27,15,15.4,4.1,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-28,15,15.4,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-29,13,13.3,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-30,15,15.1,4.1,9,12,14,16,18,22,"reported_cases","estimate"
2021-12-01,16,16.3,4.2,10,13,15,17,19,23,"reported_cases","estimate"
2021-12-02,15,15.4,4.1,9,13,14,16,18,22,"reported_cases","estimate"
2021-12-03,14,14.3,3.8,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-04,11,11.5,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-12-05,11,11.5,3.4,6,9,10,12,14,18,"reported_cases","estimate"
2021-12-06,10,9.9,3.2,5,8,9,10,12,15,"reported_cases","estimate"
2021-12-07,9,9.3,3.1,4,7,8,10,11,14,"reported_cases","estimate"
2021-12-08,10,10.1,3.3,5,8,9,11,12,16,"reported_cases","estimate"
2021-12-09,11,11.2,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-10,12,12.5,3.5,7,10,11,13,15,19,"reported_cases","estimate"
2021-12-11,14,14.1,3.8,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-12,13,12.9,3.8,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-13,12,11.9,3.5,7,9,11,13,14,18,"reported_cases","estimate"
2021-12-14,14,14.1,3.9,8,11,13,15,17,21,"reported_cases","estimate"
2021-12-15,15,15.5,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-12-16,12,12.2,3.5,7,10,11,13,14,18,"reported_cases","estimate"
2021-12-17,16,16.3,4.3,10,13,15,17,19,24,"reported_cases","estimate"
2021-12-18,18,18.3,4.4,11,15,17,19,21,26,"reported_cases","estimate"
2021-12-19,19,19,4.5,12,16,18,20,22,26,"reported_cases","estimate"
2021-12-20,18,18.5,4.5,12,15,17,19,22,26,"reported_cases","estimate"
2021-12-21,18,18.6,4.4,12,16,17,20,21,26,"reported_cases","estimate"
2021-12-22,21,21.2,4.8,14,18,20,22,24,29,"reported_cases","estimate"
2021-12-23,22,22.3,5,15,19,21,24,26,31,"reported_cases","estimate"
