"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-05,2,1.9,1.5,0,1,1,2,3,4,"reported_cases","estimate"
2021-04-06,67,67.3,9,53,61,65,69,73,83,"reported_cases","estimate"
2021-04-07,69,69.6,9.4,55,63,67,72,76,86,"reported_cases","estimate"
2021-04-08,78,78,10.4,61,71,75,81,85,96,"reported_cases","estimate"
2021-04-09,86,86.2,10.7,70,78,83,89,93,105,"reported_cases","estimate"
2021-04-10,93,93.5,11.2,76,86,90,96,101,113,"reported_cases","estimate"
2021-04-11,97,97.5,11.7,78,89,94,100,105,117,"reported_cases","estimate"
2021-04-12,102,102.8,11.6,84,95,100,105,110,123,"reported_cases","estimate"
2021-04-13,100,99.8,11.5,82,92,96,102,108,119,"reported_cases","estimate"
2021-04-14,103,102.8,12,83,94,100,106,111,123,"reported_cases","estimate"
2021-04-15,103,103.4,11.9,85,95,100,106,111,124,"reported_cases","estimate"
2021-04-16,110,110.2,12.5,90,102,107,113,118,132,"reported_cases","estimate"
2021-04-17,118,118.3,12.8,97,110,115,121,127,140,"reported_cases","estimate"
2021-04-18,129,129.1,13.9,106,120,126,132,139,152,"reported_cases","estimate"
2021-04-19,121,121.3,13.3,100,112,118,125,130,144,"reported_cases","estimate"
2021-04-20,112,112.4,12.7,92,104,109,115,121,134,"reported_cases","estimate"
2021-04-21,112,112.7,12.8,92,104,109,116,121,135,"reported_cases","estimate"
2021-04-22,110,110.3,12.5,90,101,107,113,118,131,"reported_cases","estimate"
2021-04-23,106,105.9,12.4,86,97,102,108,114,127,"reported_cases","estimate"
2021-04-24,113,113.4,12.3,94,105,110,116,122,134,"reported_cases","estimate"
2021-04-25,121,120.9,13.2,100,112,117,124,130,143,"reported_cases","estimate"
2021-04-26,122,122.6,13.3,101,113,119,126,131,145,"reported_cases","estimate"
2021-04-27,118,118.5,13.3,98,110,115,121,127,141,"reported_cases","estimate"
2021-04-28,113,113.2,12.5,93,105,109.6,116,121,134,"reported_cases","estimate"
2021-04-29,113,113,12.6,92,105,110,116,121,133,"reported_cases","estimate"
2021-04-30,111,111.5,12.5,91,103,108,115,120,132,"reported_cases","estimate"
2021-05-01,110,109.8,12.6,89,101,107,113,118,131,"reported_cases","estimate"
2021-05-02,112,112.7,12.8,92,104,109,116,121,135,"reported_cases","estimate"
2021-05-03,107,106.8,11.9,88,99,104,110,114,127,"reported_cases","estimate"
2021-05-04,95,95.2,11.5,77,88,92,98,102.2,114,"reported_cases","estimate"
2021-05-05,90,90.3,11.1,73,83,87,93,98,109,"reported_cases","estimate"
2021-05-06,88,88.1,10.8,70,81,85,91,95,106,"reported_cases","estimate"
2021-05-07,87,87.7,10.7,71,80,85,90,95,105,"reported_cases","estimate"
2021-05-08,96,96.4,11.5,78,89,93,99,104,116,"reported_cases","estimate"
2021-05-09,88,88.4,10.5,72,81,85,91,95,106,"reported_cases","estimate"
2021-05-10,82,82,10.2,66,75,79,84,89,100,"reported_cases","estimate"
2021-05-11,82,82.3,10.2,66,75,80,85,89,99,"reported_cases","estimate"
2021-05-12,75,75.4,9.9,59,69,73,77,82,92,"reported_cases","estimate"
2021-05-13,80,80,10.1,64,73,77,82,86,97,"reported_cases","estimate"
2021-05-14,77,77.2,9.8,61,70.8,75,80,84,93,"reported_cases","estimate"
2021-05-15,71,70.9,9.4,56,64,68,73,77,87,"reported_cases","estimate"
2021-05-16,65,65.1,9.1,50,59,63,67,71,80,"reported_cases","estimate"
2021-05-17,66,66.5,9.1,52,60,64,68,73,82,"reported_cases","estimate"
2021-05-18,69,68.9,9.1,54,63,66,71,75,84,"reported_cases","estimate"
2021-05-19,61,61.4,8.4,48,56,59,63,67,76,"reported_cases","estimate"
2021-05-20,56,56.7,8.3,44,51,54,59,62,71,"reported_cases","estimate"
2021-05-21,63,63.1,8.8,49,57,60,65,69,78,"reported_cases","estimate"
2021-05-22,59,58.8,8.4,45,53,56,61,64,73,"reported_cases","estimate"
2021-05-23,58,58.6,8.5,45,53,56,61,64,73,"reported_cases","estimate"
2021-05-24,57,57.8,8.3,45,52,55,59,63,72,"reported_cases","estimate"
2021-05-25,55,54.8,8.2,42,49,53,57,60,68,"reported_cases","estimate"
2021-05-26,50,50.7,7.7,38,45,49,53,56,64,"reported_cases","estimate"
2021-05-27,46,46.3,7.2,35,41,44,48,51,59,"reported_cases","estimate"
2021-05-28,40,40.8,7.1,29,36,39,42,45,53,"reported_cases","estimate"
2021-05-29,33,33.2,5.9,24,29,32,34,37,43,"reported_cases","estimate"
2021-05-30,36,36,6.4,26,31,34,38,40,47,"reported_cases","estimate"
