"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-10-18,0,0.2,0.4,0,0,0,0,0,1,"reported_cases","estimate"
2021-10-19,9,9.7,3.2,5,7,9,10,12,15,"reported_cases","estimate"
2021-10-20,11,11.2,3.5,6,9,10,12,14,17,"reported_cases","estimate"
2021-10-21,11,11.2,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-10-22,11,10.9,3.4,6,9,10,11,13,17,"reported_cases","estimate"
2021-10-23,8,8,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-10-24,6,6.1,2.5,2,4,5,7,8,10,"reported_cases","estimate"
2021-10-25,6,5.9,2.5,2,4,5,6,7.2,10,"reported_cases","estimate"
2021-10-26,6,6.5,2.7,2,5,6,7,8,11,"reported_cases","estimate"
2021-10-27,8,8.2,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-10-28,9,9,3.1,4,7,8,10,11,14,"reported_cases","estimate"
2021-10-29,13,12.7,3.7,7,10,12,13,15,19,"reported_cases","estimate"
2021-10-30,14,13.9,4,8,11,13,15,16,21,"reported_cases","estimate"
2021-10-31,15,15.4,4.3,9,12,14,16,18,23,"reported_cases","estimate"
2021-11-01,13,13.7,4,8,11,12,14,16,21,"reported_cases","estimate"
2021-11-02,13,13.6,3.9,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-03,14,14,3.9,8,11,13,15,17,20,"reported_cases","estimate"
2021-11-04,15,14.9,4.1,9,12,14,16,17,22,"reported_cases","estimate"
2021-11-05,18,18,4.6,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-06,18,18,4.6,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-07,19,19.5,4.6,12,16.8,18,20,23,27,"reported_cases","estimate"
2021-11-08,22,22.7,5.3,14.9,19,21,24,26,32,"reported_cases","estimate"
2021-11-09,23,23.2,5.4,15,20,22,24,27,32,"reported_cases","estimate"
2021-11-10,24,23.8,5.3,16,20,22,25,27,33,"reported_cases","estimate"
2021-11-11,28,27.7,5.9,18,24,26,29,32,38,"reported_cases","estimate"
2021-11-12,30,30.6,6.2,21,26,29,32,35,41,"reported_cases","estimate"
2021-11-13,31,31.8,6.5,22,27,30,33,36,43,"reported_cases","estimate"
2021-11-14,31,30.8,6.3,21,26,29,32,35,42,"reported_cases","estimate"
2021-11-15,25,25.4,5.6,17,22,24,27,29,35,"reported_cases","estimate"
2021-11-16,23,22.9,5.3,15,19,21,24,26,32,"reported_cases","estimate"
2021-11-17,22,21.7,5.2,14,18,20,23,25,31,"reported_cases","estimate"
2021-11-18,21,20.8,5.1,13,17,19,22,24,30,"reported_cases","estimate"
2021-11-19,19,18.6,4.5,11,15,17,20,21,26,"reported_cases","estimate"
2021-11-20,17,16.8,4.4,10,14,15,18,20,25,"reported_cases","estimate"
2021-11-21,14,14.3,4.1,8,11,13,15,17,22,"reported_cases","estimate"
2021-11-22,14,13.8,4,8,11,13,15,16,21,"reported_cases","estimate"
2021-11-23,16,16.3,4.4,9,13,15,17,19,24,"reported_cases","estimate"
2021-11-24,15,15,4.2,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-25,12,12,3.7,6,10,11,13,14,18,"reported_cases","estimate"
2021-11-26,10,9.9,3.2,5,8,9,11,12,16,"reported_cases","estimate"
2021-11-27,12,11.7,3.6,6,9,11,12,14,18,"reported_cases","estimate"
2021-11-28,12,12.2,3.7,7,10,11,13,14,19,"reported_cases","estimate"
2021-11-29,10,10.7,3.4,5,8,10,11,13,17,"reported_cases","estimate"
2021-11-30,12,12.6,3.7,7,10,12,13,15,19,"reported_cases","estimate"
2021-12-01,13,13,3.9,7,10,12,14,16,20,"reported_cases","estimate"
2021-12-02,13,13,3.7,7,10,12,14,15,20,"reported_cases","estimate"
2021-12-03,11,11,3.5,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-04,8,8.1,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-05,8,8.1,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-12-06,7,7.1,2.7,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-07,6,6.6,2.7,3,5,6,7,8,11,"reported_cases","estimate"
2021-12-08,7,6.9,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-12-09,6,6.6,2.6,3,5,6,7,8,11,"reported_cases","estimate"
2021-12-10,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-11,8,8.5,3,4,6,8,9,10,14,"reported_cases","estimate"
2021-12-12,7,7.6,2.8,3,6,7,8,9,12,"reported_cases","estimate"
2021-12-13,8,8.1,2.9,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-14,9,9.4,3.1,5,7,8,10,11,15,"reported_cases","estimate"
2021-12-15,8,8.3,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-12-16,5,5.6,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-12-17,9,8.7,3.1,4,7,8,9,11,14,"reported_cases","estimate"
2021-12-18,10,10.4,3.5,5,8,9,11,13,17,"reported_cases","estimate"
2021-12-19,11,11.4,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-12-20,12,11.8,3.6,6,9,11,12,14,18,"reported_cases","estimate"
2021-12-21,12,12.1,3.8,6,9,11,13,14.2,19,"reported_cases","estimate"
2021-12-22,13,13.6,3.9,8,11,12,14,16,21,"reported_cases","estimate"
2021-12-23,15,14.8,4.2,8,12,14,16,17,22,"reported_cases","estimate"
2021-12-24,15,15.2,4.3,9,12,14,16,18,23,"reported_cases","estimate"
2021-12-25,15,14.7,4.2,8,12,14,16,18,22,"reported_cases","estimate"
2021-12-26,14,14.4,4.1,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-27,16,16.4,4.5,10,13,15,17,19,24,"reported_cases","estimate"
2021-12-28,24,24.6,5.5,16,21,23,26,28,34,"reported_cases","estimate"
2021-12-29,31,31.8,6.6,22,27,30,33,36,43,"reported_cases","estimate"
2021-12-30,36,36.3,7.2,24.9,31,34,38,41,48,"reported_cases","estimate"
2021-12-31,41,41.4,8.2,28,36,39,43,47,55,"reported_cases","estimate"
2022-01-01,46,46.1,8.5,33,40,44,48,51,61,"reported_cases","estimate"
2022-01-02,53,53.7,9,40,48,51,55,60,69,"reported_cases","estimate"
2022-01-03,55,54.9,9.2,41,48,52,57,61,71,"reported_cases","estimate"
2022-01-04,57,57.6,9.4,43,51,55,60,64,73,"reported_cases","estimate"
2022-01-05,58,58.1,9.5,43,52,55,60,64,75,"reported_cases","estimate"
2022-01-06,64,64.4,10.2,48,57,61.6,67,71,81,"reported_cases","estimate"
2022-01-07,60,60.5,9.9,45,54,57.6,62,67,77,"reported_cases","estimate"
2022-01-08,56,56.7,9.5,41.9,50,54,59,63,73,"reported_cases","estimate"
2022-01-09,54,54.5,9.3,40,48,52,56,60,70,"reported_cases","estimate"
2022-01-10,49,49.8,8.9,36,44,47,52,55,64,"reported_cases","forecast"
2022-01-11,50,50.6,9,37,44,48,52.4,57,66,"reported_cases","forecast"
2022-01-12,46,46.5,9.1,32,40,44,49,52,62,"reported_cases","forecast"
2022-01-13,45,45.2,9.5,31,38,42,47,51,61,"reported_cases","forecast"
2022-01-14,43,43.1,9.6,28,36,40,45,49,59,"reported_cases","forecast"
2022-01-15,41,41.7,10.1,26,35,39,43,48,60,"reported_cases","forecast"
2022-01-16,39,40.1,10.9,24,32,36,42,47,59,"reported_cases","forecast"
2022-01-17,35,36.1,11.1,19,28,33,38,43,56,"reported_cases","forecast"
2022-01-18,36,36.4,12.6,18,28,33,38,44,57,"reported_cases","forecast"
2022-01-19,32,32.9,13.4,13,24,29,35,40,56,"reported_cases","forecast"
2022-01-20,30,31.7,14.7,10,22,27,33,40,57,"reported_cases","forecast"
2022-01-21,29,30.6,16.1,9,20,26,32,38.2,58,"reported_cases","forecast"
2022-01-22,27,29.9,17.9,7,18,24,31,38,61,"reported_cases","forecast"
2022-01-23,26,28.8,19.1,4,17,23,30,38,60,"reported_cases","forecast"
