"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-02-28,0,0.5,0.7,0,0,0,0.4,1,2,"reported_cases","estimate"
2021-03-01,28,28.2,5.5,20,24,27,29,32,38,"reported_cases","estimate"
2021-03-02,29,29.4,5.6,21,25,28,31,33,39,"reported_cases","estimate"
2021-03-03,28,28.7,5.5,20,25,27,30,33,38,"reported_cases","estimate"
2021-03-04,33,33,6,24,29,31,34,37,43,"reported_cases","estimate"
2021-03-05,32,31.8,5.8,23,28,30,33,36,42,"reported_cases","estimate"
2021-03-06,28,28.6,5.5,20,25,27,30,32,38,"reported_cases","estimate"
2021-03-07,27,27,5.4,19,23,25,28,31,36,"reported_cases","estimate"
2021-03-08,25,25,5.2,17,22,24,26,28,34,"reported_cases","estimate"
2021-03-09,29,29.1,5.7,20,25,27,30,33,39,"reported_cases","estimate"
2021-03-10,27,27,5.4,19,23,26,28,30,36,"reported_cases","estimate"
2021-03-11,25,24.8,5.1,17,21,23,26,28,34,"reported_cases","estimate"
2021-03-12,21,20.9,4.5,14,18,20,22,24,29,"reported_cases","estimate"
2021-03-13,17,17.2,4.3,10,14,16,18,20,24,"reported_cases","estimate"
2021-03-14,23,22.9,5,15,19,21,24,26,31,"reported_cases","estimate"
2021-03-15,23,22.7,4.8,15,19,21,24,26,31,"reported_cases","estimate"
2021-03-16,25,25.1,5.2,17,21,24,26,28,34,"reported_cases","estimate"
2021-03-17,26,26.5,5.3,18,23,25,28,30,35,"reported_cases","estimate"
2021-03-18,27,27.1,5.4,19,23,26,28,31,36,"reported_cases","estimate"
2021-03-19,25,25,5.1,17,22,24,26,28,33,"reported_cases","estimate"
2021-03-20,24,24.5,5.1,17,21,23,25,28,33,"reported_cases","estimate"
2021-03-21,28,27.9,5.3,20,24,26,29,31,37,"reported_cases","estimate"
2021-03-22,28,28.6,5.4,20,25,27,30,32,38,"reported_cases","estimate"
2021-03-23,30,30,5.6,21,26,28,31,34,39,"reported_cases","estimate"
2021-03-24,30,30.5,5.7,22,27,29,32,34,40,"reported_cases","estimate"
2021-03-25,34,34.2,6.1,25,30,32,36,38,44,"reported_cases","estimate"
2021-03-26,41,40.9,6.8,30,36,39,42,46,52,"reported_cases","estimate"
2021-03-27,43,42.8,6.9,32,38,41,44,47,54,"reported_cases","estimate"
2021-03-28,45,45.6,7,35,41,44,47,50,57,"reported_cases","estimate"
2021-03-29,45,45.2,6.9,34,40,43,47,50,57,"reported_cases","estimate"
2021-03-30,47,47.1,7.3,36,42,45,49,52,59,"reported_cases","estimate"
2021-03-31,48,47.9,7.4,36,43,46,50,53,61,"reported_cases","estimate"
2021-04-01,55,55.2,8.1,42,50,53,57,60,69,"reported_cases","estimate"
2021-04-02,55,55.2,7.7,43,50,53,57,60,68,"reported_cases","estimate"
2021-04-03,58,58.8,8.1,46,53,57,61,64,73,"reported_cases","estimate"
2021-04-04,63,63,8.6,49,57,61,65,68,78,"reported_cases","estimate"
2021-04-05,64,64,8.6,51,58,61,66,70,78,"reported_cases","estimate"
2021-04-06,66,66.3,8.8,52,60,64,68,72,81,"reported_cases","estimate"
2021-04-07,69,69.4,9,55,63,67,72,75,85,"reported_cases","estimate"
2021-04-08,77,77.2,9.7,62,70,75,80,83,93,"reported_cases","estimate"
2021-04-09,85,85.3,9.9,69,79,83,88,92,102,"reported_cases","estimate"
2021-04-10,90,90.8,10.2,75,84,88,93,97,108,"reported_cases","estimate"
2021-04-11,94,94.2,10.9,77,87,91,97,102,112,"reported_cases","estimate"
2021-04-12,100,100.2,11.1,82,93,97,103,108,119,"reported_cases","estimate"
2021-04-13,99,99.6,11.3,82,92,96,102,107,118,"reported_cases","estimate"
2021-04-14,104,104.2,11.6,86,96,101,107,112,124,"reported_cases","estimate"
2021-04-15,104,103.7,11.3,86,96,101,106,112,123,"reported_cases","estimate"
2021-04-16,110,110,12,91,102,107,113,118,130,"reported_cases","estimate"
2021-04-17,116,116.6,12.1,97,108,113,119,125,137,"reported_cases","estimate"
2021-04-18,125,125.9,13.2,105,117,122,129,135,148,"reported_cases","estimate"
2021-04-19,119,119.6,12.4,100,112,117,123,128,140,"reported_cases","estimate"
2021-04-20,113,113,12.2,93,104,110,116,121.2,133,"reported_cases","estimate"
2021-04-21,115,115.2,12.1,96,107,112,118,124,136,"reported_cases","estimate"
2021-04-22,112,112.1,12,93,104,109,115,120,132,"reported_cases","estimate"
2021-04-23,107,107.5,11.6,88,100,105,110,115,127,"reported_cases","estimate"
2021-04-24,112,112.7,11.9,93,104,109,116,121,133,"reported_cases","estimate"
2021-04-25,119.5,119.8,12.4,100,112,116,123,128,140,"reported_cases","estimate"
2021-04-26,122,122.5,12.7,102,114,119,126,131,144,"reported_cases","estimate"
2021-04-27,120,120.7,12.7,101,112,117,123,129,143,"reported_cases","estimate"
