"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-11-08,0,0.3,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-11-09,25,24.9,5.2,16,21,23,26,28,34,"reported_cases","estimate"
2021-11-10,26,26.3,5.4,18,23,25,28,30,36,"reported_cases","estimate"
2021-11-11,29,29,5.6,20,25,27,30,33,39,"reported_cases","estimate"
2021-11-12,33,33.7,6.2,24,29,32,35,38,44,"reported_cases","estimate"
2021-11-13,35,35.3,6.4,25,31,33.6,37,40,46,"reported_cases","estimate"
2021-11-14,33,33,6.1,24,29,31,34,37,43,"reported_cases","estimate"
2021-11-15,27,27.7,5.6,19,24,26,29,31,37,"reported_cases","estimate"
2021-11-16,24,24.4,5.3,16,21,23,25,28,33,"reported_cases","estimate"
2021-11-17,24,24.3,5.1,16,21,23,26,28,33,"reported_cases","estimate"
2021-11-18,22,22.1,4.9,15,19,21,23,25,30,"reported_cases","estimate"
2021-11-19,21,21.2,4.7,14,18,20,22,24,29,"reported_cases","estimate"
2021-11-20,19,19.6,4.6,12,16,18,21,23,27,"reported_cases","estimate"
2021-11-21,16,16.3,4.3,10,13,15,17,19,24,"reported_cases","estimate"
2021-11-22,15,15.6,4.1,9,13,14,16,18,23,"reported_cases","estimate"
2021-11-23,18,18.2,4.5,11,15,17,19,21,26,"reported_cases","estimate"
2021-11-24,17,17.1,4.3,10,14,16,18,20,24,"reported_cases","estimate"
2021-11-25,14,14.5,4,8,12,13,15,17,21,"reported_cases","estimate"
2021-11-26,13,13.4,3.8,7,11,12,14,16,20,"reported_cases","estimate"
2021-11-27,15,15.4,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-28,15,15.1,4.1,9,12,14,16,18,22,"reported_cases","estimate"
2021-11-29,13,13.6,3.8,8,11,12,14,16,20,"reported_cases","estimate"
2021-11-30,15,15.3,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-12-01,16,16.1,4,10,13,15,17,19,23,"reported_cases","estimate"
2021-12-02,15,15.5,4.1,9,13,14,16,18,22,"reported_cases","estimate"
2021-12-03,14,14.3,3.9,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-04,11,11.5,3.4,6,9,10,12,14,17,"reported_cases","estimate"
2021-12-05,11,11.1,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-06,10,9.9,3.2,5,8,9,11,12,15,"reported_cases","estimate"
2021-12-07,9,9.3,3.1,4,7,8,10,11,14,"reported_cases","estimate"
2021-12-08,10,10.1,3.2,5,8,9,11,12,15,"reported_cases","estimate"
2021-12-09,11,11.1,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-10,12,12.4,3.6,7,10,11,13,15,18,"reported_cases","estimate"
2021-12-11,14,14.1,3.9,8,11,13,15,17,21,"reported_cases","estimate"
2021-12-12,12,12.7,3.6,7,10,12,13,15,19,"reported_cases","estimate"
2021-12-13,12,12.2,3.5,7,10,11,13,14,18,"reported_cases","estimate"
2021-12-14,14,14.1,3.9,8,11,13,15,17,21,"reported_cases","estimate"
2021-12-15,15,15.4,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-12-16,12,12.4,3.6,7,10,11,13,15,19,"reported_cases","estimate"
2021-12-17,16,16.3,4.2,10,13,15,17,19,24,"reported_cases","estimate"
2021-12-18,18,18,4.4,11,15,17,19,21,25,"reported_cases","estimate"
2021-12-19,18.5,18.8,4.5,11,16,17,20,22,26,"reported_cases","estimate"
2021-12-20,18,18.4,4.7,11,15,17,19,21,26,"reported_cases","estimate"
2021-12-21,19,19,4.6,12,16,18,20,22,27,"reported_cases","estimate"
2021-12-22,21,20.9,4.9,13,18,19,22,24,29,"reported_cases","estimate"
2021-12-23,22,22.2,5,14,19,21,23,25,31,"reported_cases","estimate"
2021-12-24,24,24.2,5.1,16,21,23,25,27,33,"reported_cases","estimate"
2021-12-25,24,23.9,5.1,16,20,22,25,27,33,"reported_cases","estimate"
2021-12-26,23,22.9,5,15,19,21,24,26,31,"reported_cases","estimate"
2021-12-27,25,25.4,5.3,17,22,24,26,29,34,"reported_cases","estimate"
2021-12-28,32,32.5,6.2,23,28,31,34,36,43,"reported_cases","estimate"
2021-12-29,40,40.8,7.2,30,36,39,42,45,53,"reported_cases","estimate"
2021-12-30,42.5,42.8,7.4,31,38,41,45,48,55,"reported_cases","estimate"
2021-12-31,51,51.3,8,39,46,49,53,57,65,"reported_cases","estimate"
2022-01-01,59,59.3,8.5,46,53,57,61,65,73,"reported_cases","estimate"
2022-01-02,69,69.3,9.3,55,63,67,71,76,85,"reported_cases","estimate"
2022-01-03,71,71.3,9.5,56,65,69,73,78,87,"reported_cases","estimate"
2022-01-04,72,72.3,9.8,56,66,70,75,79,88,"reported_cases","estimate"
