"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-11-23,0,0.2,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-11-24,16,16.6,4.2,10,14,15,18,19,24,"reported_cases","estimate"
2021-11-25,14,13.8,3.8,8,11,13,15,16,20,"reported_cases","estimate"
2021-11-26,12,12.4,3.5,7,10,11,13,15,19,"reported_cases","estimate"
2021-11-27,15,14.8,3.9,9,12,14,16,17,22,"reported_cases","estimate"
2021-11-28,15,15.6,4,9,13,14,16,18,22,"reported_cases","estimate"
2021-11-29,14,13.8,3.8,8,11,13,15,16,20,"reported_cases","estimate"
2021-11-30,15,15.3,4.1,9,12,14,16,18,22,"reported_cases","estimate"
2021-12-01,16,16.5,4.2,10,14,15,17,19,24,"reported_cases","estimate"
2021-12-02,16,15.6,4.1,9,13,15,16,18,23,"reported_cases","estimate"
2021-12-03,14,14.5,3.9,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-04,12,11.8,3.5,7,9,11,12,14,18,"reported_cases","estimate"
2021-12-05,11,11.5,3.4,6,9,10,12,14,18,"reported_cases","estimate"
2021-12-06,10,10.1,3.2,5,8,9,11,12,15,"reported_cases","estimate"
2021-12-07,9,9.3,3.2,4,7,8,10,11,15,"reported_cases","estimate"
2021-12-08,10,10.2,3.2,5,8,9,11,12,15,"reported_cases","estimate"
2021-12-09,11,11.3,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-12-10,12,12.3,3.6,7,10,11,13,15,18,"reported_cases","estimate"
2021-12-11,14,14.4,3.9,8,12,13,15,17,21,"reported_cases","estimate"
2021-12-12,13,12.8,3.7,7,10,12,14,15,19,"reported_cases","estimate"
2021-12-13,13,13.1,3.7,7,11,12,14,16,19,"reported_cases","estimate"
2021-12-14,15,15,4,9,12,14,16,18,22,"reported_cases","estimate"
2021-12-15,16,16.5,4.1,10,14,15,17,19,24,"reported_cases","estimate"
2021-12-16,13,13.3,3.7,7,11,12,14,16,20,"reported_cases","estimate"
2021-12-17,17,17.3,4.3,11,14,16,18,20,25,"reported_cases","estimate"
2021-12-18,19.5,19.6,4.7,12,16,18,21,23,27,"reported_cases","estimate"
2021-12-19,20,20,4.6,13,17,19,21,23,28,"reported_cases","estimate"
2021-12-20,20,19.9,4.6,13,17,19,21,23,28,"reported_cases","estimate"
2021-12-21,19,19.6,4.5,12.9,16,18,21,22,27,"reported_cases","estimate"
2021-12-22,22,22.3,4.9,14,19,21,23,26,30,"reported_cases","estimate"
2021-12-23,23,23.5,5.2,15,20,22,25,27,32,"reported_cases","estimate"
2021-12-24,25,25.5,5.3,17,22,24,27,29,34,"reported_cases","estimate"
2021-12-25,25,25.1,5.1,17,22,23,26,29,34,"reported_cases","estimate"
2021-12-26,24,24.1,5.2,16,20,23,25,27,33,"reported_cases","estimate"
2021-12-27,26,26.4,5.6,18,23,25,27,30,36,"reported_cases","estimate"
2021-12-28,33,33.1,6.2,23,29,31,34,37,44,"reported_cases","estimate"
2021-12-29,42,42.6,7.3,31,38,40,44,48,55,"reported_cases","estimate"
2021-12-30,44,44.3,7.2,33,39,42,46,49,57,"reported_cases","estimate"
2021-12-31,52,52.1,7.8,40,47,50,54,57,66,"reported_cases","estimate"
2022-01-01,60,60.5,8.6,47,55,58,62,66,75,"reported_cases","estimate"
2022-01-02,71,70.8,9.2,56,65,69,73,77,87,"reported_cases","estimate"
2022-01-03,72,72.1,9.4,57,66,69,74,78,88,"reported_cases","estimate"
2022-01-04,71,71.2,9.2,56,65,69,73,77,87,"reported_cases","estimate"
2022-01-05,78,78.4,10.4,61,71,76,81,85,96,"reported_cases","estimate"
2022-01-06,88,88.3,10.9,71,81,85,91,95,107,"reported_cases","estimate"
2022-01-07,90,90.6,11.2,72,83,87,93,98,109,"reported_cases","estimate"
2022-01-08,101,100.7,11.7,81.9,93,98,104,108,120,"reported_cases","estimate"
2022-01-09,110,110.7,12.3,91,102,107,113,119,132,"reported_cases","estimate"
2022-01-10,114,113.8,12.5,94,105,111,117,122,135,"reported_cases","estimate"
2022-01-11,118,118.5,12.8,98,110,115,121,127,140,"reported_cases","estimate"
2022-01-12,124,123.7,13.7,101,114,120,127,133,147,"reported_cases","estimate"
2022-01-13,115,115,12.7,95,106,111,118,123,136,"reported_cases","estimate"
2022-01-14,121,121,12.9,101,112,118,124,129,143,"reported_cases","estimate"
2022-01-15,135,135.7,14.3,113,126,132,139,145,160,"reported_cases","estimate"
2022-01-16,138,138.1,14.4,115,129,134.6,142,147,162,"reported_cases","estimate"
2022-01-17,132,132.6,14,110,123,128,136,142,156,"reported_cases","estimate"
2022-01-18,128,128.5,13.7,107,119,125,131,137,152,"reported_cases","estimate"
2022-01-19,132,132.3,14.1,110,122.8,129,135,141,156,"reported_cases","estimate"
2022-01-20,131,131.1,14,108,121,127,135,141,154,"reported_cases","estimate"
2022-01-21,135,134.8,14.6,112,125,131,138,145,159,"reported_cases","estimate"
2022-01-22,135,135.6,14.2,112,126,132,139,145,159,"reported_cases","estimate"
2022-01-23,130,130.1,13.6,109,121,126,133,139,153,"reported_cases","estimate"
2022-01-24,127,127.3,13.7,105,118,124,130,136,150,"reported_cases","estimate"
2022-01-25,120,120.1,12.8,99,111,117,123,128,142,"reported_cases","estimate"
