"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-08,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-04-09,86,86,10.5,69,79,83,88,93,104,"reported_cases","estimate"
2021-04-10,94,94,11.6,75,86,91,97,101.2,113,"reported_cases","estimate"
2021-04-11,97,97.6,11.4,80,90,94,100,105,117,"reported_cases","estimate"
2021-04-12,103,103.4,11.9,84,96,100,106,111,123,"reported_cases","estimate"
2021-04-13,99,99.2,11.8,81,91,96,102,107,119,"reported_cases","estimate"
2021-04-14,103,103.8,11.8,85,96,101,106,112,124,"reported_cases","estimate"
2021-04-15,104,104.2,12,84,96,101,107,112,124,"reported_cases","estimate"
2021-04-16,110,110.8,12.6,91,102,107,113,119,132,"reported_cases","estimate"
2021-04-17,119,119.3,12.9,98,111,116,122,128,141,"reported_cases","estimate"
2021-04-18,129,129.2,14,107,120,126,132,138,153,"reported_cases","estimate"
2021-04-19,123,123.4,13.6,103,114,119,126,132,147,"reported_cases","estimate"
2021-04-20,112,111.6,12.8,91,103,108,115,120,133,"reported_cases","estimate"
2021-04-21,113,113,12.6,93,104.8,110,116,121,134,"reported_cases","estimate"
2021-04-22,111,110.6,12.3,91,102,107,113,119,132,"reported_cases","estimate"
2021-04-23,106,106.2,12.1,87,98,103,109,114,127,"reported_cases","estimate"
2021-04-24,113,113.5,13,92,105,110,117,122,135,"reported_cases","estimate"
2021-04-25,121,121.3,13.3,101,112,118,124,130,144,"reported_cases","estimate"
2021-04-26,124,124.4,13.8,103,115,121,128,134,148,"reported_cases","estimate"
2021-04-27,117,117.1,13.1,96,109,114,120,126,139,"reported_cases","estimate"
2021-04-28,114,114.1,13,94,105,111,117,122,137,"reported_cases","estimate"
2021-04-29,113,113.7,12.8,93,105,110,117,122,135,"reported_cases","estimate"
2021-04-30,111,111.2,12.7,90.9,102,108,115,120,133,"reported_cases","estimate"
2021-05-01,110,109.9,11.8,92,102,106,112,118,130,"reported_cases","estimate"
2021-05-02,112,112.8,12.8,92.9,104,109,116,121,135,"reported_cases","estimate"
2021-05-03,107,107.7,12.6,88,99,104,111,116,129,"reported_cases","estimate"
2021-05-04,94,94.1,11.2,76,86,91,96,101,113,"reported_cases","estimate"
2021-05-05,90,90.1,11.1,72,83,87,93,97,109,"reported_cases","estimate"
2021-05-06,88,88.6,10.8,71,81,86,91,96,107,"reported_cases","estimate"
2021-05-07,87,87.7,10.9,71,80,85,90,95,106,"reported_cases","estimate"
2021-05-08,96,96.1,11.5,77,89,93,99,104,116,"reported_cases","estimate"
2021-05-09,88,87.8,10.7,70,80,85,91,95,105,"reported_cases","estimate"
2021-05-10,83,82.9,10.3,66,76,80,85.4,90,100,"reported_cases","estimate"
2021-05-11,82,82.3,10.3,66,76,79,84,89,99,"reported_cases","estimate"
2021-05-12,75,75.5,9.9,60,69,73,78,82,92,"reported_cases","estimate"
2021-05-13,79,79.9,9.9,64,73,77,82,86,96,"reported_cases","estimate"
2021-05-14,77,77.1,9.9,62,70,74,79,83,94,"reported_cases","estimate"
2021-05-15,70,70.9,9.6,56,64,68,73,77,87,"reported_cases","estimate"
2021-05-16,65,65.6,8.9,52,59,63,68,71,81,"reported_cases","estimate"
2021-05-17,67,67.3,9.2,53,61,65,70,73,82,"reported_cases","estimate"
2021-05-18,68,68.1,9.5,53,62,66,70,74,83,"reported_cases","estimate"
2021-05-19,61,61.4,8.6,47,55,59,63,67,76,"reported_cases","estimate"
2021-05-20,57,56.9,8.1,43,51,55,59,62,70,"reported_cases","estimate"
2021-05-21,63,62.8,8.6,50,57,60,65,68,77,"reported_cases","estimate"
2021-05-22,58,58.5,8.3,46,53,56,60,64,73,"reported_cases","estimate"
2021-05-23,58,58.7,8.5,45,53,56,61,65,73,"reported_cases","estimate"
2021-05-24,58,58,8.5,45,52,55,60,64,72,"reported_cases","estimate"
2021-05-25,54,54,8.2,41,48,52,56,60,67,"reported_cases","estimate"
2021-05-26,50,50.6,7.8,38,45,49,52,56,64,"reported_cases","estimate"
2021-05-27,45,45.7,7.3,34,41,44,47,51,58,"reported_cases","estimate"
2021-05-28,41,41.2,7,30,37,39,43,46,53,"reported_cases","estimate"
2021-05-29,33,33.5,6.2,24,29,32,35,38,44,"reported_cases","estimate"
2021-05-30,36,35.9,6.5,25.9,32,34,37,40,47,"reported_cases","estimate"
2021-05-31,35,34.9,6.3,25,30,33,36,39,46,"reported_cases","estimate"
2021-06-01,32,32.6,6.1,23,29,31,34,36,43,"reported_cases","estimate"
2021-06-02,28,28.6,5.6,20,25,27,30,32,38,"reported_cases","estimate"
2021-06-03,29,29,5.8,20,25,27,30,33,39,"reported_cases","estimate"
2021-06-04,28,28,5.5,19,24,26,29,32,37,"reported_cases","estimate"
2021-06-05,28,28.3,5.7,19,24,27,30,32,38,"reported_cases","estimate"
2021-06-06,29,29.6,5.7,20,26,28,31,34,39,"reported_cases","estimate"
2021-06-07,27,26.9,5.5,18,23,25,28,31,36,"reported_cases","estimate"
2021-06-08,25,25,5.1,17,21,24,26,28,34,"reported_cases","estimate"
2021-06-09,23.5,23.8,5,16,20,22,25,27,32,"reported_cases","estimate"
2021-06-10,23,22.8,4.9,15,20,22,24,26,31,"reported_cases","estimate"
2021-06-11,20,19.8,4.6,12.9,17,18,21,23,28,"reported_cases","estimate"
2021-06-12,15,15.2,4,9,12,14,16,18,22,"reported_cases","estimate"
2021-06-13,16,16.4,4.2,10,13,15,17,19,24,"reported_cases","estimate"
2021-06-14,15,15,3.9,9,12,14,16,17,22,"reported_cases","estimate"
2021-06-15,13,13.4,3.7,8,11,12,14,16,20,"reported_cases","estimate"
2021-06-16,13,13.3,3.7,7,11,12,14,16,20,"reported_cases","estimate"
2021-06-17,12,11.7,3.5,6,9,11,12.4,14,18,"reported_cases","estimate"
2021-06-18,11,11,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-19,12,12.1,3.5,7,10,11,13,14,18,"reported_cases","estimate"
2021-06-20,11,11.1,3.4,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-21,11,11.1,3.3,6,9,10,12,13,17,"reported_cases","estimate"
2021-06-22,9,9.5,3.2,5,7,9,10,11,15,"reported_cases","estimate"
2021-06-23,7,6.7,2.6,3,5,6,7,8,11,"reported_cases","estimate"
2021-06-24,5,4.9,2.2,1.9,3,4,5,6,9,"reported_cases","estimate"
2021-06-25,5,4.8,2.2,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-26,7,7,2.7,3,5,6,8,9,12,"reported_cases","estimate"
