"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-03-16,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-03-17,27,26.9,5.3,19,23,25,28,30,36,"reported_cases","estimate"
2021-03-18,28,28,5.3,19,24,26,29,32,37,"reported_cases","estimate"
2021-03-19,25,25.5,5.2,17,22,24,27,29,34,"reported_cases","estimate"
2021-03-20,25,25,5,17,21,24,26,28,34,"reported_cases","estimate"
2021-03-21,28,28.5,5.5,20,25,27,30,32,38,"reported_cases","estimate"
2021-03-22,29,29.3,5.7,20,25,28,31,33,39,"reported_cases","estimate"
2021-03-23,30,30.5,5.7,21,27,29,32,34,40,"reported_cases","estimate"
2021-03-24,30,30.4,5.7,21,26,29,32,34,40,"reported_cases","estimate"
2021-03-25,34,34.2,6,25,30,33,36,38,44,"reported_cases","estimate"
2021-03-26,41,41.2,6.8,31,36,39,43,46,53,"reported_cases","estimate"
2021-03-27,43,43.5,6.9,33,39,42,45,48,55,"reported_cases","estimate"
2021-03-28,46,46.1,7.1,35,41,44,48,51,58,"reported_cases","estimate"
2021-03-29,45,45.2,7.1,34,40,43,47,50,57,"reported_cases","estimate"
2021-03-30,47,47.6,7.4,36,43,46,49,53,60,"reported_cases","estimate"
2021-03-31,47,47.5,7.4,35,42,46,49,52,60,"reported_cases","estimate"
2021-04-01,55,54.8,8,42,49,53,57,60,69,"reported_cases","estimate"
2021-04-02,55,55.2,7.8,43,50,53,57,60,68,"reported_cases","estimate"
2021-04-03,59,59,8.3,46,53,57,61,64,73,"reported_cases","estimate"
2021-04-04,63,63.2,8.6,49,57,61,65,69,77,"reported_cases","estimate"
2021-04-05,64,64.2,8.8,50,58,62,66,70,79,"reported_cases","estimate"
2021-04-06,67,66.7,9.1,52,61,64,69,73,83,"reported_cases","estimate"
2021-04-07,69,69.1,8.8,55,63,67,71,75,84,"reported_cases","estimate"
2021-04-08,77,77.2,9.4,63,71,75,79,83,93,"reported_cases","estimate"
2021-04-09,85,85,10.1,69,78,82,87,92,102,"reported_cases","estimate"
2021-04-10,91,91.4,10.6,74,84,89,94,98,109,"reported_cases","estimate"
2021-04-11,94,94.3,11.2,77,87,91,97,102,113,"reported_cases","estimate"
2021-04-12,100,100.6,11.5,82,93,98,103,108,120,"reported_cases","estimate"
2021-04-13,100,99.6,10.9,82,92,97,102,107,118,"reported_cases","estimate"
2021-04-14,103,103.4,11.3,86,96,100,106,111,123,"reported_cases","estimate"
2021-04-15,103,103.1,11.5,85,95,100,106,111,122,"reported_cases","estimate"
2021-04-16,110,110,12.1,90,102,107,113,118,130,"reported_cases","estimate"
2021-04-17,117,117.2,12.7,97,108,114,120,126,139,"reported_cases","estimate"
2021-04-18,126,126.4,12.8,105,117,124,129,135,148,"reported_cases","estimate"
2021-04-19,120,120,12.9,99,111,117,123,128,141,"reported_cases","estimate"
2021-04-20,113,113,11.7,94,105,110,116,121,132,"reported_cases","estimate"
2021-04-21,114,114.7,12.1,95,106,111,117.4,123,135,"reported_cases","estimate"
2021-04-22,110,110.3,11.7,92,102,107,113,118,130,"reported_cases","estimate"
2021-04-23,106,106.2,11.9,87,98,103,109,114,126,"reported_cases","estimate"
2021-04-24,112,112.6,11.7,94,105,109,116,121,132,"reported_cases","estimate"
2021-04-25,119,119.2,12.3,99,111,116,122,128,140,"reported_cases","estimate"
2021-04-26,121,121.5,12.8,101,113,118,124,130,144,"reported_cases","estimate"
2021-04-27,119,120.2,12.2,101,112,117,123,128,141,"reported_cases","estimate"
2021-04-28,115,114.7,12.3,95,106,112,118,123,135,"reported_cases","estimate"
2021-04-29,114,114,12.3,94,106,111,117,122,134,"reported_cases","estimate"
2021-04-30,112,112.1,11.8,93,104,109,114.4,120,132,"reported_cases","estimate"
2021-05-01,109,109.1,12,89,101,106,112,117,129,"reported_cases","estimate"
2021-05-02,110,110.7,12.1,92,103,108,113,119,131,"reported_cases","estimate"
2021-05-03,106,105.7,11.5,87,98,103,108,113,124,"reported_cases","estimate"
2021-05-04,95,95.1,10.7,78,88,92,98,102,113,"reported_cases","estimate"
2021-05-05,91,91.3,10.8,74,84,88,94,98,109,"reported_cases","estimate"
2021-05-06,88,88.6,10.4,72,81,86,91,96,106,"reported_cases","estimate"
2021-05-07,88,87.9,10.3,71,81,85,90,95,105,"reported_cases","estimate"
2021-05-08,96,95.8,10.8,79,88,93,98,103,114,"reported_cases","estimate"
2021-05-09,86,86.7,9.7,71,80,84,89,93,103,"reported_cases","estimate"
2021-05-10,81.5,81.6,9.8,66,75,79,84,88,98,"reported_cases","estimate"
2021-05-11,83,83.2,10.2,67,76,80,86,90,100,"reported_cases","estimate"
2021-05-12,76,76.6,9.5,61,70,74,79,83,92,"reported_cases","estimate"
2021-05-13,80,80.2,9.6,65,74,77,82,87,97,"reported_cases","estimate"
2021-05-14,78,77.7,9.7,62,71,75,80,84,94,"reported_cases","estimate"
2021-05-15,70,70.3,9,56,64,68,72,76,85,"reported_cases","estimate"
2021-05-16,64,63.7,8.7,50,58,61,66,70,78,"reported_cases","estimate"
2021-05-17,65,65.2,8.8,51,59,63,67,71,80,"reported_cases","estimate"
2021-05-18,69,69,8.8,55,63,67,71,75,84,"reported_cases","estimate"
2021-05-19,61,61.1,8.4,48,55,59,63,67,75,"reported_cases","estimate"
2021-05-20,56,55.8,8.1,43,50,54,58,61,69,"reported_cases","estimate"
2021-05-21,62,62.3,8.4,49,56,60,64.4,68,76,"reported_cases","estimate"
2021-05-22,58,58.2,8,45,52,56,60,64,72,"reported_cases","estimate"
2021-05-23,57,57.4,7.9,45,52,55,59,63,71,"reported_cases","estimate"
2021-05-24,57,57.3,8.2,45,52,55,59,63,71,"reported_cases","estimate"
2021-05-25,55,54.8,7.9,42,49,53,57,60,68,"reported_cases","estimate"
2021-05-26,51,51.4,7.7,39,46,49,53,56,64,"reported_cases","estimate"
2021-05-27,47,47,7.3,35,42,45,49,52,59,"reported_cases","estimate"
2021-05-28,42,42.2,6.8,32,37,40,44,47,53,"reported_cases","estimate"
2021-05-29,34,34,6.2,24,30,32,35,38,45,"reported_cases","estimate"
2021-05-30,36,36.5,6.2,26,32,35,38,40,47,"reported_cases","estimate"
2021-05-31,34,34.4,6,25,30,33,36,38,44,"reported_cases","estimate"
2021-06-01,33,33.2,5.9,24,29,32,35,37,43,"reported_cases","estimate"
2021-06-02,29,29.1,5.6,20,25,28,30,33,38,"reported_cases","estimate"
2021-06-03,29,28.8,5.7,20,25,27,30,33,38,"reported_cases","estimate"
2021-06-04,28,27.9,5.5,19,24,26,29,32,37,"reported_cases","estimate"
2021-06-05,28,27.9,5.6,19,24,26,29,32,38,"reported_cases","estimate"
2021-06-06,29,29.1,5.5,20,25,28,30,33,39,"reported_cases","estimate"
2021-06-07,26,26.3,5.4,18,23,25,28,30,35,"reported_cases","estimate"
2021-06-08,25,25.2,5.2,17,22,24,26,28,34,"reported_cases","forecast"
2021-06-09,25,24.9,5.2,16.9,21,23,26,28,34,"reported_cases","forecast"
2021-06-10,25,25.6,5.2,17,22,24,27,29,34,"reported_cases","forecast"
2021-06-11,25,25.2,5.1,17,22,24,26,29,34,"reported_cases","forecast"
2021-06-12,25,25,5.2,17,22,24,26,28,34,"reported_cases","forecast"
2021-06-13,25,25.1,5.2,17,21,24,26,28,34,"reported_cases","forecast"
2021-06-14,24,24,5.1,16,21,23,25,27,33,"reported_cases","forecast"
2021-06-15,23,23.7,5.1,16,20,22,25,27,33,"reported_cases","forecast"
2021-06-16,23,22.9,5.1,15,19,21,24,26,32,"reported_cases","forecast"
2021-06-17,24,23.7,5.2,15,20,22,25,27,32,"reported_cases","forecast"
2021-06-18,23,23.6,5.1,16,20,22,25,27,32,"reported_cases","forecast"
2021-06-19,23,23.5,5.1,15,20,22,25,27,32,"reported_cases","forecast"
2021-06-20,23,23.6,5.2,15,20,22,25,27,32,"reported_cases","forecast"
2021-06-21,22,22.7,5,15,19,21,24,26,32,"reported_cases","forecast"
