"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-10-03,0,0.2,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-10-04,13,13,3.9,7,10,12,14,15.2,20,"reported_cases","estimate"
2021-10-05,10,9.8,3.4,5,7,9,10,12,16,"reported_cases","estimate"
2021-10-06,8,7.9,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-07,7,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-08,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-09,5,4.9,2.3,1.9,3,4,5,6,9,"reported_cases","estimate"
2021-10-10,6,6.1,2.6,2,4,5,7,8,11,"reported_cases","estimate"
2021-10-11,6,6,2.6,2,4,5,6,8,11,"reported_cases","estimate"
2021-10-12,7,7.7,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-13,7,6.8,2.7,3,5,6,7,9,12,"reported_cases","estimate"
2021-10-14,7,7.4,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-10-15,6,6,2.5,2,4,5,6,8,10,"reported_cases","estimate"
2021-10-16,7,7.6,2.9,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-17,8,7.9,3.1,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-18,8,7.9,3,3,6,7,9,10,13,"reported_cases","estimate"
2021-10-19,10,9.7,3.3,5,7,9,10,12,15,"reported_cases","estimate"
2021-10-20,11,10.8,3.5,5,8,10,12,13,17,"reported_cases","estimate"
2021-10-21,11,11.5,3.6,6,9,10,12,14,18,"reported_cases","estimate"
2021-10-22,11,10.7,3.5,5,8,10,11,13,17,"reported_cases","estimate"
2021-10-23,7,7.5,2.8,3,6,7,8,9,13,"reported_cases","estimate"
2021-10-24,6,5.9,2.4,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-25,6,5.8,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-10-26,6,6.4,2.7,2,5,5,7,8,11,"reported_cases","estimate"
2021-10-27,8,7.8,3,3,6,7,8,10,13,"reported_cases","estimate"
2021-10-28,9,9.4,3.3,4,7,8,10,12,15,"reported_cases","estimate"
2021-10-29,12,12.6,3.8,7,10,11,13,15,19,"reported_cases","estimate"
2021-10-30,13,13.3,3.9,7,11,12,14,16,20,"reported_cases","estimate"
2021-10-31,15,15.1,4.4,8,12,14,16,18,23,"reported_cases","estimate"
2021-11-01,13,13.7,4.1,8,11,12,15,16,21,"reported_cases","estimate"
2021-11-02,14,13.9,4,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-03,13,13.9,4,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-04,16,15.7,4.4,9,13,14,17,18,23,"reported_cases","estimate"
2021-11-05,18,17.9,4.7,11,15,16,19,21,26,"reported_cases","estimate"
2021-11-06,17,17.3,4.7,10,14,16,18,20,25,"reported_cases","estimate"
2021-11-07,19,19.1,4.9,12,16,18,20,22,28,"reported_cases","estimate"
2021-11-08,22,22.6,5.6,14,18.8,21,24,26,33,"reported_cases","estimate"
2021-11-09,23,23.8,5.8,15,20,22,25,27,34,"reported_cases","estimate"
2021-11-10,23,23.1,5.6,14,19,22,24,27,33,"reported_cases","estimate"
2021-11-11,29,29.1,6.4,19,25,27,31,33,40,"reported_cases","estimate"
2021-11-12,30,30.3,6.4,20,26,28,32,34,41,"reported_cases","estimate"
2021-11-13,30,30.5,6.5,20.9,26,29,32,35,42,"reported_cases","estimate"
2021-11-14,30,30,6.8,20,25,28,31,34,42,"reported_cases","estimate"
2021-11-15,25,25.8,6.2,16,22,24,27,30,37,"reported_cases","estimate"
2021-11-16,23,23.6,5.7,15,19,22,25,27,33,"reported_cases","estimate"
2021-11-17,21,21.3,5.5,12,18,20,22,25,31,"reported_cases","estimate"
2021-11-18,22,21.8,5.3,14,18,20,23,25,31,"reported_cases","estimate"
2021-11-19,18,18.3,4.9,11,15,17,19,21,27,"reported_cases","estimate"
2021-11-20,16,16.2,4.5,9,13,15,17,19,24,"reported_cases","estimate"
2021-11-21,14,14,4.2,8,11,13,15,17,21,"reported_cases","estimate"
2021-11-22,14,13.9,4.1,8,11,13,15,16,21,"reported_cases","estimate"
2021-11-23,17,17.1,4.6,10,14,16,18,20,25,"reported_cases","estimate"
2021-11-24,14,14.5,4.3,8,11,13,15,17,22,"reported_cases","estimate"
2021-11-25,12,12.5,4,6,10,11,13,15,19,"reported_cases","estimate"
2021-11-26,10,10,3.4,5,8,9,11,12,16,"reported_cases","estimate"
2021-11-27,11,11.5,3.7,6,9,10,12,14,18,"reported_cases","estimate"
2021-11-28,12,11.8,3.7,6,9,11,13,14,18,"reported_cases","estimate"
2021-11-29,10,10.8,3.6,5,8,10,11,13,17,"reported_cases","estimate"
2021-11-30,13,12.9,4,7,10,12,14,15,20,"reported_cases","estimate"
2021-12-01,12,12.8,4,7,10,11,13,15,20,"reported_cases","estimate"
2021-12-02,13,13.7,4.2,7,11,12,15,16,21,"reported_cases","estimate"
2021-12-03,11,10.9,3.6,5,8,10,12,13,17,"reported_cases","estimate"
2021-12-04,8,7.8,2.9,3,6,7,8,10,13,"reported_cases","estimate"
2021-12-05,8,8,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-06,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-07,6,6.5,2.6,3,5,6,7,8,11,"reported_cases","estimate"
2021-12-08,7,6.8,2.8,3,5,6,7,9,12,"reported_cases","estimate"
2021-12-09,7,6.9,2.7,3,5,6,7.4,9,12,"reported_cases","estimate"
2021-12-10,7,7.1,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-11,8,8.3,3,4,6,7,9,10,13,"reported_cases","estimate"
2021-12-12,7,7.2,2.8,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-13,7,7.2,2.9,3,5,6,8,9,12,"reported_cases","estimate"
2021-12-14,8,8.3,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-12-15,7,6.9,2.8,3,5,6,7,9,12,"reported_cases","estimate"
2021-12-16,4,4.6,2.3,1,3,4,5,6,9,"reported_cases","estimate"
2021-12-17,7,7.5,2.9,3,5,7,8,9,13,"reported_cases","estimate"
2021-12-18,9,8.9,3.2,4,7,8,10,11,14,"reported_cases","estimate"
2021-12-19,10,9.9,3.5,5,7,9,10,12,16,"reported_cases","estimate"
2021-12-20,10,10.4,3.4,5,8,9,11,13,17,"reported_cases","estimate"
2021-12-21,10,10.8,3.6,5,8,10,11,13,17,"reported_cases","estimate"
2021-12-22,12,12,3.9,6,9,11,13,15,19,"reported_cases","estimate"
2021-12-23,13,12.9,4,7,10,12,14,15,20,"reported_cases","estimate"
2021-12-24,12,12.5,4,6,10,11,13,15,20,"reported_cases","estimate"
2021-12-25,11,10.9,3.5,5,8,10,12,13,17,"reported_cases","estimate"
2021-12-26,12,12.7,4.3,6,10,11,13,15,20,"reported_cases","forecast"
2021-12-27,15,15.2,5.4,7,11,13,16,18,25,"reported_cases","forecast"
2021-12-28,20,20.6,7.8,10,15,18,22,25,35,"reported_cases","forecast"
2021-12-29,22,23.8,9.8,11,17,20,25,29,42,"reported_cases","forecast"
2021-12-30,31,33.6,14.5,15,23,28,35,41,62,"reported_cases","forecast"
2021-12-31,35,38.3,18.1,16,26,31,39,47,71,"reported_cases","forecast"
2022-01-01,40,44.2,22.6,17,28,36,45,55,87,"reported_cases","forecast"
2022-01-02,47,52.6,28.5,18.9,32,41,54,65,108,"reported_cases","forecast"
2022-01-03,50.5,57.1,33.7,19,33,43,58,71,120,"reported_cases","forecast"
2022-01-04,62,73,48.4,22,41,54,71,92,165,"reported_cases","forecast"
2022-01-05,64,79.3,60.7,20,42,54,76,99,185,"reported_cases","forecast"
2022-01-06,83,105.3,89.5,24,52,69,99,130,257,"reported_cases","forecast"
2022-01-07,89,117.6,117.3,24,54,74,106,146,300,"reported_cases","forecast"
2022-01-08,97,135,155.5,23,56,79,118,164.2,363.1,"reported_cases","forecast"
