"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-05-01,1,1.5,1.3,0,0,1,2,2,4,"reported_cases","estimate"
2021-05-02,118,118,16.5,91,107,114,122,129,145,"reported_cases","estimate"
2021-05-03,111,111.6,15.6,86,101,107,115,122,138,"reported_cases","estimate"
2021-05-04,94,95,14.1,72,85,91,98,104,118,"reported_cases","estimate"
2021-05-05,88,88.8,13.5,68,80,85,92,97,112,"reported_cases","estimate"
2021-05-06,93,93.6,14.3,72,84,90,96,103,118,"reported_cases","estimate"
2021-05-07,85,85.8,13.3,65,76,82,89,94,109,"reported_cases","estimate"
2021-05-08,98,98.2,14.2,76,88,94,101,107,123,"reported_cases","estimate"
2021-05-09,91,91.4,13.1,71,82,87,94,100,114,"reported_cases","estimate"
2021-05-10,85,85.5,12.9,65,77,82,88,94,107,"reported_cases","estimate"
2021-05-11,82,82.3,12.9,63,74,78,85,90,104,"reported_cases","estimate"
2021-05-12,73,73.6,11.8,55,65,70,76,81,94,"reported_cases","estimate"
2021-05-13,82,83.2,13,63,74,79,85,92,106,"reported_cases","estimate"
2021-05-14,74,75.1,12.3,56,67,71,77,83,97,"reported_cases","estimate"
2021-05-15,71,71.4,11.2,54,64,68,74,79,91,"reported_cases","estimate"
2021-05-16,67,67.2,10.4,51,60,64,70,74,85,"reported_cases","estimate"
2021-05-17,68,68.7,10.8,51,61,66,71,76,87,"reported_cases","estimate"
2021-05-18,68,68.2,10.8,51,61,65,70,75,87,"reported_cases","estimate"
2021-05-19,59,59.2,10,43,52,57,61,66,76,"reported_cases","estimate"
2021-05-20,58,58.8,10.1,43,52,56,61,65,76,"reported_cases","estimate"
2021-05-21,60,60.8,10.2,45,54,58,63,67,78,"reported_cases","estimate"
2021-05-22,59,59.1,9.8,44,52,56,61,65,76,"reported_cases","estimate"
2021-05-23,59.5,60.1,9.8,45,53,57,62,66,76,"reported_cases","estimate"
2021-05-24,58,58.8,10,43,52,56,61,65,75,"reported_cases","estimate"
2021-05-25,53,53.4,9.3,38.9,47,51,56,59,70,"reported_cases","estimate"
2021-05-26,49,49,8.9,35,43,47,51,55,64,"reported_cases","estimate"
2021-05-27,47,47.7,8.8,34,41,45,50,53,62,"reported_cases","estimate"
2021-05-28,39,39.8,7.7,28,34,37,41,45,53,"reported_cases","estimate"
2021-05-29,33,33.1,6.7,23,29,31,35,37,45,"reported_cases","estimate"
