"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-06-10,0,0.3,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-06-11,22,22.7,7.4,12,18,20,24,27,35,"reported_cases","estimate"
2021-06-12,15,15.5,5.5,8,12,14,16,19,25,"reported_cases","estimate"
2021-06-13,14,14.6,5.3,7,11,13,15,18,24,"reported_cases","estimate"
2021-06-14,13,13.5,5.1,6,10,12,14,16,23,"reported_cases","estimate"
2021-06-15,13,12.8,5,6,9,11,14,16,22,"reported_cases","estimate"
2021-06-16,14,14.8,5.4,7,11,13,16,18,24,"reported_cases","estimate"
2021-06-17,13,13.8,5.1,6,10,12,15,17,23,"reported_cases","estimate"
2021-06-18,12,12.3,4.7,6,9,11,13,15,20,"reported_cases","estimate"
2021-06-19,12,12.5,4.7,6,9,11,13,15,21,"reported_cases","estimate"
2021-06-20,9,9,3.8,4,6,8,10,11,16,"reported_cases","estimate"
2021-06-21,9,8.9,3.8,3,6,8,10,11,16,"reported_cases","estimate"
2021-06-22,8,8.1,3.5,3,6,7,9,10,14,"reported_cases","estimate"
2021-06-23,6,6.3,3.1,2,4,5,7,8,12,"reported_cases","estimate"
2021-06-24,4,4.4,2.4,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-25,4,4.4,2.4,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-26,6,6.1,2.9,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-27,5,5.4,2.7,2,3,4,6,7,10,"reported_cases","estimate"
2021-06-28,4,4.3,2.4,1,3,4,5,6,8,"reported_cases","estimate"
2021-06-29,3,3.5,2.1,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,3,3.1,1.9,0,2,2,3,4,7,"reported_cases","estimate"
2021-07-01,2,2.3,1.6,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-02,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
