"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-04-10,4,4,2.3,1,2,3,4,5,8,"reported_cases","estimate"
2021-04-11,97,97.5,11.3,79,90,94.6,100,105,117,"reported_cases","estimate"
2021-04-12,103,103.4,12.4,83,95,100,107,111,124,"reported_cases","estimate"
2021-04-13,99,99.2,11.5,81,91,96,101,107,118,"reported_cases","estimate"
2021-04-14,103,103.9,12.4,84,96,100,107,112,125,"reported_cases","estimate"
2021-04-15,104,104.8,12.2,85,96,101,107,113,125,"reported_cases","estimate"
2021-04-16,109,109.8,13,90,101,106,113,119,131,"reported_cases","estimate"
2021-04-17,119,119.4,13.3,98,110,116,122.4,128,142,"reported_cases","estimate"
2021-04-18,128,129.1,13.8,107,120,125,132,139,152,"reported_cases","estimate"
2021-04-19,123,123.7,13.4,103,114,120,126,132,146,"reported_cases","estimate"
2021-04-20,112,111.7,13,90,103,108,115,120,133,"reported_cases","estimate"
2021-04-21,114,114.4,13.3,93,106,111,117,123,137,"reported_cases","estimate"
2021-04-22,111,111.2,12.8,91,102,108,114,120,133,"reported_cases","estimate"
2021-04-23,105,105.7,12.8,86,97,102,109,114,127,"reported_cases","estimate"
2021-04-24,114,114.4,12.9,94,106,111,117,123,137,"reported_cases","estimate"
2021-04-25,120,121.4,13.4,101,112,117,124,130,145,"reported_cases","estimate"
2021-04-26,124,124.6,13.6,103,115,121,128,133,147,"reported_cases","estimate"
2021-04-27,117,117.6,13.4,96,108,114,121,126,140,"reported_cases","estimate"
2021-04-28,113,114,13.8,92.9,105,110,117,123,138,"reported_cases","estimate"
2021-04-29,113,113.7,13.1,93,104,110,117,122,135,"reported_cases","estimate"
2021-04-30,110,110.4,12.8,90,102,107,113,119,132,"reported_cases","estimate"
2021-05-01,109,109.2,12.5,89,100,106,112,117,130,"reported_cases","estimate"
2021-05-02,112,112.8,12.2,93,104,109,116,121,134,"reported_cases","estimate"
2021-05-03,108,107.6,12.8,87,99,104,111,116,129,"reported_cases","estimate"
2021-05-04,93,94,11.5,76,86,91,96,101,113,"reported_cases","estimate"
2021-05-05,90,90.2,11.4,72,82,87,93,98,109,"reported_cases","estimate"
2021-05-06,89,89,10.8,71,82,86,92,96,107,"reported_cases","estimate"
2021-05-07,86,86.4,11,69,78,83,89,94,106,"reported_cases","estimate"
2021-05-08,96,96.1,11.7,77,88,93,99,104,116,"reported_cases","estimate"
2021-05-09,87,87.8,10.8,70,81,85,90,95,106,"reported_cases","estimate"
2021-05-10,83,83.1,10.7,66,76,80,85,90,101,"reported_cases","estimate"
2021-05-11,82,81.8,10.8,63.9,75,79,84,89,100,"reported_cases","estimate"
2021-05-12,75,75.3,9.9,59,68,73,78,82,92,"reported_cases","estimate"
2021-05-13,79,79.7,10.4,63,73,77,82,86,97,"reported_cases","estimate"
2021-05-14,76,76.3,10.1,60,70,73,78,83,93,"reported_cases","estimate"
2021-05-15,71,71,9.6,56,64,68,73,77,87,"reported_cases","estimate"
2021-05-16,65,65.3,8.9,51,59,63,67,71,80,"reported_cases","estimate"
2021-05-17,67,67.5,9.3,53,61,65,70,74,83,"reported_cases","estimate"
2021-05-18,68,68.7,9.6,54,62,66,71,75,85,"reported_cases","estimate"
2021-05-19,61,61.6,8.7,47.9,56,59,64,67,77,"reported_cases","estimate"
2021-05-20,57,57.3,8.4,44,51,55,59,63,71,"reported_cases","estimate"
