"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-06-18,0,0.3,0.5,0,0,0,0,0,1,"reported_cases","estimate"
2021-06-19,12,12.1,4.7,5,9,11,13,15,21,"reported_cases","estimate"
2021-06-20,10,10,4.1,4,7,9,11,13,17,"reported_cases","estimate"
2021-06-21,9,9.3,4,3,6,8,10,12,16,"reported_cases","estimate"
2021-06-22,8,8.6,3.8,3,6,7,9,11,15,"reported_cases","estimate"
2021-06-23,6,5.9,2.9,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-24,5,5.2,2.6,1,3,4,6,7,10,"reported_cases","estimate"
2021-06-25,3,3.7,2.2,1,2,3,4,5,8,"reported_cases","estimate"
2021-06-26,6,6,3,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-27,6,6,2.9,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-28,4,4.6,2.4,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.7,2.1,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,3,2.9,1.9,0,2,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,2.5,1.7,0,1,2,3,3,5,"reported_cases","estimate"
2021-07-02,1,0.9,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-03,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-04,1,0.9,1,0,0,0.6,1,2,3,"reported_cases","estimate"
2021-07-05,1,1.7,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-06,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-07,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-08,2,2.5,1.7,0,1,2,3,3,6,"reported_cases","estimate"
2021-07-09,2,2.6,1.8,0,1,2,3,4,6,"reported_cases","estimate"
2021-07-10,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-11,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-12,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-13,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-15,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-16,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-17,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-18,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-19,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-20,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-21,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-22,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-23,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-24,1,1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-25,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-26,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-27,2,1.9,1.5,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-28,2,2,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-29,1,1.3,1.2,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-30,1,0.9,1,0,0,1,1,1,3,"reported_cases","estimate"
2021-07-31,1,1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-01,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-02,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-03,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-04,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-05,4,3.9,2.2,1,2,3,4,5,8,"reported_cases","estimate"
2021-08-06,3,2.9,1.8,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-07,4,4.1,2.2,1,3,3,4,5,8,"reported_cases","estimate"
2021-08-08,4,4,2.3,1,2,3,4,5,8,"reported_cases","estimate"
2021-08-09,3,2.8,1.8,0,1,2,3,4,6,"reported_cases","estimate"
2021-08-10,3,3,1.9,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-11,4,4,2.3,1,2,3,4,5,8,"reported_cases","estimate"
2021-08-12,5,5.2,2.7,1,3,4,6,7,10,"reported_cases","estimate"
2021-08-13,3,2.9,1.8,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-14,3,3.1,1.9,0,2,2,3,4,7,"reported_cases","estimate"
2021-08-15,4,4,2.3,1,2,3,4,5,8,"reported_cases","estimate"
2021-08-16,4,3.8,2.2,1,2,3,4,5,8,"reported_cases","estimate"
2021-08-17,3,2.8,1.8,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-18,3,3,1.9,0,2,2,3,4,6,"reported_cases","estimate"
2021-08-19,2,2.7,1.7,0,1,2,3,4,6,"reported_cases","estimate"
