"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-05-11,1,1.2,1.2,0,0,1,1,2,3,"reported_cases","estimate"
2021-05-12,73,73.8,13.6,53,64,70,77,82,97,"reported_cases","estimate"
2021-05-13,79,79.7,14.9,56,69,75,83,89,105,"reported_cases","estimate"
2021-05-14,76,76.8,14.4,55,67,72,79,85,102,"reported_cases","estimate"
2021-05-15,75,75.6,14,54,66,72,78,85,99,"reported_cases","estimate"
2021-05-16,66,67.1,13,47,58,63,70,75,90,"reported_cases","estimate"
2021-05-17,69,69.6,13.3,49,60,66,72,78,93,"reported_cases","estimate"
2021-05-18,69,69.6,12.7,50,61,66,72,77,92,"reported_cases","estimate"
2021-05-19,59,59.3,11.6,41,51,56,62,67,78,"reported_cases","estimate"
2021-05-20,56,57,11.4,40,49,53,59,64,77,"reported_cases","estimate"
2021-05-21,62,62.4,12.5,44,53,59,65,70,84,"reported_cases","estimate"
2021-05-22,61,62.3,12.2,44,54,58.6,65,70,83,"reported_cases","estimate"
2021-05-23,58,59.2,11.4,42,51,56,61,67,79,"reported_cases","estimate"
2021-05-24,59,59.6,11.9,41,51,56,62,67,80,"reported_cases","estimate"
2021-05-25,53,53.9,10.6,37.9,47,51,56,60,72,"reported_cases","estimate"
2021-05-26,49,49.2,10.4,33,42,46,51,55.2,67,"reported_cases","estimate"
2021-05-27,45,45.7,9.8,31,39,43,47,52,63,"reported_cases","estimate"
2021-05-28,40,40.4,9.1,27,34,37,42,46,57,"reported_cases","estimate"
2021-05-29,34,34.8,8.1,22,29,33,36,40,48,"reported_cases","estimate"
2021-05-30,36,36.1,8,24,31,34,38,41,50,"reported_cases","estimate"
2021-05-31,35,35.6,8,23,30,33,37,41,49,"reported_cases","estimate"
2021-06-01,32,32.2,7.2,21,27,30,34,37,45,"reported_cases","estimate"
2021-06-02,27,27.4,6.5,17,23,25,29,31,39,"reported_cases","estimate"
2021-06-03,28,28.6,6.9,18,24,26,30,33,40,"reported_cases","estimate"
2021-06-04,27,27.3,6.7,17,23,25,29,32,39,"reported_cases","estimate"
2021-06-05,30,29.8,7,19,25,28,31,34,41,"reported_cases","estimate"
2021-06-06,30,29.9,6.8,19,25,28,31,34,42,"reported_cases","estimate"
2021-06-07,27,27.2,6.6,17,23,25,29,31,38,"reported_cases","estimate"
2021-06-08,25,24.9,6.1,15,21,23,26,29,36,"reported_cases","estimate"
2021-06-09,23,22.9,5.6,14,19,21,24,26,33,"reported_cases","estimate"
2021-06-10,22,22.5,5.6,14,19,21,24,26,32,"reported_cases","estimate"
2021-06-11,19,19.6,5.6,11,16,18,21,23,29,"reported_cases","estimate"
2021-06-12,16,15.9,4.5,9,13,15,17,19,24,"reported_cases","estimate"
2021-06-13,16,16.4,4.7,9,13,15,17,19,25,"reported_cases","estimate"
2021-06-14,15,15.2,4.5,8,12,14,16,18,23,"reported_cases","estimate"
2021-06-15,13,13.3,4.1,7,10,12,14,16,20,"reported_cases","estimate"
2021-06-16,13,12.8,4.2,6,10,12,14,15,20,"reported_cases","estimate"
2021-06-17,11,11.8,4,6,9,11,13,14,19,"reported_cases","estimate"
2021-06-18,10,10.8,3.8,5,8,9,11,13,17,"reported_cases","estimate"
2021-06-19,13,12.8,4.1,6,10,12,14,15,20,"reported_cases","estimate"
2021-06-20,10,10.2,3.6,5,8,9,11,13,16,"reported_cases","estimate"
2021-06-21,10,10.1,3.6,5,7,9,11,12,16,"reported_cases","estimate"
2021-06-22,8,8.4,3.1,4,6,7,9,10,14,"reported_cases","estimate"
2021-06-23,5,5.5,2.5,2,4,5,6,7,10,"reported_cases","estimate"
2021-06-24,4,3.8,2,1,2,3,4,5,8,"reported_cases","estimate"
2021-06-25,4,3.8,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-26,6,6.3,2.7,2,4,5,7,8,11,"reported_cases","estimate"
2021-06-27,6,6.1,2.6,2,4,5,7,8,10,"reported_cases","estimate"
2021-06-28,5,4.9,2.4,2,3,4,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.7,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-06-30,2,2.7,1.6,0,1,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-02,1,0.9,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-03,2,2,1.4,0,1,1.6,2,3,5,"reported_cases","estimate"
2021-07-04,1,0.9,1,0,0,0,1,2,3,"reported_cases","estimate"
2021-07-05,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-06,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-07,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-08,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-09,3,2.9,1.7,0,2,2,3,4,6,"reported_cases","estimate"
2021-07-10,2,2.1,1.5,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-11,2,2,1.4,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-12,2,2,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-13,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-15,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-16,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-17,0,0.1,0.2,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-18,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-19,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-20,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-21,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-22,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-23,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-24,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-25,1,1.1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-26,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-27,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-28,2,1.9,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-29,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-30,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-31,1,1.1,1.1,0,0,1,1,2,3,"reported_cases","estimate"
2021-08-01,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-02,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-08-03,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-04,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-05,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-06,0,0.2,0.4,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-07,0,0.2,0.4,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-08,0,0.1,0.4,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-09,0,0.1,0.4,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-10,0,0.2,0.5,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-11,0,0.2,0.6,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-12,0,0.2,0.6,0,0,0,0,0,1,"reported_cases","forecast"
2021-08-13,0,0.3,0.6,0,0,0,0,0,2,"reported_cases","forecast"
2021-08-14,0,0.4,0.8,0,0,0,0,0,2,"reported_cases","forecast"
2021-08-15,0,0.4,0.8,0,0,0,0,0,2,"reported_cases","forecast"
2021-08-16,0,0.4,0.9,0,0,0,0,0.2,2,"reported_cases","forecast"
