"date","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","variable","type"
2021-05-30,0,0.5,0.8,0,0,0,0,1,2,"reported_cases","estimate"
2021-05-31,34,34.6,10.2,19,27,31,36,41,52,"reported_cases","estimate"
2021-06-01,32,32.8,10,18,26,30,34,39,50,"reported_cases","estimate"
2021-06-02,26,27.2,8.7,15,21,24,28,32,43,"reported_cases","estimate"
2021-06-03,31,31.7,9.8,17,25,28,33,38,49,"reported_cases","estimate"
2021-06-04,32,32.6,9.5,18,26,30,35,38,49,"reported_cases","estimate"
2021-06-05,26,26.8,8.6,14.9,21,24,28,32,42,"reported_cases","estimate"
2021-06-06,28,29.2,8.8,16,23,26,31,35,45,"reported_cases","estimate"
2021-06-07,25,25.8,7.9,14,20,23,27,31,40,"reported_cases","estimate"
2021-06-08,24,24.6,7.8,13,19,22,26,29,38,"reported_cases","estimate"
2021-06-09,22,22.6,7.5,12,18,20,24,27,36,"reported_cases","estimate"
2021-06-10,25,25.2,8.1,13,20,23,26,30,40,"reported_cases","estimate"
2021-06-11,22,22.8,6.9,12,18,21,24,27,35,"reported_cases","estimate"
2021-06-12,14,14.2,5.2,7,11,12,15,17,23,"reported_cases","estimate"
2021-06-13,15,16,5.4,8,12,14,17,19,25,"reported_cases","estimate"
2021-06-14,14,14.6,5.1,7,11,13,15,18,24,"reported_cases","estimate"
2021-06-15,13,13.4,5,6,10,12,14,16,22,"reported_cases","estimate"
2021-06-16,12,12.4,4.7,5,9,11,13,15,20,"reported_cases","estimate"
2021-06-17,12,12.8,4.9,6,9,11,14,16,21,"reported_cases","estimate"
2021-06-18,12,12.6,4.6,6,9,11,13,16,21,"reported_cases","estimate"
2021-06-19,11,11.3,4.4,5,8,10,12,14,19,"reported_cases","estimate"
2021-06-20,9,9.9,4,4,7,9,10,12,17,"reported_cases","estimate"
2021-06-21,9,9.5,3.9,4,7,8,10,12,16,"reported_cases","estimate"
2021-06-22,8,8.4,3.5,3,6,7,9,10,15,"reported_cases","estimate"
2021-06-23,5,5.3,2.7,1,3,4,6,7,10,"reported_cases","estimate"
2021-06-24,4,4.1,2.3,1,3,3,4,5,8,"reported_cases","estimate"
2021-06-25,4,4.4,2.3,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-26,5,5.5,2.7,2,3,5,6,7,10,"reported_cases","estimate"
2021-06-27,6,6,2.9,2,4,5,6,8,11,"reported_cases","estimate"
2021-06-28,4,4.6,2.4,1,3,4,5,6,9,"reported_cases","estimate"
2021-06-29,3,3.7,2.2,1,2,3,4,5,8,"reported_cases","estimate"
2021-06-30,2,2.5,1.7,0,1,2,3,4,6,"reported_cases","estimate"
2021-07-01,2,2.1,1.5,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-02,1,1,1,0,0,1,1,2,3,"reported_cases","estimate"
2021-07-03,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-04,1,0.9,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-05,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-06,2,1.9,1.4,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-07,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-08,2,2.2,1.6,0,1,2,2,3,5,"reported_cases","estimate"
2021-07-09,3,3.4,2,1,2,3,4,5,7,"reported_cases","estimate"
2021-07-10,2,1.8,1.4,0,1,1,2,3,4,"reported_cases","estimate"
2021-07-11,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-12,2,1.9,1.5,0,1,1,2,3,5,"reported_cases","estimate"
2021-07-13,1,0.9,1,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-14,1,0.9,0.9,0,0,0,1,1,3,"reported_cases","estimate"
2021-07-15,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-16,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
2021-07-17,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-18,0,0,0.2,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-19,0,0,0.1,0,0,0,0,0,0,"reported_cases","estimate"
2021-07-20,0,0.1,0.3,0,0,0,0,0,1,"reported_cases","estimate"
